Sample	Reaction	EC	GenesContributing	SplitReadEquivalent	CopyReadEquivalent	SplitCPM	SplitTPM	CopyCPM	CopyTPM
MOCK1	RXN-14461	2.7.1.180	23	804.0	804.0	288.76883193007484	290.24417772361386	288.76883193007484	290.24417772361386
MOCK1	RXN-14516	4.1.3.44	11	355.0	355.0	127.50365091439873	130.63051888656673	127.50365091439873	130.63051888656673
MOCK1	RXN-14517	2.1.1.228	25	311.5	623.0	111.87996411221184	138.4398207276576	223.75992822442367	276.8796414553152
MOCK1	RXN-14518	2.5.1.114	5	232.0	232.0	83.3263296116634	104.37877191862275	83.3263296116634	104.37877191862275
MOCK1	RXN-14519	2.1.1.282	8	153.0	153.0	54.95227771803663	88.85904472279898	54.95227771803663	88.85904472279898
MOCK1	RXN-14531	2.8.4.5	4	388.0	388.0	139.35610297123014	106.91043688029296	139.35610297123014	106.91043688029296
MOCK1	RXN-14569	2.7.7.87	21	924.0	924.0	331.86865759128	336.23207769060156	331.86865759128	336.23207769060156
MOCK1	RXN-14570	2.3.1.234	36	1545.0	1545.0	554.9102553880168	466.9015041934621	554.9102553880168	466.9015041934621
MOCK1	RXN-14574	3.2.1.190,3.2.1.40	2	11.142857142857142	78.0	4.002126668540483	2.2564497235357184	28.01488667978338	15.79514806475003
MOCK1	RXN-14699	2.4.2.57	3	72.25	260.0	25.949686700183964	16.60590709448077	93.38295559927793	59.64403790454361
MOCK1	RXN-14700	2.4.2.57	3	72.25	260.0	25.949686700183964	16.60590709448077	93.38295559927793	59.64403790454361
MOCK1	RXN-14712	2.4.1.129	46	258.8571428571429	1812.0	92.97248106917121	64.38483658123275	650.8073674841986	450.6938560686291
MOCK1	RXN-14716	5.3.3.8	4	1.523076923076923	99.0	0.5470362487768353	0.2949839947561804	35.557356170494295	19.173959659151727
MOCK1	RXN-14725	4.2.1.84	2	2.142857142857143	15.0	0.7696397439500928	1.5697321349525972	5.38747820765065	10.98812494466818
MOCK1	RXN-14726	4.2.1.84	2	2.142857142857143	15.0	0.7696397439500928	1.5697321349525972	5.38747820765065	10.98812494466818
MOCK1	RXN-14727	3.5.1.4	3	4.125	33.0	1.4815565071039287	1.2348147096764848	11.85245205683143	9.878517677411878
MOCK1	RXN-14728	3.5.1.4	3	4.125	33.0	1.4815565071039287	1.2348147096764848	11.85245205683143	9.878517677411878
MOCK1	RXN-14756	1.1.1.136	2	59.0	118.0	21.190747616759225	16.174555192283314	42.38149523351845	32.34911038456663
MOCK1	RXN-14772	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14774	2.3.1.16	14	8.975051975051976	333.0	3.2235264618749624	2.6229782534425286	119.60201620984444	97.31778913403353
MOCK1	RXN-14777	5.3.3.8	4	1.523076923076923	99.0	0.5470362487768353	0.2949839947561804	35.557356170494295	19.173959659151727
MOCK1	RXN-14778	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14786	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14788	2.3.1.16	14	8.975051975051976	333.0	3.2235264618749624	2.6229782534425286	119.60201620984444	97.31778913403353
MOCK1	RXN-14791	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14793	2.3.1.16	14	8.975051975051976	333.0	3.2235264618749624	2.6229782534425286	119.60201620984444	97.31778913403353
MOCK1	RXN-14794	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14797	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14799	2.3.1.16	14	8.975051975051976	333.0	3.2235264618749624	2.6229782534425286	119.60201620984444	97.31778913403353
MOCK1	RXN-14800	5.3.3.8	4	1.523076923076923	99.0	0.5470362487768353	0.2949839947561804	35.557356170494295	19.173959659151727
MOCK1	RXN-14801	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14803	2.3.1.16	14	8.975051975051976	333.0	3.2235264618749624	2.6229782534425286	119.60201620984444	97.31778913403353
MOCK1	RXN-14804	5.3.3.8	4	1.523076923076923	99.0	0.5470362487768353	0.2949839947561804	35.557356170494295	19.173959659151727
MOCK1	RXN-14805	4.2.1.119	2	0.5833333333333334	7.0	0.2095130414086364	0.5291973545577099	2.5141564969036367	6.350368254692519
MOCK1	RXN-14903	1.5.5.2	4	45.166666666666664	132.0	16.222295491925845	7.412080988845281	47.40980822732572	20.80489511190143
MOCK1	RXN-14950	2.8.1.8	21	113.25	453.0	40.6754604677624	45.79820302127075	162.7018418710496	183.192812085083
MOCK1	RXN-14957	2.8.1.8	21	113.25	453.0	40.6754604677624	45.79820302127075	162.7018418710496	183.192812085083
MOCK1	RXN-14959	2.8.1.8	21	113.25	453.0	40.6754604677624	45.79820302127075	162.7018418710496	183.192812085083
MOCK1	RXN-14963	1.3.5.4	3	12.068181818181818	54.0	4.334471103428022	2.798482352061332	19.39492154754234	13.151593773878275
MOCK1	RXN-14970	1.3.5.4	3	12.068181818181818	54.0	4.334471103428022	2.798482352061332	19.39492154754234	13.151593773878275
MOCK1	RXN-14971	1.3.5.1	40	160.38961038961034	1126.0	57.60636871384028	44.74850620766857	404.4200307876421	314.3582088054704
MOCK1	RXN-14986	1.1.1.85	31	154.375	1101.0	55.44612988707127	59.701004418403876	395.4409004415577	424.8655693115394
MOCK1	RXN-14992	2.1.1.297	17	650.0	650.0	233.45738899819483	260.5523466821832	233.45738899819483	260.5523466821832
MOCK1	RXN-15005	2.7.2.8	23	463.0	926.0	166.2934940094834	185.4990974675787	332.5869880189668	370.9981949351574
MOCK1	RXN-15006	1.2.1.38	27	565.5	1131.0	203.1079284284295	190.84037450051034	406.215856856859	381.6807490010207
MOCK1	RXN-15007	2.6.1.11	27	671.8333333333334	1371.0	241.29916283377526	202.9334446233264	492.4155081792694	413.46368692173513
MOCK1	RXN-15035	3.1.1.5	2	2.6666666666666665	16.0	0.9577739035823378	1.028128649793514	5.746643421494027	6.168771898761085
MOCK1	RXN-15041	3.1.1.96	29	92.39999999999999	462.0	33.186865759128004	57.74455438079161	165.93432879564003	288.72277190395806
MOCK1	RXN-15043	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-15045	2.3.1.15	4	10.090909090909092	111.0	3.6243035215104373	1.9049758138833481	39.86733873661481	20.95473395271683
MOCK1	RXN-15047	3.1.12.1	27	649.0	649.0	233.09822378435143	398.8149407554739	233.09822378435143	398.8149407554739
MOCK1	RXN-15087	2.7.1.191	1	3.8333333333333335	23.0	1.3767999863996108	2.8878070751395946	8.260799918397664	17.326842450837567
MOCK1	RXN-15116	1.6.3.5	1	2.5	10.0	0.8979130346084416	1.0223913247388627	3.5916521384337665	4.089565298955451
MOCK1	RXN-15123	3.5.99.10	2	8.0	16.0	2.873321710747013	7.195481464119328	5.746643421494026	14.390962928238656
MOCK1	RXN-15127	3.5.99.10	2	8.0	16.0	2.873321710747013	7.195481464119328	5.746643421494026	14.390962928238656
MOCK1	RXN-15130	4.4.1.1	2	84.0	168.0	30.169877962843643	25.051762584439835	60.339755925687285	50.10352516887967
MOCK1	RXN-15162	2.7.1.191	1	3.8333333333333335	23.0	1.3767999863996108	2.8878070751395946	8.260799918397664	17.326842450837567
MOCK1	RXN-15164	2.7.1.191	1	3.8333333333333335	23.0	1.3767999863996108	2.8878070751395946	8.260799918397664	17.326842450837567
MOCK1	RXN-15165	2.7.1.191	1	3.8333333333333335	23.0	1.3767999863996108	2.8878070751395946	8.260799918397664	17.326842450837567
MOCK1	RXN-15212	3.1.4.12	3	28.5	57.0	10.236208594536235	9.59805441866743	20.47241718907247	19.19610883733486
MOCK1	RXN-15261	3.5.4.3	1	6.5	13.0	2.3345738899819484	4.538420026889585	4.669147779963897	9.07684005377917
MOCK1	RXN-15264	2.5.1.120	8	193.0	193.0	69.3188862717717	67.1838934501067	69.3188862717717	67.1838934501067
MOCK1	RXN-15288	1.11.1.7	7	33.404761904761905	201.0	11.997828452910893	8.15478110611385	72.19220798251871	49.38308278101148
MOCK1	RXN-15289	3.2.1.31	2	85.33333333333333	256.0	30.648764914634807	19.630317081047565	91.94629474390443	58.890951243142695
MOCK1	RXN-15291	3.2.1.31	2	85.33333333333333	256.0	30.648764914634807	19.630317081047565	91.94629474390443	58.890951243142695
MOCK1	RXN-15294	1.16.3.2	13	255.0	255.0	91.58712953006105	167.31586966160543	91.58712953006105	167.31586966160543
MOCK1	RXN-15309	4.1.1.98	4	21.8	109.0	7.829801661785611	5.39776313600634	39.14900830892806	26.9888156800317
MOCK1	RXN-15313	4.1.3.3	3	23.5	47.0	8.44038252531935	9.400683343109717	16.8807650506387	18.801366686219435
MOCK1	RXN-15341	1.14.14.5	3	18.0	72.0	6.46497384918078	6.3150757501940955	25.85989539672312	25.260303000776382
MOCK1	RXN-15344	5.1.3.11	2	45.333333333333336	136.0	16.28215636089974	13.130191657740351	48.84646908269923	39.39057497322105
MOCK1	RXN-15358	2.4.1.230	8	407.0	814.0	146.1802420342543	63.49363922649283	292.3604840685086	126.98727845298566
MOCK1	RXN-15378	1.3.5.1	40	160.38961038961034	1126.0	57.60636871384028	44.74850620766857	404.4200307876421	314.3582088054704
MOCK1	RXN-15479	1.97.1.12	3	29.0	29.0	10.415791201457925	10.765117641233493	10.415791201457925	10.765117641233493
MOCK1	RXN-15513	5.4.2.11	21	507.0	689.0	182.09676341859202	203.38371334751616	247.4648323380866	255.0753876308133
MOCK1	RXN-15521	2.4.1.129	46	258.8571428571429	1812.0	92.97248106917121	64.38483658123275	650.8073674841986	450.6938560686291
MOCK1	RXN-15555	1.5.99.15	1	50.0	50.0	17.958260692168835	23.955612629864564	17.958260692168835	23.955612629864564
MOCK1	RXN-15568	3.5.4.41	5	358.0	358.0	128.58114655592885	98.24951908890466	128.58114655592885	98.24951908890466
MOCK1	RXN-15615	1.1.1.374	1	4.0	4.0	1.4366608553735067	3.9485458058880214	1.4366608553735067	3.9485458058880214
MOCK1	RXN-15618	1.8.98.3	1	143.0	286.0	51.36062557960286	26.368147273780394	102.72125115920572	52.73629454756079
MOCK1	RXN-15632	1.1.1.375	1	30.0	90.0	10.774956415301299	10.940238379371271	32.3248692459039	32.82071513811381
MOCK1	RXN-15635	2.1.2.11	25	347.5	695.0	124.80991181057341	149.01327525847125	249.61982362114682	298.0265505169425
MOCK1	RXN-15670	1.1.1.375	1	30.0	90.0	10.774956415301299	10.940238379371271	32.3248692459039	32.82071513811381
MOCK1	RXN-15680	2.5.1.18	6	5.0	70.0	1.7958260692168833	2.8920523362339563	25.141564969036367	40.48873270727538
MOCK1	RXN-15682	3.4.13.19	2	24.333333333333332	73.0	8.739686870188832	8.794069208258705	26.219060610566498	26.382207624776115
MOCK1	RXN-15709	5.1.3.11	2	45.333333333333336	136.0	16.28215636089974	13.130191657740351	48.84646908269923	39.39057497322105
MOCK1	RXN-15710	5.4.99.62	5	51.5	103.0	18.4970085129339	43.62728118997465	36.9940170258678	87.2545623799493
MOCK1	RXN-15723	2.8.3.1	2	2.6	13.0	0.9338295559927794	1.145758932578365	4.669147779963897	5.728794662891824
MOCK1	RXN-15724	2.8.3.1	2	2.6	13.0	0.9338295559927794	1.145758932578365	4.669147779963897	5.728794662891824
MOCK1	RXN-15733	2.7.6.3	20	168.5	337.0	60.51933853260897	97.76083632535943	121.03867706521794	195.52167265071887
MOCK1	RXN-15734	2.5.1.105	1	44.5	89.0	15.982852016030261	17.391120691121134	31.965704032060522	34.78224138224227
MOCK1	RXN-15740	1.1.5.3	10	40.0	240.0	14.366608553735068	11.18198319934723	86.1996513224104	67.09189919608338
MOCK1	RXN-15745	1.1.5.3	10	40.0	240.0	14.366608553735068	11.18198319934723	86.1996513224104	67.09189919608338
MOCK1	RXN-15816	7.1.1.8	1	3.0	3.0	1.07749564153013	3.0133639044934895	1.07749564153013	3.0133639044934895
MOCK1	RXN-15838	1.7.2.1	4	53.16666666666667	129.0	19.095617202672862	14.492039490246373	46.33231258579559	33.72041251407619
MOCK1	RXN-15866	2.5.1.128	6	353.0	353.0	126.78532048671197	113.64785288035723	126.78532048671197	113.64785288035723
MOCK1	RXN-15878	1.17.7.3	22	1013.0	1013.0	363.8343616233405	298.0378238101388	363.8343616233405	298.0378238101388
MOCK1	RXN-15881	2.8.1.7	32	197.85714285714283	1385.0	71.06340302472523	57.28004619194183	497.4438211730767	400.9603233435927
MOCK1	RXN-15889	2.7.8.7	14	29.875	239.0	10.730060763570878	23.181089171761748	85.84048610856702	185.44871337409398
MOCK1	RXN-15910	3.2.1.20	8	82.16666666666666	493.0	29.51140840413078	32.02666329381293	177.0684504247847	192.15997976287755
MOCK1	RXN-15944	2.7.4.31	1	77.0	77.0	27.655721465940005	40.63181006704125	27.655721465940005	40.63181006704125
MOCK1	RXN-15945	2.5.1.131	1	72.0	72.0	25.85989539672312	25.13586476431155	25.85989539672312	25.13586476431155
MOCK1	RXN-15946	4.2.3.153	4	168.0	168.0	60.33975592568728	81.09078847460222	60.33975592568728	81.09078847460222
MOCK1	RXN-15947	6.3.4.24	1	83.0	83.0	29.810712749000263	32.000504224823125	29.810712749000263	32.000504224823125
MOCK1	RXN-15952	3.1.4.58	21	470.0	470.0	168.80765050638703	294.0756408290261	168.80765050638703	294.0756408290261
MOCK1	RXN-16006	5.1.3.8	2	8.666666666666666	26.0	3.1127651866425974	3.261199351868811	9.338295559927793	9.783598055606433
MOCK1	RXN-16024	2.3.1.15	4	10.090909090909092	111.0	3.6243035215104373	1.9049758138833481	39.86733873661481	20.95473395271683
MOCK1	RXN-16025	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16032	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16033	1.1.1.159	1	0.0	0.0	0.0	0.0	0.0	0.0
MOCK1	RXN-16055	4.2.1.131	1	9.5	19.0	3.412069531512078	2.840272505279765	6.824139063024156	5.68054501055953
MOCK1	RXN-16061	1.1.1.383	1	7.5	15.0	2.693739103825325	2.503815489156399	5.38747820765065	5.007630978312798
MOCK1	RXN-16062	1.1.1.383	1	7.5	15.0	2.693739103825325	2.503815489156399	5.38747820765065	5.007630978312798
MOCK1	RXN-16067	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16076	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16077	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16117	2.3.1.15	4	10.090909090909092	111.0	3.6243035215104373	1.9049758138833481	39.86733873661481	20.95473395271683
MOCK1	RXN-16118	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16133	1.1.1.35	15	20.983934101325406	619.0	7.536699178777863	3.361298243829471	222.32326736905014	103.82666677218577
MOCK1	RXN-16135	4.2.1.17	25	14.630111012869635	537.0	5.254626950489663	5.595153630729346	192.87171983389325	184.16059793975757
MOCK1	RXN-16137	2.3.1.16	14	8.975051975051976	333.0	3.2235264618749624	2.6229782534425286	119.60201620984444	97.31778913403353
MOCK1	RXN-16165	6.1.1.10	40	1278.0	2556.0	459.0131432918354	244.26496692410848	918.0262865836708	488.52993384821696
MOCK1	RXN-16190	3.4.11.7	1	8.0	32.0	2.8733217107470135	2.5375696037839917	11.493286842988054	10.150278415135967
MOCK1	RXN-16194	3.4.11.7	1	8.0	32.0	2.8733217107470135	2.5375696037839917	11.493286842988054	10.150278415135967
MOCK1	RXN-16201	3.4.11.7	1	8.0	32.0	2.8733217107470135	2.5375696037839917	11.493286842988054	10.150278415135967
MOCK1	RXN-16225	3.1.1.5	2	2.6666666666666665	16.0	0.9577739035823378	1.028128649793514	5.746643421494027	6.168771898761085
MOCK1	RXN-1623	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-16248	3.2.1.40	2	11.142857142857142	78.0	4.002126668540483	2.2564497235357184	28.01488667978338	15.79514806475003
MOCK1	RXN-16249	3.2.1.40	2	11.142857142857142	78.0	4.002126668540483	2.2564497235357184	28.01488667978338	15.79514806475003
MOCK1	RXN-16250	3.2.1.40	2	11.142857142857142	78.0	4.002126668540483	2.2564497235357184	28.01488667978338	15.79514806475003
MOCK1	RXN-16268	1.5.1.21	1	3.3333333333333335	10.0	1.1972173794779222	1.2851608122418925	3.5916521384337665	3.8554824367256777
MOCK1	RXN-16322	1.13.12.16	1	12.0	24.0	4.30998256612052	3.9259826869972327	8.61996513224104	7.8519653739944655
MOCK1	RXN-16380	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-16389	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-16391	5.1.99.1	3	20.0	40.0	7.183304276867533	16.728587114087773	14.366608553735066	33.457174228175546
MOCK1	RXN-16393	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-16401	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-16402	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-16418	6.2.1.3	17	15.62857142857143	547.0	5.613239199209343	3.4648553502170696	196.46337197232708	121.26993725759745
MOCK1	RXN-16427	2.7.7.77	16	99.75	399.0	35.82673008087683	53.381682024719325	143.3069203235073	213.5267280988773
MOCK1	RXN-16483	3.1.6.13	5	26.666666666666664	80.0	9.577739035823377	8.928910855822902	28.733217107470132	26.786732567468707
MOCK1	RXN-16518	1.3.7.11	7	144.0	432.0	51.71979079344624	42.5189841529848	155.1593723803387	127.5569524589544
MOCK1	RXN-16519	1.3.7.11	7	144.0	432.0	51.71979079344624	42.5189841529848	155.1593723803387	127.5569524589544
MOCK1	RXN-16558	4.2.1.17	25	14.630111012869635	537.0	5.254626950489663	5.595153630729346	192.87171983389325	184.16059793975757
MOCK1	RXN-16573	2.4.99.21	6	172.0	688.0	61.77641678106079	24.574743229787668	247.10566712424315	98.29897291915067
MOCK1	RXN-16595	2.4.99.21	6	172.0	688.0	61.77641678106079	24.574743229787668	247.10566712424315	98.29897291915067
MOCK1	RXN-16602	2.4.1.83	9	57.0	114.0	20.472417189072473	26.889869950817374	40.94483437814495	53.77973990163475
MOCK1	RXN-16614	5.3.3.14	2	0.5227272727272727	23.0	0.18774545269085596	0.3517133824463661	8.260799918397662	15.475388827640108
MOCK1	RXN-16615	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-16616	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-16619	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-16620	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-16621	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-16622	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-16623	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-16624	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-16625	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-16626	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-16627	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-16628	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-16629	2.3.1.179,2.3.1.41	11	10.884615384615385	283.0	3.9093752122182925	2.474860135965541	101.64375551767559	64.34636353510406
MOCK1	RXN-16630	1.1.1.100	27	11.095238095238097	466.0	3.9850235631193702	5.218926363135963	167.37098965101356	219.19490725171048
MOCK1	RXN-16631	4.2.1.59	23	12.1274802433339	487.0	4.355769034978348	6.638947067750619	174.91345914172447	263.9249463117184
MOCK1	RXN-16632	1.3.1.9	22	9.842105263157894	374.0	3.534941841511128	4.297788528241161	134.32778997742287	163.3159640731641
MOCK1	RXN-16637	3.1.1.29	28	177.3333333333333	532.0	63.69196458822546	120.21393700519783	191.07589376467644	360.6418110155935
MOCK1	RXN-16649	3.4.16.4	27	118.09999999999998	1181.0	42.41741175490279	30.181926095649917	424.1741175490279	301.8192609564992
MOCK1	RXN-16650	2.4.1.129	46	258.8571428571429	1812.0	92.97248106917121	64.38483658123275	650.8073674841986	450.6938560686291
MOCK1	RXN-16652	1.1.1.388	1	5.0	5.0	1.7958260692168833	2.236481022866262	1.7958260692168833	2.236481022866262
MOCK1	RXN-16653	1.2.1.3	17	12.416666666666668	298.0	4.45963473855526	3.4601441657899805	107.03123372532625	83.04345997895955
MOCK1	RXN-16654	1.2.1.3	17	12.416666666666668	298.0	4.45963473855526	3.4601441657899805	107.03123372532625	83.04345997895955
MOCK1	RXN-16655	1.2.1.3	17	12.416666666666668	298.0	4.45963473855526	3.4601441657899805	107.03123372532625	83.04345997895955
MOCK1	RXN-16656	1.2.1.3	17	12.416666666666668	298.0	4.45963473855526	3.4601441657899805	107.03123372532625	83.04345997895955
MOCK1	RXN-16659	3.4.16.4	27	118.09999999999998	1181.0	42.41741175490279	30.181926095649917	424.1741175490279	301.8192609564992
MOCK1	RXN-16664	3.4.17.13	5	35.666666666666664	107.0	12.810225960413767	13.26943838987502	38.4306778812413	39.80831516962507
MOCK1	RXN-16703	1.3.99.37	1	16.5	33.0	5.926226028415715	3.6830003277142658	11.85245205683143	7.3660006554285316
MOCK1	RXN-16704	1.3.99.37	1	16.5	33.0	5.926226028415715	3.6830003277142658	11.85245205683143	7.3660006554285316
MOCK1	RXN-16711	4.2.1.161	1	23.0	23.0	8.260799918397664	9.406000187597538	8.260799918397664	9.406000187597538
MOCK1	RXN-16746	1.1.3.48	1	30.0	30.0	10.7749564153013	9.622506585777531	10.7749564153013	9.622506585777531
MOCK1	RXN-16747	2.6.1.109	1	34.0	34.0	12.211617270674807	9.806715779862945	12.211617270674807	9.806715779862945
MOCK1	RXN-16748	2.7.7.90	1	30.0	30.0	10.7749564153013	13.964369313506415	10.7749564153013	13.964369313506415
MOCK1	RXN-16750	2.7.1.166	2	13.5	27.0	4.848730386885585	8.69354132733926	9.69746077377117	17.38708265467852
MOCK1	RXN-16759	2.7.8.7	14	29.875	239.0	10.730060763570878	23.181089171761748	85.84048610856702	185.44871337409398
MOCK1	RXN-16760	2.4.99.21	6	172.0	688.0	61.77641678106079	24.574743229787668	247.10566712424315	98.29897291915067
MOCK1	RXN-16773	1.6.3.5	1	2.5	10.0	0.8979130346084416	1.0223913247388627	3.5916521384337665	4.089565298955451
MOCK1	RXN-16774	1.6.3.5	1	2.5	10.0	0.8979130346084416	1.0223913247388627	3.5916521384337665	4.089565298955451
MOCK1	RXN-16775	1.6.3.5	1	2.5	10.0	0.8979130346084416	1.0223913247388627	3.5916521384337665	4.089565298955451
MOCK1	RXN-16788	3.1.3.73	5	2.25	27.0	0.8081217311475976	1.267893091287437	9.69746077377117	15.214717095449243
MOCK1	RXN-16820	2.8.1.13	25	332.3333333333333	997.0	119.36257273394887	108.27235610661286	358.08771820184654	324.8170683198386
MOCK1	RXN-16904	2.4.99.21	6	172.0	688.0	61.77641678106079	24.574743229787668	247.10566712424315	98.29897291915067
MOCK1	RXN-16937	2.5.1.129	17	356.0	356.0	127.8628161282421	212.736006486151	127.8628161282421	212.736006486151
MOCK1	RXN-16938	3.5.1.28	14	132.66666666666669	398.0	47.64925170322131	40.23879695418849	142.94775510966392	120.71639086256545
MOCK1	RXN-16975	2.4.1.173	3	12.875	103.0	4.624252128233475	3.4832247665214546	36.9940170258678	27.865798132171637
MOCK1	RXN-17001	2.7.1.147	2	70.83333333333334	181.0	25.44086931390585	17.65527191488134	65.00890370565118	45.03835070359192
MOCK1	RXN-17008	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17009	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17010	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17011	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17012	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17013	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17014	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17015	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17016	2.3.1.15	4	10.090909090909092	111.0	3.6243035215104373	1.9049758138833481	39.86733873661481	20.95473395271683
MOCK1	RXN-17017	2.3.1.15	4	10.090909090909092	111.0	3.6243035215104373	1.9049758138833481	39.86733873661481	20.95473395271683
MOCK1	RXN-17018	2.3.1.15	4	10.090909090909092	111.0	3.6243035215104373	1.9049758138833481	39.86733873661481	20.95473395271683
MOCK1	RXN-17019	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17020	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17021	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17022	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17023	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17024	2.3.1.51	16	14.931034482758621	433.0	5.362708192902831	7.224957641581072	155.5185375941821	209.52377160585107
MOCK1	RXN-17099	3.5.1.11	4	78.5	157.0	28.19446928670507	18.391916893287963	56.38893857341014	36.783833786575926
