Habitat	FeatureID	PrevalenceAllSamples	OperationalCoreAllSamples	PrevalenceRepresentatives	OperationalCoreRepresentatives	AbsolutePrevalenceDifference	CoreClassificationChanged
Tongue dorsum	SP0200	0.463235294117647	FALSE	0.411111111111111	FALSE	0.052124183006536	FALSE
Tongue dorsum	SP0201	0.0735294117647059	FALSE	0.0666666666666667	FALSE	0.00686274509803922	FALSE
Tongue dorsum	SP0202	0.0514705882352941	FALSE	0.0222222222222222	FALSE	0.0292483660130719	FALSE
Tongue dorsum	SP0203	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0204	0.147058823529412	FALSE	0.1	FALSE	0.0470588235294118	FALSE
Tongue dorsum	SP0205	0.0955882352941176	FALSE	0.0777777777777778	FALSE	0.0178104575163399	FALSE
Tongue dorsum	SP0206	0.213235294117647	FALSE	0.177777777777778	FALSE	0.0354575163398693	FALSE
Tongue dorsum	SP0207	0.0661764705882353	FALSE	0.0444444444444444	FALSE	0.0217320261437908	FALSE
Tongue dorsum	SP0208	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0209	0.0441176470588235	FALSE	0.0444444444444444	FALSE	0.000326797385620914	FALSE
Tongue dorsum	SP0210	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0211	0.0441176470588235	FALSE	0.0333333333333333	FALSE	0.0107843137254902	FALSE
Tongue dorsum	SP0212	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0213	0.147058823529412	FALSE	0.0888888888888889	FALSE	0.0581699346405229	FALSE
Tongue dorsum	SP0214	0.0735294117647059	FALSE	0.0888888888888889	FALSE	0.015359477124183	FALSE
Tongue dorsum	SP0215	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0216	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0217	0.411764705882353	FALSE	0.344444444444444	FALSE	0.0673202614379085	FALSE
Tongue dorsum	SP0218	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0219	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0220	0.0661764705882353	FALSE	0.0444444444444444	FALSE	0.0217320261437908	FALSE
Tongue dorsum	SP0221	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0222	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0223	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0224	0.0367647058823529	FALSE	0.0333333333333333	FALSE	0.00343137254901961	FALSE
Tongue dorsum	SP0225	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0226	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0227	0.154411764705882	FALSE	0.155555555555556	FALSE	0.0011437908496732	FALSE
Tongue dorsum	SP0228	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0229	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0230	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0231	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0232	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0233	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0234	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0235	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0236	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0237	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0238	0.0735294117647059	FALSE	0.0777777777777778	FALSE	0.00424836601307189	FALSE
Tongue dorsum	SP0239	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0240	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0241	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0242	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0243	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0244	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0245	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0246	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0247	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0248	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0249	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0250	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0251	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0252	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0253	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0254	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0255	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0256	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0257	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0258	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0259	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0260	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0261	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0262	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0263	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0264	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0265	0.0955882352941176	FALSE	0.0777777777777778	FALSE	0.0178104575163399	FALSE
Tongue dorsum	SP0266	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0267	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0268	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0269	0.161764705882353	FALSE	0.144444444444444	FALSE	0.0173202614379085	FALSE
Tongue dorsum	SP0270	0.492647058823529	FALSE	0.511111111111111	FALSE	0.0184640522875816	FALSE
Tongue dorsum	SP0271	0.727941176470588	FALSE	0.755555555555556	FALSE	0.0276143790849673	FALSE
Tongue dorsum	SP0272	0.926470588235294	TRUE	0.955555555555556	TRUE	0.0290849673202614	FALSE
Tongue dorsum	SP0273	0.794117647058823	FALSE	0.8	TRUE	0.00588235294117656	TRUE
Tongue dorsum	SP0274	0.602941176470588	FALSE	0.577777777777778	FALSE	0.0251633986928105	FALSE
Tongue dorsum	SP0275	0.941176470588235	TRUE	0.955555555555556	TRUE	0.0143790849673203	FALSE
Tongue dorsum	SP0276	0.426470588235294	FALSE	0.411111111111111	FALSE	0.015359477124183	FALSE
Tongue dorsum	SP0277	0.764705882352941	FALSE	0.777777777777778	FALSE	0.0130718954248367	FALSE
Tongue dorsum	SP0278	0.191176470588235	FALSE	0.2	FALSE	0.00882352941176473	FALSE
Tongue dorsum	SP0279	0.647058823529412	FALSE	0.655555555555556	FALSE	0.00849673202614376	FALSE
Tongue dorsum	SP0280	0.5	FALSE	0.5	FALSE	0	FALSE
Tongue dorsum	SP0281	0.147058823529412	FALSE	0.144444444444444	FALSE	0.00261437908496734	FALSE
Tongue dorsum	SP0282	0.161764705882353	FALSE	0.155555555555556	FALSE	0.00620915032679739	FALSE
Tongue dorsum	SP0283	0.125	FALSE	0.122222222222222	FALSE	0.00277777777777778	FALSE
Tongue dorsum	SP0284	0.279411764705882	FALSE	0.266666666666667	FALSE	0.0127450980392157	FALSE
Tongue dorsum	SP0285	0.125	FALSE	0.111111111111111	FALSE	0.0138888888888889	FALSE
Tongue dorsum	SP0286	0.0588235294117647	FALSE	0.0555555555555556	FALSE	0.00326797385620915	FALSE
Tongue dorsum	SP0287	0.257352941176471	FALSE	0.188888888888889	FALSE	0.0684640522875817	FALSE
Tongue dorsum	SP0288	0.433823529411765	FALSE	0.388888888888889	FALSE	0.0449346405228758	FALSE
Tongue dorsum	SP0289	0.360294117647059	FALSE	0.344444444444444	FALSE	0.0158496732026144	FALSE
Tongue dorsum	SP0290	0.0955882352941176	FALSE	0.0666666666666667	FALSE	0.028921568627451	FALSE
Tongue dorsum	SP0291	0.169117647058824	FALSE	0.222222222222222	FALSE	0.0531045751633987	FALSE
Tongue dorsum	SP0292	0.294117647058824	FALSE	0.266666666666667	FALSE	0.0274509803921569	FALSE
Tongue dorsum	SP0293	0.198529411764706	FALSE	0.155555555555556	FALSE	0.0429738562091503	FALSE
Tongue dorsum	SP0294	0.426470588235294	FALSE	0.388888888888889	FALSE	0.0375816993464052	FALSE
Tongue dorsum	SP0295	0.102941176470588	FALSE	0.111111111111111	FALSE	0.00816993464052287	FALSE
Tongue dorsum	SP0296	0.147058823529412	FALSE	0.133333333333333	FALSE	0.0137254901960784	FALSE
Tongue dorsum	SP0297	0.507352941176471	FALSE	0.555555555555556	FALSE	0.048202614379085	FALSE
Tongue dorsum	SP0298	0.176470588235294	FALSE	0.2	FALSE	0.0235294117647059	FALSE
Tongue dorsum	SP0299	0.242647058823529	FALSE	0.277777777777778	FALSE	0.0351307189542484	FALSE
Tongue dorsum	SP0300	0.25	FALSE	0.166666666666667	FALSE	0.0833333333333333	FALSE
Tongue dorsum	SP0301	0.0882352941176471	FALSE	0.0888888888888889	FALSE	0.000653594771241828	FALSE
Tongue dorsum	SP0302	0.205882352941176	FALSE	0.211111111111111	FALSE	0.00522875816993465	FALSE
Tongue dorsum	SP0303	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0304	0.0367647058823529	FALSE	0.0444444444444444	FALSE	0.0076797385620915	FALSE
Tongue dorsum	SP0305	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0306	0.0661764705882353	FALSE	0.0888888888888889	FALSE	0.0227124183006536	FALSE
Tongue dorsum	SP0307	0.169117647058824	FALSE	0.177777777777778	FALSE	0.00866013071895425	FALSE
Tongue dorsum	SP0308	0.205882352941176	FALSE	0.188888888888889	FALSE	0.0169934640522876	FALSE
Tongue dorsum	SP0309	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0310	0.0147058823529412	FALSE	0.0222222222222222	FALSE	0.00751633986928105	FALSE
Tongue dorsum	SP0311	0.661764705882353	FALSE	0.677777777777778	FALSE	0.0160130718954249	FALSE
Tongue dorsum	SP0312	0.397058823529412	FALSE	0.411111111111111	FALSE	0.0140522875816994	FALSE
Tongue dorsum	SP0313	0.0588235294117647	FALSE	0.0666666666666667	FALSE	0.00784313725490196	FALSE
Tongue dorsum	SP0314	0.161764705882353	FALSE	0.133333333333333	FALSE	0.0284313725490196	FALSE
Tongue dorsum	SP0315	0.0294117647058824	FALSE	0.0111111111111111	FALSE	0.0183006535947712	FALSE
Tongue dorsum	SP0316	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0317	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0318	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0319	0.110294117647059	FALSE	0.0666666666666667	FALSE	0.0436274509803922	FALSE
Tongue dorsum	SP0320	0.235294117647059	FALSE	0.211111111111111	FALSE	0.0241830065359477	FALSE
Tongue dorsum	SP0321	0.0220588235294118	FALSE	0.0111111111111111	FALSE	0.0109477124183007	FALSE
Tongue dorsum	SP0322	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0323	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0324	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0325	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0326	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0327	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0328	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0329	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0330	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0331	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0332	0.0220588235294118	FALSE	0.0222222222222222	FALSE	0.000163398692810457	FALSE
Tongue dorsum	SP0333	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0334	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0335	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0336	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0337	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0338	0.0220588235294118	FALSE	0.0222222222222222	FALSE	0.000163398692810457	FALSE
Tongue dorsum	SP0339	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0340	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0341	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0342	0.176470588235294	FALSE	0.155555555555556	FALSE	0.0209150326797386	FALSE
Tongue dorsum	SP0343	0.0514705882352941	FALSE	0.0333333333333333	FALSE	0.0181372549019608	FALSE
Tongue dorsum	SP0344	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0345	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0346	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0347	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0348	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0349	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0350	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0351	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0352	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0353	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0354	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0355	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0356	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0357	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0358	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0359	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0360	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0361	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0362	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0363	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0364	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0365	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0366	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0367	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0368	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0369	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0370	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0371	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0372	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0373	0.0514705882352941	FALSE	0.0444444444444444	FALSE	0.00702614379084967	FALSE
Tongue dorsum	SP0374	0.0882352941176471	FALSE	0.0666666666666667	FALSE	0.0215686274509804	FALSE
Tongue dorsum	SP0375	0.0514705882352941	FALSE	0.0444444444444444	FALSE	0.00702614379084967	FALSE
Tongue dorsum	SP0376	0.0147058823529412	FALSE	0.0111111111111111	FALSE	0.00359477124183006	FALSE
Tongue dorsum	SP0377	0.25	FALSE	0.288888888888889	FALSE	0.0388888888888889	FALSE
Tongue dorsum	SP0378	0.00735294117647059	FALSE	0	FALSE	0.00735294117647059	FALSE
Tongue dorsum	SP0379	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0380	0.0735294117647059	FALSE	0.0555555555555556	FALSE	0.0179738562091503	FALSE
Tongue dorsum	SP0381	0.0220588235294118	FALSE	0.0222222222222222	FALSE	0.000163398692810457	FALSE
Tongue dorsum	SP0382	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0383	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0384	0.0220588235294118	FALSE	0.0222222222222222	FALSE	0.000163398692810457	FALSE
Tongue dorsum	SP0385	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0386	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0387	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0388	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0389	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0390	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0391	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0392	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0393	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0394	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0395	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0396	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0397	0.0147058823529412	FALSE	0.0222222222222222	FALSE	0.00751633986928105	FALSE
Tongue dorsum	SP0398	0.102941176470588	FALSE	0.0777777777777778	FALSE	0.0251633986928105	FALSE
Tongue dorsum	SP0399	0.0294117647058824	FALSE	0.0222222222222222	FALSE	0.00718954248366013	FALSE
Tongue dorsum	SP0400	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0401	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0402	0.0220588235294118	FALSE	0.0333333333333333	FALSE	0.0112745098039216	FALSE
Tongue dorsum	SP0403	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0404	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0405	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0406	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0407	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0408	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0409	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0410	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0411	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0412	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0413	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0414	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0415	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0416	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0417	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0418	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0419	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0420	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0421	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0422	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0423	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0424	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0425	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0426	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0427	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0428	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0429	0.0514705882352941	FALSE	0.0333333333333333	FALSE	0.0181372549019608	FALSE
Tongue dorsum	SP0430	0.0294117647058824	FALSE	0.0333333333333333	FALSE	0.00392156862745098	FALSE
Tongue dorsum	SP0431	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0432	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0433	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0434	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0435	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0436	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0437	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0438	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0439	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0440	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0441	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0442	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0443	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0444	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0445	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0446	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0447	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0448	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0449	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0450	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0451	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0452	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0453	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0454	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0455	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0456	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0457	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0458	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0459	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0460	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0461	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0462	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0463	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0464	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0465	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0466	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0467	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0468	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0469	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0470	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0471	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0472	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0473	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0474	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0475	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0476	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0477	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0478	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0479	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0480	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0481	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0482	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0483	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0484	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0485	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0486	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0487	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0488	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0489	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0490	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0491	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0492	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0493	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0494	0.0220588235294118	FALSE	0.0222222222222222	FALSE	0.000163398692810457	FALSE
Tongue dorsum	SP0495	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0496	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0497	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0498	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0499	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0500	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0501	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0502	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0503	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0504	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0505	0.0367647058823529	FALSE	0.0111111111111111	FALSE	0.0256535947712418	FALSE
Tongue dorsum	SP0506	0.154411764705882	FALSE	0.155555555555556	FALSE	0.0011437908496732	FALSE
Tongue dorsum	SP0507	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0508	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0509	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0510	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0511	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0512	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0513	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0514	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0515	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0516	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0517	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0518	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0519	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0520	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0521	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0522	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0523	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0524	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0525	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0526	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0527	0	FALSE	0	FALSE	0	FALSE
Tongue dorsum	SP0528	0.00735294117647059	FALSE	0.0111111111111111	FALSE	0.00375816993464052	FALSE
Tongue dorsum	SP0529	0	FALSE	0	FALSE	0	FALSE
