Rank	Habitat	Subjects	FeatureID	Label	Phylum	MeanRelativeAbundance	MedianRelativeAbundance	DetectionPrevalence
Species	Buccal mucosa	84	SP0352	Bacteroides eggerthii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0353	Bacteroides faecichinchillae	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0354	Coprobacter fastidiosus	Bacteroidetes	0.0000112297675196457	0	0.0119047619047619
Species	Buccal mucosa	84	SP0355	Desulfovibrionaceae bacterium	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0356	Methanobrevibacter smithii	Euryarchaeota	0	0	0
Species	Buccal mucosa	84	SP0357	Bacteroides salyersiae	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0358	Ruminococcus lactaris	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0359	Roseburia sp CAG 471	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0360	Clostridium sp CAG 167	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0361	Bacteroides nordii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0362	Bifidobacterium adolescentis	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0363	Alistipes onderdonkii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0364	Roseburia sp CAG 182	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0365	Coprococcus catus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0366	Bacteroides intestinalis	Bacteroidetes	0.00000219881062321483	0	0.0119047619047619
Species	Buccal mucosa	84	SP0367	Sharpea azabuensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0368	Slackia isoflavoniconvertens	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0369	Turicibacter sanguinis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0370	Firmicutes bacterium CAG 238	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0371	Ruminococcaceae bacterium D5	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0372	Firmicutes bacterium CAG 170	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0373	Morococcus cerebrosus	Proteobacteria	0.00102074409221672	0	0.178571428571429
Species	Buccal mucosa	84	SP0374	Neisseria cinerea	Proteobacteria	0.00121558686755085	0	0.226190476190476
Species	Buccal mucosa	84	SP0375	Fusobacterium sp oral taxon 370	Fusobacteria	0.0000338416725202451	0	0.178571428571429
Species	Buccal mucosa	84	SP0376	Tannerella sp oral taxon 808	Bacteroidetes	0.000032870243176669	0	0.119047619047619
Species	Buccal mucosa	84	SP0377	Prevotella sp F0091	Bacteroidetes	0.0000316273930540569	0	0.154761904761905
Species	Buccal mucosa	84	SP0378	Streptococcus sp SK643	Firmicutes	0.0000113083341107147	0	0.0833333333333333
Species	Buccal mucosa	84	SP0379	Neisseria meningitidis	Proteobacteria	0.00000130238111130957	0	0.0238095238095238
Species	Buccal mucosa	84	SP0380	Neisseria macacae	Proteobacteria	0.00125792272176747	0	0.44047619047619
Species	Buccal mucosa	84	SP0381	Streptococcus sp oral taxon 058	Firmicutes	0.0000431023750238114	0	0.0952380952380952
Species	Buccal mucosa	84	SP0382	Candida albicans	Ascomycota	0.0000215214285714286	0	0.0238095238095238
Species	Buccal mucosa	84	SP0383	Neisseria bacilliformis	Proteobacteria	0.0000498154775382152	0	0.0952380952380952
Species	Buccal mucosa	84	SP0384	Neisseria sp HMSC064E01	Proteobacteria	0.000307653531815741	0	0.333333333333333
Species	Buccal mucosa	84	SP0385	Selenomonas sp F0473	Firmicutes	0.0000000178571428571429	0	0.0119047619047619
Species	Buccal mucosa	84	SP0386	Bacteroides coprocola	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0387	Acidaminococcus intestini	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0388	Ruminococcus sp CAG 330	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0389	Anaeromassilibacillus sp An250	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0390	Anaerotruncus colihominis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0391	Harryflintia acetispora	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0392	Firmicutes bacterium CAG 94	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0393	Lachnoclostridium sp An138	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0394	Massiliomicrobiota timonensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0395	Ruminococcaceae bacterium D16	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0396	Neisseria lactamica	Proteobacteria	0.00000100476195761906	0	0.0238095238095238
Species	Buccal mucosa	84	SP0397	Streptococcus milleri	Firmicutes	0.0000065630967088106	0	0.0595238095238095
Species	Buccal mucosa	84	SP0398	Filifactor alocis	Firmicutes	0.0000555238211406094	0	0.0952380952380952
Species	Buccal mucosa	84	SP0399	Prevotella fusca	Bacteroidetes	0.0000302130908210732	0	0.0357142857142857
Species	Buccal mucosa	84	SP0400	Prevotella oralis	Bacteroidetes	0.00000938928665321438	0	0.0119047619047619
Species	Buccal mucosa	84	SP0401	Actinomyces sp oral taxon 897	Actinobacteria	0.000000991666616309548	0	0.0238095238095238
Species	Buccal mucosa	84	SP0402	Veillonella rodentium	Firmicutes	0.0000193666654103577	0	0.0833333333333333
Species	Buccal mucosa	84	SP0403	Shuttleworthia satelles	Firmicutes	0.000000830952464047627	0	0.0119047619047619
Species	Buccal mucosa	84	SP0404	Olsenella profusa	Actinobacteria	0.000000525	0	0.0119047619047619
Species	Buccal mucosa	84	SP0405	Corynebacterium pseudodiphtheriticum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0406	Anaerococcus octavius	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0407	Lactobacillus vaginalis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0408	Finegoldia magna	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0409	Campylobacter ureolyticus	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0410	Faecalitalea cylindroides	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0411	Clostridium bolteae	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0412	Blautia sp CAG 257	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0413	Eubacterium dolichum CAG 375	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0414	Absiella dolichum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0415	Clostridium bolteae CAG 59	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0416	Bacteroides faecis	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0417	Clostridium lavalense	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0418	Clostridium saccharolyticum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0419	Clostridium clostridioforme	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0420	Clostridium symbiosum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0421	Bacteroides plebeius	Bacteroidetes	0.0000163226223121435	0	0.0238095238095238
Species	Buccal mucosa	84	SP0422	Blautia hydrogenotrophica	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0423	Ruminococcus sp CAG 403	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0424	Ruminococcus gnavus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0425	Lactococcus lactis	Firmicutes	0.0000321714274619078	0	0.0595238095238095
Species	Buccal mucosa	84	SP0426	Roseburia sp CAG 309	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0427	Romboutsia ilealis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0428	Peptoanaerobacter stomatis	Firmicutes	0.00000743929048464654	0	0.0357142857142857
Species	Buccal mucosa	84	SP0429	Streptococcus sp NLAE zl C503	Firmicutes	0.000194038104066084	0	0.154761904761905
Species	Buccal mucosa	84	SP0430	Treponema lecithinolyticum	Spirochaetes	0.0000119702417127413	0	0.0595238095238095
Species	Buccal mucosa	84	SP0431	Prevotella marshii	Bacteroidetes	0.0000290523828386908	0	0.0357142857142857
Species	Buccal mucosa	84	SP0432	Limnochorda pilosa	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0433	Lactobacillus crispatus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0434	Moraxella nonliquefaciens	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0435	Dolosigranulum pigrum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0436	Cutibacterium granulosum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0437	Corynebacterium pseudogenitalium	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0438	Cutibacterium avidum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0439	Cloacibacterium normanense	Bacteroidetes	0.000163620275461092	0	0.0714285714285714
Species	Buccal mucosa	84	SP0440	Anaerotignum lactatifermentans	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0441	Lachnoclostridium sp An14	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0442	Intestinibacter bartlettii	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0443	Erysipelatoclostridium ramosum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0444	Eisenbergiella tayi	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0445	Eubacterium sp CAG 274	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0446	Clostridiales bacterium 1 7 47FAA	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0447	Blautia sp An249	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0448	Cloacibacillus evryensis	Synergistetes	0	0	0
Species	Buccal mucosa	84	SP0449	Dorea sp CAG 317	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0450	Aerococcus urinaeequi	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0451	Prevotella stercorea	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0452	Prevotella sp CAG 279	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0453	Paraprevotella xylaniphila	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0454	Bacteroides coprophilus	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0455	Eubacterium sp CAG 251	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0456	Bacteroides pectinophilus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0457	Clostridium sp CAG 253	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0458	Bacteroides sp CAG 144	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0459	Lactobacillus ruminis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0460	Coprobacter secundus	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0461	Clostridium disporicum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0462	Paraprevotella clara	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0463	Ruminococcus sp CAG 563	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0464	Clostridium perfringens	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0465	Ruminococcus callidus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0466	Clostridium sp CAG 413	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0467	Holdemanella biformis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0468	Ruminococcus champanellensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0469	Clostridium paraputrificum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0470	Prevotella sp CAG 520	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0471	Clostridium sp CAG 964	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0472	Ruminococcus sp CAG 488	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0473	Sanguibacteroides justesenii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0474	Coprobacillus cateniformis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0475	Eisenbergiella massiliensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0476	Bifidobacterium pseudocatenulatum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0477	Hungatella hathewayi	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0478	Clostridium sp CAG 411	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0479	Pseudoflavonifractor capillosus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0480	Prevotella sp CAG 1031	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0481	Desulfovibrio piger	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0482	Prevotella corporis	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0483	Campylobacter hominis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0484	Ruminococcus obeum CAG 39	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0485	Klebsiella variicola	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0486	Lachnoclostridium sp An131	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0487	Anaerofustis stercorihominis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0488	Sellimonas intestinalis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0489	Pseudoflavonifractor sp An184	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0490	Eubacterium limosum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0491	Clostridium aldenense	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0492	Streptococcus sinensis	Firmicutes	0.00000355357183964305	0	0.0476190476190476
Species	Buccal mucosa	84	SP0493	Clostridium methylpentosum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0494	Mogibacterium timidum	Firmicutes	0.00000253214488285876	0	0.0119047619047619
Species	Buccal mucosa	84	SP0495	Malassezia restricta	Basidiomycota	0.0000052821456988111	0	0.0238095238095238
Species	Buccal mucosa	84	SP0496	Staphylococcus capitis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0497	Megamonas hypermegale	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0498	Megamonas funiformis	Firmicutes	0.000000788095159285721	0	0.0119047619047619
Species	Buccal mucosa	84	SP0499	Clostridium sp CAG 299	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0500	Tyzzerella nexilis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0501	Blautia hansenii	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0502	Bifidobacterium bifidum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0503	Bacillus aerius	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0504	Candidatus Stoquefichus sp KLE1796	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0505	Scardovia wiggsiae	Actinobacteria	0.000136613074774769	0	0.0952380952380952
Species	Buccal mucosa	84	SP0506	Prevotella intermedia	Bacteroidetes	0.000538808393132815	0	0.226190476190476
Species	Buccal mucosa	84	SP0507	Parvimonas sp KA00067	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0508	Capnocytophaga sp oral taxon 878	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0509	Streptococcus viridans	Firmicutes	0.00000170714422285824	0	0.0119047619047619
Species	Buccal mucosa	84	SP0510	Blautia sp N6H1 15	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0511	Clostridium scindens	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0512	Fusobacterium ulcerans	Fusobacteria	0	0	0
Species	Buccal mucosa	84	SP0513	Malassezia globosa	Basidiomycota	0	0	0
Species	Buccal mucosa	84	SP0514	Micrococcus luteus	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0515	Kocuria palustris	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0516	Moraxella osloensis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0517	Anaerococcus nagyae	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0518	Acinetobacter radioresistens	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0519	Enhydrobacter aerosaccus	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0520	Propionibacterium humerusii	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0521	Odoribacter laneus	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0522	Candidatus Methanomassiliicoccus intestinalis	Euryarchaeota	0	0	0
Species	Buccal mucosa	84	SP0523	Roseburia sp CAG 303	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0524	Ruminococcus sp CAG 624	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0525	Lactobacillus acidophilus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0526	Desulfovibrio fairfieldensis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0527	Allisonella histaminiformans	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0528	Haemophilus aegyptius	Proteobacteria	0.0000047523812129764	0	0.0714285714285714
Species	Buccal mucosa	84	SP0529	Candida tropicalis	Ascomycota	0.00000513333432714306	0	0.0238095238095238
Species	Buccal mucosa	84	SP0530	Prevotella sp AM42 24	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0531	Bacteroides faecis CAG 32	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0532	Dialister sp CAG 357	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0533	Enterococcus faecium	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0534	Bifidobacterium catenulatum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0535	Eubacterium saphenum	Firmicutes	0.0000341238134990486	0	0.0357142857142857
Species	Buccal mucosa	84	SP0536	Bacteroidetes bacterium oral taxon 272	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0537	Dialister pneumosintes	Firmicutes	0.000054753591720729	0	0.0714285714285714
Species	Buccal mucosa	84	SP0538	Anaerolineaceae bacterium oral taxon 439	Chloroflexi	0	0	0
Species	Buccal mucosa	84	SP0539	Streptococcus massiliensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0540	Capnocytophaga haemolytica	Bacteroidetes	0.0000106857142153572	0	0.0238095238095238
Species	Buccal mucosa	84	SP0541	Prevotella dentalis	Bacteroidetes	0.00000328809585357171	0	0.0238095238095238
Species	Buccal mucosa	84	SP0542	Pseudoramibacter alactolyticus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0543	Treponema putidum	Spirochaetes	0	0	0
Species	Buccal mucosa	84	SP0544	Prevotella sp oral taxon 820	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0545	Prevotella amnii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0546	Moraxella lincolnii	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0547	Prevotella sp 885	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0548	Butyrivibrio sp CAG 318	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0549	Bacteroides sartorii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0550	Clostridium sp CAG 590	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0551	Clostridiales bacterium CHKCI006	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0552	Clostridium sp CAG 242	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0553	Clostridium sp chh4 2	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0554	Flavonifractor sp An10	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0555	Methanosphaera stadtmanae	Euryarchaeota	0	0	0
Species	Buccal mucosa	84	SP0556	Blautia producta	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0557	Clostridium asparagiforme	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0558	Lactonifactor longoviformis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0559	Simonsiella muelleri	Proteobacteria	0.00000567261848250022	0	0.0595238095238095
Species	Buccal mucosa	84	SP0560	Chlamydia ibidis	Chlamydiae	0	0	0
Species	Buccal mucosa	84	SP0561	Megamonas funiformis CAG 377	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0562	Porphyromonas gingivalis	Bacteroidetes	0.0000769749982629795	0	0.0357142857142857
Species	Buccal mucosa	84	SP0563	Prevotella multiformis	Bacteroidetes	0.000003764287523573	0	0.0238095238095238
Species	Buccal mucosa	84	SP0564	Eubacterium nodatum	Firmicutes	0.0000241690550434608	0	0.0714285714285714
Species	Buccal mucosa	84	SP0565	Leptotrichia sp oral taxon 847	Fusobacteria	0.00000162380952380952	0	0.0119047619047619
Species	Buccal mucosa	84	SP0566	Streptococcus sp HMSC070B10	Firmicutes	0.0000283345282366686	0	0.0952380952380952
Species	Buccal mucosa	84	SP0567	Desulfobulbus oralis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0568	Prevotella sp oral taxon 376	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0569	Eggerthia catenaformis	Firmicutes	0.00000197499921000032	0	0.0119047619047619
Species	Buccal mucosa	84	SP0570	Prevotella baroniae	Bacteroidetes	0.0000082392893671467	0	0.0357142857142857
Species	Buccal mucosa	84	SP0571	Propionibacterium acidifaciens	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0572	Peptostreptococcaceae bacterium oral taxon 113	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0573	Corynebacterium tuberculostearicum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0574	Kingella kingae	Proteobacteria	0.00000201666605392879	0	0.0357142857142857
Species	Buccal mucosa	84	SP0575	Faecalicoccus pleomorphus	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0576	Corynebacterium kroppenstedtii	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0577	Paracoccus versutus	Proteobacteria	0.00000214166709500008	0	0.0119047619047619
Species	Buccal mucosa	84	SP0578	Streptococcus salivarius CAG 79	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0579	Paracoccus pantotrophus	Proteobacteria	0.00000145476219571435	0	0.0119047619047619
Species	Buccal mucosa	84	SP0580	Coprobacter sp	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0581	Phascolarctobacterium succinatutens	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0582	Catabacter hongkongensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0583	Clostridium sp D5	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0584	Peptoniphilus sp HMSC062D09	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0585	Eubacterium sp OM08 24	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0586	Anaerofilum sp An201	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0587	Mycobacteroides chelonae	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0588	Neisseria polysaccharea	Proteobacteria	0.00000214166688083336	0	0.0119047619047619
Species	Buccal mucosa	84	SP0589	Haemophilus sp C1	Proteobacteria	0.000129503590907866	0	0.0357142857142857
Species	Buccal mucosa	84	SP0590	Bifidobacterium angulatum	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0591	Mitsuokella multacida	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0592	Megasphaera elsdenii	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0593	Porphyromonas sp HMSC065F10	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0594	Clostridium ventriculi	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0595	Mitsuokella jalaludinii	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0596	Actinomyces cardiffensis	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0597	Flavonifractor sp An100	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0598	Pseudomonas fluorescens group	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0599	Brochothrix thermosphacta	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0600	Carnobacterium divergens	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0601	Pseudomonas fragi	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0602	Carnobacterium maltaromaticum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0603	Psychrobacter sp 1501 2011	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0604	Serratia proteamaculans	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0605	Bacteroides sp CAG 443	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0606	Aeriscardovia aeriphila	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0607	Subdoligranulum variabile	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0608	Sphingomonas koreensis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0609	Anaerostipes caccae	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0610	Firmicutes bacterium CAG 424	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0611	Fusobacterium naviforme	Fusobacteria	0	0	0
Species	Buccal mucosa	84	SP0612	Clostridium hylemonae	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0613	Megasphaera sp DISK 18	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0614	Megasphaera sp MJR8396C	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0615	Moraxella catarrhalis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0616	Klebsiella aerogenes	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0617	Proteus mirabilis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0618	Staphylococcus lugdunensis	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0619	Butyricicoccus pullicaecorum	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0620	Malassezia sympodialis	Basidiomycota	0	0	0
Species	Buccal mucosa	84	SP0621	Corynebacterium argentoratense	Actinobacteria	0.00000935595413761939	0	0.0238095238095238
Species	Buccal mucosa	84	SP0622	Leuconostoc mesenteroides	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0623	Propionibacterium sp oral taxon 192	Actinobacteria	0.00000106309513178572	0	0.0119047619047619
Species	Buccal mucosa	84	SP0624	Prevotella sp CAG 617	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0625	Prevotella sp CAG 1185	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0626	Lawsonella clevelandensis	Actinobacteria	0	0	0
Species	Buccal mucosa	84	SP0627	Citrobacter portucalensis	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0628	Citrobacter youngae	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0629	Klebsiella quasipneumoniae	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0630	Clostridium sp 7 2 43FAA	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0631	Staphylococcus pseudintermedius	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0632	Tepidiphilus thermophilus	Proteobacteria	0	0	0
Species	Buccal mucosa	84	SP0633	Fusobacterium necrophorum	Fusobacteria	0	0	0
Species	Buccal mucosa	84	SP0634	Brachyspira sp CAG 700	Spirochaetes	0	0	0
Species	Buccal mucosa	84	SP0635	Elizabethkingia miricola	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0636	Parabacteroides gordonii	Bacteroidetes	0	0	0
Species	Buccal mucosa	84	SP0637	Phascolarctobacterium sp CAG 266	Firmicutes	0	0	0
Species	Buccal mucosa	84	SP0638	Corynebacterium kefirresidentii	Actinobacteria	0	0	0
