File	ExpectedSHA256	ObservedSHA256	Status
logs/annotate-uniref90.stderr.log	cc36735b5a9aebb71c589b2788179246e443e90392d8d6ad52f74b2517bb8e13	cc36735b5a9aebb71c589b2788179246e443e90392d8d6ad52f74b2517bb8e13	PASS
logs/annotate-uniref90.time.txt	d23125f9bb58ddc06c8da587ae1bb077bd22172b0e4271a0decd6ad8b218342c	d23125f9bb58ddc06c8da587ae1bb077bd22172b0e4271a0decd6ad8b218342c	PASS
logs/audited-map-MOCK1.bowtie2.stderr.log	98c935d699c32fcbbb1551a35e3c0155f445296c05d3a8f07da39506a3bc5f16	98c935d699c32fcbbb1551a35e3c0155f445296c05d3a8f07da39506a3bc5f16	PASS
logs/audited-map-MOCK1.time.txt	e58ed1bfcaa2e348c3f9c1fd853b0dd845a35fbf90f101a133ccc1f4ed7423f5	e58ed1bfcaa2e348c3f9c1fd853b0dd845a35fbf90f101a133ccc1f4ed7423f5	PASS
logs/audited-map-MOCK2.bowtie2.stderr.log	4584652a97e40cb3fc2bded3816d75ff50f95b1397984a2b9e0e660bed1c2494	4584652a97e40cb3fc2bded3816d75ff50f95b1397984a2b9e0e660bed1c2494	PASS
logs/audited-map-MOCK2.time.txt	9117600a9ca692d4bd05ab3f410a647cd527b46616622dd64f85ee3e8271ef12	9117600a9ca692d4bd05ab3f410a647cd527b46616622dd64f85ee3e8271ef12	PASS
logs/build-bowtie2-index.time.txt	e8c3d0497476e1b8b9515802772155d14cbf7050899f89ee50d5e2f41e595c42	e8c3d0497476e1b8b9515802772155d14cbf7050899f89ee50d5e2f41e595c42	PASS
logs/legacy-htseq-MOCK1.time.txt	122256c02a1e5ef3e11bcac1b740427d26c2b3f8094bdd40bd8bd1db424d6d38	122256c02a1e5ef3e11bcac1b740427d26c2b3f8094bdd40bd8bd1db424d6d38	PASS
logs/legacy-htseq-MOCK2.time.txt	dd9dbcd57567cf4296f0d4639227b38bebef85c8a62cc4338a947096aae0fa2b	dd9dbcd57567cf4296f0d4639227b38bebef85c8a62cc4338a947096aae0fa2b	PASS
logs/legacy-map-MOCK1.stderr.log	412a5c29eff7f3657c16ccff603753531a043227c86127ce88aa5f0107777089	412a5c29eff7f3657c16ccff603753531a043227c86127ce88aa5f0107777089	PASS
logs/legacy-map-MOCK2.stderr.log	d38357eada87df89a8ccc2700907f5df7103e6fce687e049a6d625e6f7f8f26f	d38357eada87df89a8ccc2700907f5df7103e6fce687e049a6d625e6f7f8f26f	PASS
mapping-policy-summary.tsv	64c4f9beabb8495114e142d2aedf3a009dd32c2ad95b0d607f7a254ac23acc7b	64c4f9beabb8495114e142d2aedf3a009dd32c2ad95b0d607f7a254ac23acc7b	PASS
normalization-audit.tsv	d4cad7103c47647ec2c0d80a30b990690845727f2cef47d5efc838906df7b78a	d4cad7103c47647ec2c0d80a30b990690845727f2cef47d5efc838906df7b78a	PASS
reaction-abundance-long.tsv	c938bfb804e9f8596667201b2dfb3abd9507e1e080d6e30733682d3bf1291038	c938bfb804e9f8596667201b2dfb3abd9507e1e080d6e30733682d3bf1291038	PASS
resource-usage.tsv	547f517e89c5fbbcf92f623ec9f176219f555a0e825b5c3474f7138ead552d31	547f517e89c5fbbcf92f623ec9f176219f555a0e825b5c3474f7138ead552d31	PASS
run-contract.json	e6b42598bbe3a64c7a20a1e35ee9b40f4c85110490fbad7075b6d9644efce1d0	e6b42598bbe3a64c7a20a1e35ee9b40f4c85110490fbad7075b6d9644efce1d0	PASS
run-summary.json	ae64f43b871455310fe3976b800169591c14bf9a071e7d878867a29899dd4ed9	ae64f43b871455310fe3976b800169591c14bf9a071e7d878867a29899dd4ed9	PASS
scripts/download_article35_gene_abundance_sources.sh	d37783110efc0ad9d96a2b5dcbd9b7da555f6edfc49212c0606b6979353573ba	d37783110efc0ad9d96a2b5dcbd9b7da555f6edfc49212c0606b6979353573ba	PASS
scripts/freeze_article35_gene_abundance.py	d1da99c75b1860da4ad9f554c5f72b26d31ae77f6142dc778b12a5591cbb18d3	d1da99c75b1860da4ad9f554c5f72b26d31ae77f6142dc778b12a5591cbb18d3	PASS
scripts/parse_article35_sam.py	d83bd8b865a794298f5356adc5b94dc7b4ce0b9900df77beffe3037ce64e98c9	d83bd8b865a794298f5356adc5b94dc7b4ce0b9900df77beffe3037ce64e98c9	PASS
scripts/prepare_article35_gene_abundance_inputs.py	1ae1f6e23bf0ce8c5d9f658e4e6e82865ee2f7d53f85ab6eb6a54f4dfe39a760	1ae1f6e23bf0ce8c5d9f658e4e6e82865ee2f7d53f85ab6eb6a54f4dfe39a760	PASS
scripts/run_article35_gene_abundance.py	4a90158f990819dbcb83498b63d17eecd951253e9c121737ec3c792afa7be261	4a90158f990819dbcb83498b63d17eecd951253e9c121737ec3c792afa7be261	PASS
scripts/summarize_article35_gene_abundance.py	02dfa638cc928c3200c98bdaa40ddaf5699d352a6e145f04f128bf95354bde3f	02dfa638cc928c3200c98bdaa40ddaf5699d352a6e145f04f128bf95354bde3f	PASS
scripts/validate_article35_gene_abundance.py	5e820f7819c0de893a6ac41452bd4dd907298144643808acb26e98d53e6dadc6	5e820f7819c0de893a6ac41452bd4dd907298144643808acb26e98d53e6dadc6	PASS
source-audit.tsv	fbef7305ffca07c05a731a9b3561ccb397847dc05040d902ffac9fc234dbbc91	fbef7305ffca07c05a731a9b3561ccb397847dc05040d902ffac9fc234dbbc91	PASS
sources/PMC9074274.fullTextXML	bb784d69a8ab260b90abe67d31a192a7f7bef951a98f2bed6ce3dae9092ce9ba	bb784d69a8ab260b90abe67d31a192a7f7bef951a98f2bed6ce3dae9092ce9ba	PASS
sources/article19-database-audit.tsv	2b1a5fd0063354b2960bceab3c67c8cb55826ef08b84ec162ba8caf971e3abac	2b1a5fd0063354b2960bceab3c67c8cb55826ef08b84ec162ba8caf971e3abac	PASS
sources/article30-data-NOTICE.txt	f65ae8c62ae272f86fcebabb623d4d9b0d6c0bc1d58141febf1d35ce15fa30d7	f65ae8c62ae272f86fcebabb623d4d9b0d6c0bc1d58141febf1d35ce15fa30d7	PASS
sources/article34-data-NOTICE.txt	afce4e0316f15aa291a238a7a503aee3fb790ede852479d871aa675bfd67528b	afce4e0316f15aa291a238a7a503aee3fb790ede852479d871aa675bfd67528b	PASS
tool-versions.tsv	d384d80a78d23882ce3ef859ae3ef4fdbad5e18c456cb3462b8d4634db8c8adf	d384d80a78d23882ce3ef859ae3ef4fdbad5e18c456cb3462b8d4634db8c8adf	PASS
unit-rank-audit.tsv	8e7bc1be314ea286c5eb01d45596f5c75dd0ed8bb005747c9b33e4e0fa135684	8e7bc1be314ea286c5eb01d45596f5c75dd0ed8bb005747c9b33e4e0fa135684	PASS
