contigIdx	contigIdxMate	AvgCoverage
14464	14464	3.33572
14465	14465	1.75692
14466	7929	0.0475009
14466	8078	0.0531726
14466	10906	0.0531726
14466	14466	6.61113
14467	5871	0.195822
14467	10377	0.0476501
14467	14467	4.82604
14467	16077	0.0489556
14468	14468	3.702
14469	14469	2.4986
14470	1745	0.0806643
14470	6057	0.044484
14470	14470	5.38375
14470	16483	0.266607
14471	14471	4.32224
14472	875	0.00934929
14472	1615	0.176328
14472	6758	0.00934929
14472	9428	0.00934929
14472	12179	0.00934929
14472	14261	0.00934929
14472	14472	16.4395
14472	15964	0.00928696
14473	14473	2.62353
14473	15363	0.12605
14474	8349	0.15213
14474	13485	0.148749
14474	14474	4.98208
14475	14475	2.87653
14476	14476	2.1745
14477	11430	0.311121
14477	14477	6.34107
14478	14478	4.1156
14479	14479	1.82089
14479	14955	0.0875146
14480	14480	5.40795
14481	235	0.0636208
14481	14481	3.47694
14482	14482	1.67012
14483	14483	1.96144
14484	2460	0.423874
14484	3593	0.31737
14484	9590	0.208006
14484	14484	6.80486
14485	1470	0.048844
14485	14485	3.23445
14485	17305	0.048844
14486	14486	2.48935
14487	85	0.0812348
14487	610	0.0406174
14487	14487	8.48741
14487	16081	0.158137
14488	14488	2.15234
14489	1615	0.607347
14489	3557	0.122449
14489	11622	0.6
14489	14489	4.48571
14490	14490	3.19738
14491	12558	0.0753769
14491	14491	2.99849
14492	5740	0.231726
14492	7546	0.230171
14492	14492	4.72706
14493	11426	0.140252
14493	14493	3.26741
14494	1124	0.190857
14494	7188	0.047954
14494	14494	6.03517
14495	14495	2.29725
14496	1395	0.308379
14496	9453	0.205357
14496	14496	2.5364
14497	6351	0.244499
14497	9339	0.97718
14497	14497	3.39853
14498	2244	0.116335
14498	2842	0.059761
14498	4486	0.230677
14498	7252	0.119522
14498	11144	0.119124
14498	14498	6.04462
14498	14707	0.11753
14499	14499	2.73842
14500	5997	0.172854
14500	9954	0.174014
14500	14500	4.10634
14501	14501	2.62618
14502	14502	3.20358
14503	14503	2.34877
14504	14504	3.52077
14505	14505	3.16269
14506	14506	1.91948
14507	14507	2.58197
14508	14508	3.01051
14508	17839	0.781086
14509	1716	0.237342
14509	14509	3.52927
14510	14510	2.48828
14511	14511	2.92624
14512	14512	4.30322
14513	13059	0.12949
14513	14513	2.95652
14513	15163	0.674858
14514	2111	0.184162
14514	14514	3.46777
14514	17758	0.36771
14515	2765	0.21322
14515	13789	0.10661
14515	14515	2.94243
14516	14516	3.53125
14517	6017	0.646877
14517	14517	3.14842
14518	14518	2.01124
14519	3519	0.110051
14519	14519	3.70139
14520	14520	2.73246
14521	14521	2.10391
14522	12782	0.0731351
14522	14522	4.99707
14522	15922	0.145295
14523	375	0.0595929
14523	1895	0.00333667
14523	3223	0.00333667
14523	3271	0.00331443
14523	3313	0.00333667
14523	5468	0.00333667
14523	5593	0.0166833
14523	6173	0.00331443
14523	7198	0.00333667
14523	7758	0.00269158
14523	12910	0.00329218
14523	13114	0.00326994
14523	13768	0.00326994
14523	14523	30.1441
14523	16505	0.00333667
14523	16906	0.0487376
14524	14524	3.11851
14525	3052	0.224537
14525	12500	0.112654
14525	14525	4.01929
14526	14526	2.74308
14527	14527	3.67078
14528	3160	0.409699
14528	14528	3.07915
14529	14529	3.09501
14530	515	0.457601
14530	14530	2.85867
14531	14531	1.84429
14532	2044	0.0990099
14532	14532	2.90957
14533	11013	0.434363
14533	14533	2.55019
14534	6586	0.201764
14534	14534	4.50882
14534	17536	0.03914
14535	11327	0.0922882
14535	14535	3.27939
14536	14536	3.40224
14537	14537	2.14992
14538	14538	2.67836
14539	14539	1.92699
14540	14540	2.03078
14541	14541	1.92784
14542	14542	2.51848
14543	14543	3.26839
14544	231	0.00649604
14544	10433	0.00645273
14544	14544	7.69152
14544	16415	0.0259841
14545	14545	3.11975
14546	14546	2.7167
14547	14547	2.27881
14548	8247	0.141171
14548	14548	2.89613
14549	14549	3.11922
14550	2392	0.0446694
14550	7570	0.0446694
14550	8116	0.178678
14550	14550	4.82906
14551	14551	2.49693
14552	375	0.00461275
14552	742	0.0038959
14552	1660	0.00467508
14552	2005	0.0137759
14552	2870	0.00467508
14552	3348	0.00439458
14552	4015	0.00448808
14552	4511	0.00467508
14552	4828	0.00467508
14552	5087	0.00467508
14552	5258	0.00467508
14552	6173	0.00467508
14552	6282	0.00436341
14552	6726	0.00464391
14552	6956	0.00411407
14552	6997	0.00467508
14552	7120	0.120773
14552	8143	0.00445691
14552	8371	0.00461275
14552	9411	0.00426991
14552	11260	0.00467508
14552	12003	0.00467508
14552	12691	0.00464391
14552	13097	0.00433224
14552	14087	0.00461275
14552	14552	33.3086
14552	15042	0.00467508
14552	15802	0.00448808
14552	17386	0.152657
14552	17502	0.00448808
14552	17753	0.00467508
14553	14553	2.09391
14554	14554	2.8881
14555	3441	0.406498
14555	14555	3.50753
14556	2776	0.167101
14556	4558	0.0826817
14556	5271	0.0217202
14556	6536	0.021141
14556	14556	11.4951
14557	1126	0.0823271
14557	3650	0.162184
14557	4482	0.204446
14557	14557	8.67838
14558	14295	0.0933852
14558	14355	0.0927626
14558	14558	6.71518
14558	17896	0.0233463
14559	14559	3.05404
14560	1757	0.10981
14560	14560	2.60908
14561	14561	3.06962
14562	6308	0.331395
14562	13610	0.0670841
14562	14562	3.6771
14563	7989	0.110078
14563	8744	0.00930233
14563	14563	9.08633
14563	17127	0.00930233
14564	11239	0.12605
14564	14564	2.87731
14565	2162	0.164745
14565	14565	3.25481
14566	3388	0.083871
14566	7827	0.113662
14566	14566	4.24915
14567	3405	0.438596
14567	7206	0.146199
14567	14567	2.33528
14568	14568	2.232
14569	14569	3.04676
14569	14965	0.176859
14570	12620	0.105524
14570	14570	4.86402
14571	7531	0.0500602
14571	11903	0.128505
14571	14571	6.57664
14572	1518	0.0351175
14572	12933	0.0363284
14572	14572	4.34294
14573	12434	0.271523
14573	14573	5.6078
14574	11358	0.0867866
14574	13655	0.116888
14574	14574	5.95661
14575	8590	0.115593
14575	14575	3.69279
14576	14576	3.95642
14577	12239	0.373257
14577	14577	3.00824
14578	11916	0.0428947
14578	13542	0.0860811
14578	14578	4.82609
14579	14579	2.6095
14579	15953	0.262973
14580	1411	0.432028
14580	14580	3.74885
14581	14581	3.09667
14581	17000	0.0779626
14582	14582	2.46318
14583	14583	5.13913
14583	17965	0.234497
14584	6521	0.256873
14584	14584	1.78694
14585	7438	0.590694
14585	11144	0.231861
14585	14585	4.12066
14586	2337	0.143542
14586	3299	0.0959079
14586	14586	6.8523
14587	14587	3.13279
14588	14588	5.2733
14588	17869	0.116288
14589	14589	2.55665
14590	14590	4.07138
14591	14591	1.8714
14592	14592	2.33204
14593	14127	0.0639386
14593	14593	4.18073
14594	4401	0.0199893
14594	14594	3.53132
14595	3098	0.133271
14595	11385	0.139795
14595	14595	2.08108
14596	14596	1.74903
14597	14597	2.76716
14598	2563	0.272644
14598	14598	2.18756
14599	4553	0.241405
14599	5445	0.0188206
14599	13522	0.146675
14599	14599	8.05709
14600	14600	2.89658
14601	14601	2.18424
14602	14602	2.3703
14603	14603	3.26283
14604	2180	0.370615
14604	14604	6.56211
14605	14605	3.08058
14605	16676	0.0839396
14606	14606	2.11208
14607	5692	0.0764137
14607	14607	2.65104
14608	4992	0.195297
14608	14608	5.36708
14609	475	0.0200031
14609	663	0.00228474
14609	2737	0.0437675
14609	2990	0.00233136
14609	4338	0.00233136
14609	5258	0.00225365
14609	5958	0.00226919
14609	6173	0.00231582
14609	6675	0.00233136
14609	6989	0.00233136
14609	7472	0.00230028
14609	7877	0.00233136
14609	8018	0.00233136
14609	8334	0.00231582
14609	8663	0.00233136
14609	9634	0.00222257
14609	11969	0.00231582
14609	12846	0.00231582
14609	13096	0.0186509
14609	13114	0.00233136
14609	13610	0.00233136
14609	13789	0.00228474
14609	14609	29.9955
14609	15357	0.00233136
14609	16058	0.00231582
14609	16266	0.00230028
14609	16382	0.00233136
14609	17003	0.00233136
14609	17101	0.00222257
14610	14610	2.17556
14611	14611	2.55869
14612	14612	2.07491
14613	14613	2.58005
14614	6547	0.0836381
14614	14614	6.17862
14614	16320	0.0275668
14614	18280	0.0140647
14615	14615	2.93143
14616	14616	2.13228
14617	14617	2.7462
14618	14618	2.33759
14619	812	0.321313
14619	14619	5.84446
14619	17492	0.0801938
14620	14620	1.95974
14621	3615	0.0676285
14621	14621	3.89315
14622	14622	2.11061
14623	7398	2.15205
14623	10191	2.12055
14623	14623	21.6377
14624	12667	0.172414
14624	14624	2.31897
14625	14625	4.85559
14626	1089	0.121522
14626	1615	0.831833
14626	2180	0.182488
14626	4228	0.12275
14626	4695	0.119067
14626	4812	0.0597381
14626	4844	0.364157
14626	5032	0.182079
14626	6242	0.0609656
14626	9388	0.0609656
14626	9517	0.360475
14626	14626	4.66408
14626	16011	0.121931
14626	16622	1.0266
14627	1285	0.0336859
14627	4689	0.0112537
14627	7357	0.0449396
14627	14627	5.96174
14628	14628	1.66916
14629	7306	0.00903288
14629	14212	0.0178249
14629	14629	6.52439
14629	15117	0.0265567
14630	14630	3.08805
14631	899	0.0518467
14631	4101	0.064765
14631	7219	0.0126582
14631	14631	8.02523
14632	14632	2.54288
14633	14633	3.99446
14634	14634	2.35872
14635	14635	3.14599
14636	14636	3.83116
14637	2694	0.95823
14637	3504	0.0726007
14637	4476	0.0735952
14637	5282	0.14719
14637	12379	1.41323
14637	12793	0.519642
14637	14637	27.9344
14637	16072	0.148682
14638	14638	4.91058
14639	8767	0.476569
14639	14639	2.92851
14640	995	0.133869
14640	14640	5.22758
14641	14641	3.45801
14642	5755	0.3568
14642	14642	2.92
14642	16339	0.1788
14643	14643	4.05405
14643	16039	0.0342075
14644	4266	0.0413166
14644	8702	0.0805674
14644	14644	5.49566
14645	14645	2.52964
14646	14646	2.79694
14647	12331	0.29334
14647	14647	3.10333
14648	14648	3.37651
14648	17516	0.362027
14649	14649	2.26641
14650	14650	2.8166
14650	17114	0.307377
14651	9900	0.113464
14651	14651	5.70424
14652	14652	1.74314
14653	12265	0.148368
14653	14653	1.47577
14654	14654	2.27438
14655	14655	2.30851
14656	14656	2.80038
14656	15823	0.142586
14657	14657	3.58063
14658	6838	0.201613
14658	14658	3.69892
14659	14659	2.33184
14660	7849	0.0354526
14660	9717	0.104231
14660	10177	0.0352163
14660	11475	0.0687781
14660	14660	7.31907
14661	14661	3.20853
14662	14662	1.485
14663	14663	2.68127
14664	9311	0.481869
14664	14664	1.79694
14665	6873	0.390052
14665	14665	2.35166
14666	14666	2.841
14667	3629	0.111056
14667	8143	0.01853
14667	8931	0.0370599
14667	14441	0.0181594
14667	14667	7.60111
14667	17387	0.128721
14668	14668	1.76786
14669	14669	3.18235
14670	14670	2.9895
14671	2802	0.0547644
14671	7785	0.0110116
14671	14671	5.97776
14671	16053	0.0110116
14672	2806	0.244499
14672	14672	2.42787
14673	14673	2.53486
14674	2252	0.09375
14674	14674	2.56824
14675	3088	0.117694
14675	14675	2.83807
14676	12315	0.0400962
14676	14335	0.159583
14676	14676	3.90591
14677	1229	0.0632582
14677	13577	0.0649913
14677	14677	3.29029
14678	3603	0.117212
14678	14678	5.61457
14679	14679	3.36288
14680	14680	2.92256
14681	8251	0.0115598
14681	10059	0.0115598
14681	12783	0.0346794
14681	14681	6.49753
14682	14682	2.41416
14683	9161	0.118765
14683	14683	2.35629
14684	11825	0.0840273
14684	14684	6.30504
14684	14936	0.0140357
14685	14685	2.04523
14686	14686	3.58529
14687	12399	0.0130628
14687	14687	6.57276
14688	1669	0.267142
14688	14688	3.9715
14688	16568	0.529831
14689	14689	2.36194
14690	14690	3.67918
14690	15182	0.636519
14691	8310	0.230287
14691	14691	2.40771
14692	10991	0.157398
14692	14692	2.74187
14693	3320	0.490998
14693	5250	0.121931
14693	14693	2.68903
14694	14694	2.2216
14695	3981	0.0322068
14695	6390	0.539351
14695	6900	0.267181
14695	7849	0.0340213
14695	14695	11.8256
14696	5696	0.516522
14696	14696	3.25913
14697	14697	2.83295
14698	9137	0.151918
14698	14698	3.1734
14699	14699	2.63364
14700	831	0.694805
14700	14700	3.74026
14701	14701	3.12282
14702	7700	0.331539
14702	14702	3.26649
14702	16130	0.131449
14703	4216	0.0571646
14703	14703	3.56974
14704	5966	0.0991243
14704	14704	4.05674
14704	15117	0.260595
14705	14705	2.05128
14706	7673	0.153255
14706	14706	2.11328
14707	6282	0.0487447
14707	14498	0.144115
14707	14707	6.3523
14708	14708	1.44541
14709	14709	2.20336
14710	11154	0.0878735
14710	14710	4.50381
14710	15159	0.131517
14711	14711	3.27121
14712	7112	0.393178
14712	14712	2.66338
14712	16816	0.13465
14713	14713	2.83292
14714	543	0.320342
14714	13279	0.0800854
14714	14714	3.98558
14715	14715	3.49756
14715	18323	0.292683
14716	14716	3.05775
14717	14717	2.34172
14718	3221	0.259965
14718	14718	2.20277
14719	14719	2.45314
14720	14720	2.5897
14720	14892	0.11355
14720	17305	0.440575
14721	1660	0.813282
14721	5341	0.433109
14721	14721	13.6878
14722	14722	1.87695
14723	14723	3.3657
14724	14724	3.25414
14725	584	0.303617
14725	14725	3.95059
14726	14726	2.38275
14727	130	0.0493459
14727	1588	0.0114883
14727	2330	0.0153949
14727	2724	0.00385515
14727	4015	0.00382945
14727	8110	0.00385515
14727	8913	0.00382945
14727	11046	0.0998741
14727	13182	0.00385515
14727	14727	16.8123
14727	17189	0.00382945
14727	17409	0.0306356
14727	17579	0.00352104
14728	2025	0.140889
14728	14728	4.43707
14729	14729	2.83532
14730	10600	0.368324
14730	14730	5.41682
14731	4957	0.202703
14731	14731	3.1223
14732	5334	0.470958
14732	5891	0.0779696
14732	14732	6.30769
14733	14733	3.30174
14734	7092	0.276972
14734	14734	5.54814
14734	15151	0.15827
14735	14735	2.55924
14736	14736	2.53607
14737	14737	2.57241
14738	1894	0.0814732
14738	14738	4.41797
14739	14739	4.28619
14740	14740	4.33366
14740	15559	0.036855
14740	17209	0.0737101
14741	14741	2.70312
14742	14742	2.45496
14742	18226	0.259327
14743	2830	0.0251509
14743	5763	0.0623742
14743	14743	6.68771
14744	14744	2.7018
14745	4101	0.283412
14745	11113	0.705213
14745	14745	4.79431
14746	12771	0.312853
14746	14746	5.57556
14747	14747	2.02307
14748	14748	4.12366
14749	3108	0.294406
14749	7127	0.147203
14749	14749	2.92934
14750	6555	0.0176313
14750	6720	0.00872662
14750	13057	0.0265954
14750	14750	6.50294
14751	475	0.0531109
14751	6457	0.00685632
14751	7849	0.00762382
14751	10328	0.00721449
14751	11584	0.00767499
14751	13096	0.0996725
14751	14609	0.00767499
14751	14751	29.4154
14751	16367	0.00767499
14751	16634	0.00762382
14751	17745	0.244986
14752	7744	0.0789889
14752	14752	2.65192
14753	14753	4.744
14753	17587	0.189108
14754	6535	0.24483
14754	9175	0.123242
14754	14754	2.45492
14755	14755	4.49322
14755	16261	0.087802
14756	1341	0.767182
14756	3140	1.01804
14756	3382	0.385739
14756	3413	0.383162
14756	8861	0.377148
14756	14756	28.1607
14757	5740	0.22947
14757	14757	4.47889
14758	14758	3.45027
14759	14759	4.70707
14759	15878	0.12848
14760	7402	0.152346
14760	14760	3.85609
14761	14761	2.78481
14762	14762	4.40971
14763	481	0.00425532
14763	7213	0.013691
14763	7989	0.0227259
14763	14763	8.53198
14763	18014	0.00459451
14764	14764	2.96843
14765	14765	3.19114
14766	14766	1.77888
14767	5957	0.114723
14767	14767	5.71128
14768	12949	0.578592
14768	14768	2.57763
14769	14769	1.96892
14770	14770	2.41741
14771	12401	0.880403
14771	14771	4.55536
14771	16854	0.414446
14772	7664	0.0852031
14772	11617	0.0417495
14772	14772	3.85799
14772	16660	0.170406
14772	17418	0.0426015
14773	13195	0.0130144
14773	14773	6.55047
14774	14774	3.00139
14775	14775	2.4164
14775	15822	0.120942
14775	17664	0.121753
14776	2354	0.0158288
14776	7691	0.00397709
14776	14297	0.00397709
14776	14776	9.29966
14776	18063	0.0158023
14777	9381	0.300938
14777	14777	3.69772
14778	14778	2.4647
14779	14779	3.07153
14780	14780	3.17082
14781	14781	1.35401
14782	12998	0.0897773
14782	13426	0.0151822
14782	14782	5.23978
14782	16053	0.0151822
14783	14783	4.27523
14784	2639	0.0461686
14784	14784	5.96289
14785	14785	1.48882
14786	10908	0.632378
14786	14786	3.36931
14787	14787	3.73389
14788	14788	2.34073
14789	18	0.0288489
14789	231	0.0144245
14789	1262	0.0144245
14789	9040	0.0576017
14789	11028	0.014136
14789	14789	6.36292
14790	3998	0.0431845
14790	14790	5.198
14791	6166	0.0499333
14791	9036	0.0499333
14791	14791	5.77602
14792	14792	3.07678
14793	14793	3.07454
14793	17430	0.0625
14794	14794	2.46878
14795	2249	0.850379
14795	10463	0.559343
14795	11852	0.181818
14795	12448	2.98485
14795	14164	1.03157
14795	14374	3.44066
14795	14795	24.0852
14796	5886	0.0673103
14796	14432	0.0136624
14796	14796	6.84088
14796	17654	0.0815193
14797	7846	0.0709492
14797	11117	0.209971
14797	14797	3.49137
14798	14798	2.9149
14798	17550	0.0659617
14799	3783	0.233371
14799	14799	5.77223
14800	9761	0.0504371
14800	14800	6.3924
14801	14801	2.94257
14802	8738	0.213675
14802	13097	0.213675
14802	14802	3.19729
14803	14803	1.9752
14804	10081	0.031043
14804	12541	0.0620861
14804	14804	4.43709
14804	17098	0.0308361
14805	14805	3.21236
14806	9193	0.175491
14806	14806	2.99881
14807	7424	0.376834
14807	14807	4.20334
14808	1005	0.0620036
14808	14808	5.69388
14808	18306	0.0413822
14809	7453	0.198529
14809	14809	3.18048
14810	2832	1.18008
14810	14810	12.2262
14810	15729	0.396186
14811	12302	0.320115
14811	14811	3.34535
14812	3349	0.0744048
14812	10142	0.142857
14812	14812	2.7996
14812	17179	0.0744048
14813	5491	0.0303339
14813	7126	0.0303339
14813	8926	0.0303339
14813	8927	0.0301303
14813	10336	0.148616
14813	14813	4.03848
14814	204	0.214987
14814	222	0.105857
14814	14814	7.6315
14815	10081	0.12987
14815	14815	3.75411
14815	17390	0.25974
14816	3098	0.573507
14816	14816	2.05207
14816	15048	0.114089
14817	4406	0.334862
14817	14817	3.89373
14818	5468	0.0481386
14818	7849	0.0481386
14818	11096	1.19897
14818	12430	1.04397
14818	14818	27.88
14819	4540	0.40367
14819	14819	1.91743
14820	14820	3.0733
14821	14821	2.63644
14822	1660	0.40951
14822	5822	0.0373413
14822	6216	0.56012
14822	14822	15.1118
14823	4820	0.0753796
14823	6921	0.16269
14823	7120	0.0813449
14823	12647	0.0753796
14823	14823	5.58026
14824	6171	0.424522
14824	14824	3.46846
14825	14825	2.6068
14826	130	0.00435164
14826	1718	0.00438084
14826	1755	0.00438084
14826	2005	0.0131425
14826	2109	0.00438084
14826	3032	0.00435164
14826	5067	0.00438084
14826	5155	0.00844042
14826	5593	0.00438084
14826	6173	0.056396
14826	7120	0.0306367
14826	7153	0.00438084
14826	7727	0.0433703
14826	10423	0.00438084
14826	10453	0.00438084
14826	11980	0.00423481
14826	13927	0.0171437
14826	14305	0.00438084
14826	14826	34.7627
14826	15897	0.00438084
14826	16053	0.00438084
14826	18348	0.00438084
14827	14827	2.77053
14828	5373	0.153061
14828	8423	0.153061
14828	14828	5.33265
14829	4690	0.657117
14829	14829	1.58729
14830	9780	0.410608
14830	14830	2.38317
14831	8576	0.715517
14831	12179	0.280172
14831	14831	6.81034
14832	14832	2.68111
14833	14833	2.21515
14834	992	0.0212164
14834	4799	0.104526
14834	14834	6.52716
14834	17608	0.041867
14835	12227	0.0946372
14835	14835	6.37687
14836	14836	1.88198
14837	14837	3.50908
14837	16195	0.0664599
14838	14838	2.26934
14839	14839	3.524
14840	14840	3.31843
14841	14841	4.54857
14842	12696	0.563582
14842	14842	3.45071
14843	3605	0.143541
14843	14843	2.9933
14844	4775	0.134791
14844	14844	5.18852
14845	6206	0.217028
14845	14845	3.80807
14846	2643	0.254593
14846	14846	3.52625
14847	14847	2.58912
14848	14848	2.90323
14849	14849	4.28534
14850	5162	0.117802
14850	14850	6.91586
14851	14851	3.23779
14852	14852	2.05359
14853	136	0.669394
14853	852	0.106731
14853	1243	0.111566
14853	3142	0.212347
14853	6499	0.0554109
14853	9803	0.0557828
14853	14853	12.8855
14853	16505	0.0554109
14854	1611	0.229008
14854	14854	1.94046
14855	14855	2.03312
14856	285	0.222883
14856	2050	0.540119
14856	14856	6.18574
14857	1368	0.478851
14857	1824	0.718276
14857	4500	0.119713
14857	14857	4.99601
14858	3941	0.332584
14858	9699	0.61573
14858	14858	7.08127
14858	17912	0.0558052
14859	4151	0.277888
14859	14859	2.2251
14860	3440	0.0775234
14860	6509	0.151925
14860	14860	4.55983
14861	836	0.00580543
14861	1555	0.00293204
14861	3057	0.00293204
14861	3271	0.011689
14861	4055	0.00285385
14861	4105	0.00285385
14861	4595	0.00293204
14861	6536	0.00289294
14861	8134	0.00285385
14861	8683	0.00293204
14861	9288	0.00285385
14861	10306	0.00879611
14861	12092	0.00291249
14861	12804	0.00289294
14861	13182	0.00291249
14861	14861	11.1197
14861	15874	0.00293204
14861	15905	0.00285385
14861	17179	0.00269747
14861	17590	0.00586407
14861	17674	0.00285385
14861	18166	0.0115522
14861	18296	0.00293204
14862	14862	4.02555
14863	3770	0.267807
14863	5155	0.535869
14863	5445	0.612459
14863	7472	1.10416
14863	8647	0.152923
14863	14237	0.0382946
14863	14863	31.0439
14863	16077	0.114884
14864	14864	4.17588
14864	16168	0.14258
14865	14865	4.2108
14866	4338	0.180398
14866	14866	4.58744
14866	15756	0.0918836
14867	14867	3.42448
14868	14868	2.44154
14869	14869	4.91019
14870	14870	2.69236
14871	7640	0.0954806
14871	14871	3.76894
14872	14872	2.92762
14872	16270	0.159659
14873	14873	2.28914
14874	14874	2.78962
14875	14875	2.16545
14876	14876	2.56753
14877	14222	0.075
14877	14877	1.929
14878	6477	0.343055
14878	14878	4.82425
14879	5326	0.171437
14879	14879	6.99971
14879	15134	0.0417859
14880	14880	3.23077
14881	10027	0.241546
14881	14881	2.44122
14882	2185	0.113567
14882	14882	4.43064
14883	14883	3.0814
14884	14884	4.0718
14885	14885	1.87792
14886	14886	2.78015
14887	14887	2.55339
14888	14888	3.09926
14888	16166	0.0524637
14889	14889	2.52252
14890	14890	2.19537
14891	14891	1.6059
14892	14720	0.0553301
14892	14892	3.22058
14893	1718	0.544659
14893	7472	0.0485389
14893	9076	0.0247647
14893	11028	0.0245996
14893	12191	0.0226185
14893	12687	0.0242694
14893	13114	0.741456
14893	14893	34.8592
14893	16292	0.0242694
14894	14894	2.90879
14895	14895	2.03859
14896	11446	0.291404
14896	14896	4.91889
14897	9583	0.0777174
14897	14897	2.51793
14898	12536	0.265957
14898	14898	3.17021
14899	14899	3.56751
14900	3068	0.163836
14900	3731	0.08
14900	14900	2.61041
14901	14901	2.80971
14902	14902	6.88275
14902	17881	0.0691489
14903	14903	2.94298
14903	17049	0.104532
14904	9672	0.194932
14904	14904	2.705
14905	242	0.00436385
14905	458	0.00439334
14905	2107	0.00439334
14905	3458	0.00881616
14905	3553	0.00439334
14905	3598	0.00436385
14905	3645	0.0038626
14905	4676	0.00442282
14905	6134	0.00436385
14905	6445	0.00878667
14905	7219	0.0786083
14905	8354	0.00415745
14905	10595	0.00439334
14905	11980	0.00442282
14905	12337	0.0087277
14905	14905	9.3083
14905	16122	0.00884564
14906	14906	2.70679
14907	9244	0.546462
14907	14907	2.93785
14908	14908	3.8664
14909	14909	2.58645
14910	8591	0.15938
14910	14910	4.55008
14911	14911	3.71325
14912	2109	0.0201099
14912	13317	0.100282
14912	14912	7.69111
14912	15755	0.117844
14912	18128	0.221075
14913	10229	0.0874598
14913	10781	0.192926
14913	14913	2.68617
14914	9938	0.299137
14914	11758	0.228542
14914	14914	3.47892
14915	9802	0.134771
14915	9880	0.929021
14915	14915	3.49686
14916	3882	0.10699
14916	5258	0.0262126
14916	14916	4.24626
14917	14917	4.65835
14918	14918	2.76486
14919	12309	0.0458508
14919	14919	4.4259
14920	14920	3.25776
14921	10237	0.140449
14921	14921	2.37266
14922	14922	2.96466
14923	14923	2.48015
14924	14924	1.82668
14925	7463	0.0632378
14925	14925	4.46079
14926	9086	0.141898
14926	9869	0.287632
14926	12936	0.285714
14926	14926	2.99329
14927	14927	2.3993
14928	14928	2.03818
14929	2046	0.529676
14929	14929	2.01439
14930	5205	0.10925
14930	14930	2.61398
14931	8974	0.366151
14931	14931	2.786
14932	14932	2.70833
14933	5079	0.217778
14933	14933	3.73407
14934	4788	0.123406
14934	14934	3.43192
14935	1775	0.143969
14935	14935	2.5963
14936	14391	0.103954
14936	14684	0.0209585
14936	14936	6.19142
14937	7925	0.0797305
14937	14937	5.0292
14937	17787	0.672656
14938	7302	0.12275
14938	14938	4.73404
14939	14939	2.75933
14940	6095	0.32656
14940	14940	3.14877
14941	9197	0.61981
14941	13701	0.256228
14941	14941	3.3618
14942	14942	2.64093
14943	14943	3.19414
14944	14944	3.95112
14945	14945	5.48813
14946	14946	1.52881
14947	12584	0.0473904
14947	14947	7.98667
14947	17445	0.0657778
14948	14948	2.42527
14949	14949	2.7056
14950	1590	0.0110709
14950	3788	0.0106281
14950	4655	0.0772751
14950	5941	0.0110709
14950	14950	9.02391
14950	17729	0.0110709
14951	14951	2.40097
14952	14952	3.02748
14952	17837	0.652482
14953	14953	1.72674
14954	14954	3.79784
14955	14479	0.135747
14955	14955	1.89683
14956	3830	0.17747
14956	14956	2.77722
14957	14957	2.70477
14958	14958	4.86649
14959	7883	0.29505
14959	14959	3.24059
14960	14960	1.6427
14961	12087	0.119927
14961	14961	10.7881
14962	130	2.89433
14962	319	0.11655
14962	330	2.31546
14962	1530	2.5439
14962	1588	3.24165
14962	1755	23.4973
14962	2109	0.115773
14962	2719	0.114219
14962	3558	2.0676
14962	4635	0.811966
14962	6061	3.12121
14962	6189	1.27195
14962	6429	0.464646
14962	6879	0.815074
14962	8270	9.7296
14962	9086	0.11655
14962	11279	2.77389
14962	13874	0.699301
14962	14962	173.248
14962	15540	1.74204
14962	16103	0.69697
14962	17409	1.96348
14963	14963	2.14964
14964	14964	4.13219
14965	14569	0.391501
14965	14965	2.02803
14966	14966	4.1296
14967	14967	4.167
14968	3399	0.0583693
14968	14968	6.9006
14968	15765	0.0470488
14969	14969	3.31021
14970	7120	0.0411297
14970	14243	0.123389
14970	14970	5.08473
14971	14971	3.73004
14972	33	0.00236072
14972	165	0.00236072
14972	1656	0.00232924
14972	2662	0.00236072
14972	3348	0.00236072
14972	3525	0.00236072
14972	4315	0.0141014
14972	5258	0.00236072
14972	6956	0.00236072
14972	7849	0.00236072
14972	12468	0.0118036
14972	13114	0.00234498
14972	14972	11.462
14972	17018	0.0117092
14973	1754	0.278228
14973	5324	0.0935745
14973	14973	4.83968
14974	14974	2.62848
14975	14975	2.95305
14976	11497	0.0931006
14976	14976	5.32003
14977	1850	0.0669046
14977	14977	3.03345
14978	1388	0.00275847
14978	5296	0.0168199
14978	5491	0.00336398
14978	8378	0.00322942
14978	8511	0.0165732
14978	14978	9.32032
14978	15053	0.003207
14978	16258	0.00325185
14979	14979	1.3865
14980	14980	3.28184
14981	14981	3.02917
14982	14982	1.64587
14983	9095	0.21728
14983	14983	4.38425
14984	9747	0.0855676
14984	14984	3.31033
14984	17258	0.0849971
14985	4519	0.0304198
14985	5304	0.0294058
14985	11899	0.0152099
14985	14985	6.69895
14986	2639	0.0238135
14986	7929	0.0249792
14986	14986	5.57002
14987	14987	8.10792
14988	14988	2.52921
14989	14989	2.22358
14990	14990	2.25758
14991	242	0.0655665
14991	2867	0.125781
14991	4156	0.0655665
14991	4331	0.386708
14991	14991	4.18555
14992	14992	3.55483
14993	14993	2.36545
14994	14994	3.12534
14995	14995	2.59651
