FaecalibacteriumLog2	FaecalibacteriumPPM	ReferenceLog2	HazardRatio	CILower	CIUpper
11.6071883944956	3094.69309779134	14.8542328252568	1.03885032960529	0.545472386942889	1.97848696497632
11.678330834429	3252.38816014706	14.8542328252568	1.03859097869536	0.547469920674435	1.97028399240375
11.7494732743623	3418.05443374437	14.8542328252568	1.03831519985178	0.549657289792196	1.96140117535934
11.8206157142957	3592.09484945316	14.8542328252568	1.03802283944761	0.552042132423233	1.95182822456892
11.891758154229	3774.93270559834	14.8542328252568	1.03771374483285	0.554632258626298	1.94155640871328
11.9629005941624	3967.01269749919	14.8542328252568	1.03738776436006	0.557435677339533	1.93057857146891
12.0340430340958	4168.80199905025	14.8542328252568	1.03704474741016	0.560460624012604	1.91888914591583
12.1051854740291	4380.79139897423	14.8542328252568	1.03668454441833	0.56371558900209	1.90648416613482
12.1763279139625	4603.49649451054	14.8542328252568	1.03630700690012	0.567209346818301	1.89336127582241
12.2474703538958	4837.45894544259	14.8542328252568	1.03591198747763	0.570950986321067	1.87951973375941
12.3186127938292	5083.24779151421	14.8542328252568	1.03549933990585	0.574949941971154	1.86496041597871
12.3897552337626	5341.46083643893	14.8542328252568	1.03506891909921	0.579216026253326	1.84968581448856
12.4608976736959	5612.7261018687	14.8542328252568	1.0346205811581	0.583759463396416	1.83370003242073
12.5320401136293	5897.70335485813	14.8542328252568	1.03415418339563	0.588590924525544	1.81700877548659
12.6031825535626	6197.08571253942	14.8542328252568	1.03366958436447	0.593721564391601	1.79961933963963
12.674324993496	6511.60132791076	14.8542328252568	1.03316664388379	0.599163059833666	1.78154059485983
12.7454674334294	6842.01516083848	14.8542328252568	1.03264522306629	0.604927650140998	1.76278296499272
12.8166098733627	7189.13083858024	14.8542328252568	1.03210518434533	0.611028179492835	1.74335840359553
12.8877523132961	7553.79261035442	14.8542328252568	1.03154639150219	0.617478141666401	1.72328036576244
12.9588947532294	7936.88740070962	14.8542328252568	1.03096870969334	0.62429172721635	1.70256377592267
13.0300371931628	8339.34696668842	14.8542328252568	1.03037200547786	0.631483873342194	1.68122499162724
13.1011796330962	8762.15016403199	14.8542328252568	1.02975614684487	0.639070316674118	1.65928176336426
13.1723220730295	9206.32532793742	14.8542328252568	1.02912100324105	0.647067649221587	1.63675319046769
13.2434645129629	9672.95277415825	14.8542328252568	1.02846644559824	0.655493377743003	1.6136596732121
13.3146069528962	10163.1674265311	14.8542328252568	1.02779234636103	0.664365986807668	1.59002286121567
13.3857493928296	10678.1615773194	14.8542328252568	1.02709857951445	0.673705005832212	1.56586559830806
13.456891832763	11219.1877870879	14.8542328252568	1.02638502061167	0.68353108038076	1.54121186405918
13.5280342726963	11787.5619311598	14.8542328252568	1.02565154680173	0.693866048018068	1.51608671221422
13.5991767126297	12384.6664000686	14.8542328252568	1.02489803685731	0.704733018992693	1.49051620634346
13.670319152563	13011.9534617857	14.8542328252568	1.02412437120246	0.716156461993768	1.46452735310228
13.7414615924964	13670.9487939036	14.8542328252568	1.02333043194043	0.728162295154915	1.43814803362291
13.8126040324298	14363.2551943647	14.8542328252568	1.02251610288142	0.740777982344309	1.41140693375231
13.8837464723631	15090.556479761	14.8542328252568	1.02168126957035	0.754032634530342	1.38433347416195
13.9548889122965	15854.6215806855	14.8542328252568	1.02082581931462	0.767957115550852	1.35695774188105
14.0260313522298	16657.3088440975	14.8542328252568	1.01994964121186	0.782584150749388	1.32931042573764
14.0971737921632	17500.5705531643	14.8542328252568	1.0190526261776	0.797948435277714	1.30142275992814
14.1683162320966	18386.4576755731	14.8542328252568	1.01813466697297	0.814086735532532	1.27332648334342
14.2394586720299	19317.1248518619	14.8542328252568	1.0171956582323	0.83103797017512	1.24505382937992
14.3106011119633	20294.8356359022	14.8542328252568	1.01623549649069	0.848843241398682	1.21663757683456
14.3817435518966	21321.9680002781	14.8542328252568	1.01525408021153	0.867545748588262	1.18811123109468
14.45288599183	22401.0201199539	14.8542328252568	1.01423473667858	0.887158055605577	1.15951390463708
14.5240284317634	23534.6164482948	14.8542328252568	1.0130437835622	0.907457860043822	1.13091500178804
14.5951708716967	24725.5141002212	14.8542328252568	1.01149782272892	0.928100393730131	1.10238919442033
14.6663133116301	25976.6095580193	14.8542328252568	1.00941466017261	0.94871320941465	1.07399996759828
14.7374557515634	27290.9457161189	14.8542328252568	1.0066143117526	0.968898775549121	1.04579797002106
14.8085981914968	28671.7192819734	14.8542328252568	1.00292013159474	0.988238978148772	1.01781938640209
14.8797406314302	30122.2885510401	14.8542328252568	0.998160249318509	0.990084168827206	1.00630220610413
14.9508830713635	31646.1815747731	14.8542328252568	0.992169297024485	0.962594019960676	1.02265326144274
15.0220255112969	33247.1047414939	14.8542328252568	0.984790399206822	0.935330025068642	1.03686624440262
15.0931679512302	34928.95179101	14.8542328252568	0.975877389830912	0.908249846341761	1.0485404251033
15.1643103911636	36695.8132849065	14.8542328252568	0.965297211034754	0.881284436527192	1.05731891658423
15.235452831097	38551.9865555452	14.8542328252568	0.952932437655007	0.854334323704841	1.06290968949626
15.3065952710303	40501.9861579675	14.8542328252568	0.93868386151179	0.827265702607536	1.06510808931807
15.3777377109637	42550.5548501234	14.8542328252568	0.92247305965587	0.799906890916509	1.06381949631146
15.448880150897	44702.6751281319	14.8542328252568	0.90424486220008	0.772046223787121	1.05908007269873
15.5200225908304	46963.5813446283	14.8542328252568	0.883969659908018	0.743433194180914	1.05107273357469
15.5911650307638	49338.7724396735	14.8542328252568	0.861696783016603	0.713811864738855	1.04021995506171
15.6623074706971	51834.0253151886	14.8542328252568	0.837651078288821	0.683018956562198	1.02729114941414
15.7334499106305	54455.4088854428	14.8542328252568	0.812089937039137	0.650982902941063	1.01306818176135
15.8045923505638	57209.2988377709	14.8542328252568	0.785268418942447	0.617732460555252	0.998242004692604
15.8757347904972	60102.3931394183	14.8542328252568	0.757435906812127	0.5834039990571	0.983382276870814
15.9468772304305	63141.7283282291	14.8542328252568	0.728833171302125	0.548234222796557	0.9689249038133
16.0180196703639	66334.6966268029	14.8542328252568	0.699689866294236	0.512539749338181	0.955176470950788
16.0891621102973	69689.0639217395	14.8542328252568	0.670222462395384	0.476688309488734	0.942330953282898
16.1603045502306	73212.9886517051	14.8542328252568	0.640632614071883	0.441067613460455	0.930492590450352
16.231446990164	76915.0416502564	14.8542328252568	0.611105945693553	0.406057057716537	0.919699509625843
16.3025894300973	80804.226991686	14.8542328252568	0.581811233264563	0.372005416640291	0.909944576103166
16.3737318700307	84890.0038905878	14.8542328252568	0.552899951911983	0.339215594671197	0.901191931109734
16.4448743099641	89182.3097084077	14.8542328252568	0.524506154249124	0.307936045389016	0.893389098043599
16.5160167498974	93691.5841229369	14.8542328252568	0.496746641432558	0.278357704292333	0.886475286904147
16.5871591898308	98428.7945195286	14.8542328252568	0.469721386948703	0.250615058149188	0.880386769200714
16.6583016297641	103405.462665798	14.8542328252568	0.44351417272543	0.22479005634563	0.87506015437745
16.7294440696975	108633.692734682	14.8542328252568	0.418193397874525	0.200917782731165	0.870434242547085
16.8005865096309	114126.200744018	14.8542328252568	0.393813022031148	0.178993047100449	0.866450953451117
16.8717289495642	119896.345484234	14.8542328252568	0.370413607666259	0.158977275570404	0.863055680455227
16.9428713894976	125958.161009391	14.8542328252568	0.348023428715355	0.140805262406064	0.860197302750635
17.0140138294309	132326.390770586	14.8542328252568	0.32665961621298	0.124391491133245	0.857828006500138
17.0851562693643	139016.523474732	14.8542328252568	0.306329315187398	0.109635844592889	0.855903009564323
17.1562987092977	146044.830755954	14.8542328252568	0.287030830713642	0.0964286077800224	0.854380247489501
