Iteration	CindexClinical	CindexMicrobiome	AUC180Clinical	AUC180Microbiome	AUC365Clinical	AUC365Microbiome	AUC548Clinical	AUC548Microbiome	CindexDelta	AUC180Delta	AUC365Delta	AUC548Delta
509	0.673414583763685	0.669696343730634	0.705641025641026	0.691282051282051	0.692096429661276	0.691667911101877	0.711591025986763	0.735300104214784	-0.00371824003305099	-0.0143589743589744	-0.000428518559398516	0.0237090782280205
510	0.658404000869754	0.703631224179169	0.670687134502924	0.741593567251462	0.69009718015792	0.738641615864145	0.677109671364989	0.749137085048091	0.0452272233094151	0.070906432748538	0.0485444357062248	0.0720274136831025
511	0.700928381962865	0.723916887709991	0.737142857142857	0.746666666666667	0.712488742832404	0.721122739204536	0.744423766182673	0.813236168913267	0.0229885057471265	0.00952380952380949	0.00863399637213225	0.0688124027305944
512	0.678907505164104	0.696580215744778	0.672111065741119	0.71090240914659	0.69502180649604	0.722354527717204	0.677346317253744	0.728412608893268	0.0176727105806747	0.0387913434054716	0.0273327212211638	0.0510662916395239
513	0.652805723228258	0.682986809747373	0.647435897435897	0.703926282051282	0.683916083916084	0.731818181818182	0.670991532086242	0.750473192372106	0.0301810865191147	0.0564903846153846	0.0479020979020979	0.0794816602858643
514	0.688953488372093	0.708407871198569	0.750350140056023	0.783613445378151	0.735918437030779	0.759100065517699	0.692218129653366	0.73086266996033	0.0194543828264758	0.0332633053221288	0.0231816284869205	0.0386445403069641
515	0.705162211793511	0.71434401142624	0.741880341880342	0.768547008547009	0.77339803285224	0.78272298597831	0.771373757380021	0.792264134042735	0.00918179963272814	0.0266666666666666	0.00932495312607062	0.020890376662714
516	0.661836825679893	0.68970129291128	0.648459383753501	0.720238095238095	0.675823773684403	0.724256942491572	0.684125567703931	0.727108194958282	0.0278644672313866	0.0717787114845939	0.0484331688071691	0.0429826272543513
517	0.600697292863002	0.644790812141099	0.595213675213675	0.674188034188034	0.605227103845439	0.658792727103845	0.623701023155627	0.690008400646204	0.0440935192780968	0.078974358974359	0.053565623258406	0.0663073774905761
518	0.569651233938405	0.62084438099123	0.525815217391304	0.625	0.585454545454545	0.678347107438017	0.559400714683802	0.663587188145428	0.0511931470528249	0.0991847826086956	0.0928925619834711	0.104186473461627
519	0.670369622298526	0.702282367198546	0.661249548573492	0.71180931744312	0.744288895959275	0.785816099268215	0.671247694413042	0.728716457428452	0.0319127449000202	0.0505597688696281	0.0415272033089406	0.0574687630154103
520	0.660401002506266	0.670634920634921	0.618928571428571	0.639285714285714	0.647690409557341	0.660569949745719	0.724239955048248	0.766900788780975	0.010233918128655	0.0203571428571429	0.0128795401883783	0.0426608337327267
521	0.663300343364977	0.673399313270046	0.691658223573117	0.718676122931442	0.701544743802559	0.730535456625177	0.697428001887747	0.727023505829409	0.0100989699050696	0.0270178993583249	0.0289907128226172	0.0295955039416621
522	0.635640061905815	0.6535485297369	0.585891812865497	0.600877192982456	0.6434646266773	0.671143338675917	0.675984524787261	0.761126424027548	0.0179084678310856	0.014985380116959	0.0276787119986166	0.0851418992402866
523	0.651091703056769	0.661353711790393	0.623843021103295	0.66271751203258	0.58301745440721	0.619441369516845	0.615261307476958	0.668023943063974	0.0102620087336245	0.0388744909292854	0.0364239151096352	0.0527626355870163
524	0.621067880794702	0.670322847682119	0.637768817204301	0.70497311827957	0.568406054663562	0.628143256935082	0.646713202894911	0.730103878906874	0.0492549668874173	0.0672043010752689	0.0597372022715202	0.0833906760119631
525	0.603433098591549	0.646566901408451	0.591374269005848	0.660453216374269	0.618858181360019	0.678939772560234	0.61044493726135	0.69192489862073	0.0431338028169015	0.069078947368421	0.0600815912002153	0.0814799613593796
526	0.602582846003899	0.625243664717349	0.585953450387913	0.614536545528787	0.611146198830409	0.640210526315789	0.575545276890306	0.629023128797154	0.0226608187134503	0.0285830951408738	0.0290643274853801	0.0534778519068481
527	0.665438786565547	0.712892741061755	0.665658602150538	0.750336021505376	0.668707413939678	0.755307000291838	0.733954002213454	0.823938571017244	0.047453954496208	0.0846774193548387	0.086599586352159	0.0899845688037899
528	0.60291011499648	0.660173668153016	0.591374269005848	0.663011695906433	0.586979007433584	0.656914012272305	0.606728765414424	0.697635391560092	0.057263553156536	0.0716374269005848	0.0699350048387205	0.0909066261456677
529	0.578225460780111	0.610158594084869	0.577577230128428	0.643179451579313	0.606875371507826	0.643471369130176	0.624505695037063	0.689646611021642	0.0319331333047579	0.0656022214508851	0.0365959976223499	0.0651409159845784
530	0.621461765948458	0.66687790452049	0.655726495726496	0.704615384615385	0.661131078816721	0.709437699720314	0.654012741574963	0.725901735518615	0.045416138572032	0.048888888888889	0.0483066209035924	0.0718889939436519
531	0.616598227793387	0.636481521504214	0.591331269349845	0.627321981424149	0.596547743114716	0.625459478397623	0.608177053163925	0.662434642457406	0.0198832937108278	0.0359907120743035	0.0289117352829065	0.0542575892934806
532	0.690872210953347	0.689655172413793	0.692120791391878	0.728913571676501	0.742514395465419	0.7477448166204	0.735454156985806	0.778215591014679	-0.00121703853955368	0.0367927802846234	0.00523042115498085	0.0427614340288722
533	0.664182376150811	0.690267426567295	0.670278078728783	0.710364752618274	0.674548854287074	0.705948382208666	0.713204262804778	0.749895577646866	0.026085050416484	0.0400866738894907	0.0313995279215922	0.036691314842088
534	0.641745894554883	0.673509075194468	0.64757864969954	0.695652173913044	0.644982680663159	0.701620878394458	0.611414658023945	0.686071988387314	0.0317631806395852	0.0480735242135031	0.0566381977312991	0.0746573303633692
535	0.67487582781457	0.675703642384106	0.667727112053729	0.661717921527041	0.668802919735355	0.66191517784442	0.750221065434494	0.788050621219974	0.0008278145695364	-0.0060091905266878	-0.00688774189093544	0.0378295557854796
536	0.592093831450912	0.612510860121633	0.595041322314049	0.628099173553719	0.605803667745415	0.638085221143474	0.584774782202435	0.654848612707512	0.020417028670721	0.0330578512396695	0.0322815533980583	0.070073830505077
537	0.630696474634566	0.649828030954428	0.674089784376105	0.716507599858607	0.615604929699705	0.648319519180698	0.63537340417281	0.674641231484908	0.0191315563198624	0.0424178154825027	0.0327145894809929	0.0392678273120983
538	0.606545454545454	0.629090909090909	0.59496996996997	0.638138138138138	0.576154765292515	0.609808619877419	0.572828998397004	0.627942095145142	0.0225454545454546	0.0431681681681682	0.0336538545849046	0.0551130967481387
539	0.645100105374078	0.668703898840885	0.62637741046832	0.697314049586777	0.63907967032967	0.705357142857143	0.679710010223999	0.732848246650645	0.0236037934668072	0.0709366391184573	0.0662774725274725	0.0531382364266461
540	0.657280069853744	0.67212399039511	0.6401332839689	0.674194742687893	0.686555910065307	0.722655665785931	0.657735116973749	0.715224662798104	0.0148439205413664	0.034061458718993	0.0360997557206241	0.0574895458243548
541	0.607389362565976	0.654080389768575	0.622983870967742	0.693884408602151	0.619675456389452	0.679851250845166	0.628231540462243	0.682200069759243	0.0466910272025985	0.0709005376344086	0.0601757944557133	0.053968529297
542	0.59978354978355	0.63961038961039	0.611071428571429	0.681428571428571	0.596396813190193	0.670195207481005	0.606422642065865	0.691926189868404	0.0398268398268399	0.0703571428571428	0.0737983942908118	0.0855035478025385
543	0.622295487327426	0.66227076035442	0.594731509625127	0.668693009118541	0.583616740754276	0.662572420506778	0.634618137949376	0.716914365561398	0.0399752730269937	0.0739614994934144	0.0789556797525022	0.0822962276120215
544	0.654046997389034	0.664926022628373	0.679378008145131	0.708256201406886	0.652310292570975	0.686505275187968	0.598380137561818	0.674963262930248	0.0108790252393386	0.0288781932617549	0.0341949826169922	0.0765831253684298
545	0.642926122646065	0.670931916948334	0.639421030225628	0.687100893997446	0.585813034891376	0.64506254114549	0.617611916828882	0.684781170901371	0.0280057943022693	0.0476798637718179	0.0592495062541145	0.0671692540724894
546	0.617591225479857	0.637207340223581	0.631247686042207	0.681599407626805	0.565750049989121	0.600992419745632	0.605716882836418	0.671173482091483	0.0196161147437249	0.0503517215845982	0.0352423697565108	0.0654565992550648
547	0.674139930421337	0.661963664476227	0.668785547005688	0.686517229842757	0.632604088755921	0.636821828813738	0.673971193478901	0.69899534444411	-0.0121762659451102	0.0177316828370692	0.00421774005781617	0.0250241509652085
548	0.578767901795863	0.636735621732212	0.550804093567251	0.634137426900585	0.541969160868605	0.636916217807913	0.574883158115073	0.687503884838678	0.0579677199363492	0.0833333333333334	0.0949470569393082	0.112620726723605
549	0.66780199818347	0.685967302452316	0.6525	0.701071428571429	0.632141339477229	0.676959089516255	0.656063617696497	0.717167023379552	0.0181653042688465	0.0485714285714286	0.0448177500390257	0.0611034056830546
550	0.683152299514675	0.702565287728218	0.67375049193231	0.71310507674144	0.642510249132766	0.685840428886787	0.7013478390462	0.748637853949329	0.0194129882135429	0.0393545848091303	0.0433301797540209	0.0472900149031298
551	0.642751322751323	0.645502645502645	0.64039039039039	0.673423423423423	0.622855207083796	0.629709479930104	0.645780078801306	0.702255348987283	0.00275132275132273	0.0330330330330331	0.00685427284630802	0.0564752701859772
552	0.617341746387136	0.655607571748423	0.642355302776848	0.694212111073938	0.630170530260497	0.684028599839008	0.588281022554047	0.664399128037185	0.0382658253612863	0.0518568082970893	0.053858069578511	0.0761181054831382
553	0.623828369089773	0.625702978546136	0.642543859649123	0.641081871345029	0.613084871705561	0.613224195982817	0.638092915654985	0.673484699629947	0.0018746094563632	-0.0014619883040935	0.000139324277255271	0.0353917839749618
554	0.600320064012803	0.645929185837167	0.563693162096494	0.635543214161749	0.639455782312925	0.706802721088435	0.668863651747968	0.763585749186169	0.0456091218243648	0.0718500520652552	0.0673469387755102	0.0947220974382011
555	0.623228052723203	0.673713006714748	0.608173076923077	0.698317307692308	0.642958860369661	0.71572806157394	0.617421368922827	0.708007660053261	0.0504849539915443	0.0901442307692307	0.072769201204279	0.090586291130434
556	0.667981727574751	0.683970099667774	0.664192294096854	0.697773064687169	0.660112967191443	0.691251051556303	0.702260215284802	0.756191796328419	0.0159883720930233	0.0335807705903146	0.03113808436486	0.0539315810436176
557	0.691339748334567	0.708857636318776	0.66506968641115	0.700348432055749	0.751781202160639	0.786511418677881	0.691135810516201	0.760714022360574	0.0175178879842092	0.0352787456445993	0.0347302165172422	0.0695782118443734
558	0.614770459081836	0.682191173209137	0.627003205128205	0.740785256410256	0.577451525917048	0.668129093010315	0.631250778927001	0.716720283401386	0.0674207141273009	0.113782051282051	0.0906775670932671	0.0854695044743843
559	0.65948275862069	0.674784482758621	0.683884297520661	0.721418732782369	0.643519394512772	0.664853358561968	0.636220951640619	0.704797070616152	0.015301724137931	0.037534435261708	0.0213339640491959	0.068576118975534
560	0.672218520986009	0.703086831001555	0.678728070175439	0.728801169590643	0.669068527933631	0.731115180519883	0.728173697109727	0.811351335010419	0.0308683100155452	0.0500730994152047	0.0620466525862523	0.083177637900692
561	0.686580674360715	0.672324055216112	0.623839009287926	0.623839009287926	0.649217683942639	0.644245016868559	0.744865146051449	0.752225673435313	-0.0142566191446029	0	-0.0049726670740794	0.00736052738386361
562	0.621151832460733	0.630785340314136	0.600714285714286	0.624285714285714	0.583502366463827	0.595334685598377	0.688002957145627	0.70610941438821	0.00963350785340311	0.0235714285714286	0.0118323191345503	0.0181064572425829
563	0.643548387096774	0.642338709677419	0.646428571428571	0.674285714285714	0.666872138570252	0.68409255201708	0.643720933819232	0.675929236487463	-0.00120967741935485	0.0278571428571429	0.0172204134468286	0.0322083026682302
564	0.678347934918648	0.681476846057572	0.648648648648649	0.686042206590152	0.711658314789193	0.723537475789739	0.683433709539239	0.74239397364328	0.00312891113892366	0.0373935579415032	0.011879161000546	0.0589602641040416
565	0.716500809997686	0.74265216385096	0.766476190476191	0.815238095238095	0.694960300322248	0.741619879738215	0.715570382510901	0.77088256622228	0.0261513538532747	0.0487619047619047	0.0466595794159662	0.0553121837113787
566	0.567487892187829	0.617182564750474	0.565714285714286	0.633142857142857	0.567961465148627	0.621936015661223	0.466258804557997	0.60404093680389	0.0496946725626448	0.0674285714285715	0.0539745505125959	0.137782132245893
567	0.646711635750422	0.68570826306914	0.629551078119477	0.709791445740544	0.598539351586665	0.665511513346317	0.660007796282106	0.735101224599066	0.0389966273187184	0.0802403676210676	0.0669721617596517	0.0750934283169609
568	0.615419708029197	0.631386861313869	0.598976780794963	0.644234553325462	0.581810440820069	0.583000371170935	0.631270046835974	0.666411174697824	0.0159671532846716	0.0452577725304999	0.00118993035086579	0.03514112786185
569	0.69266875279392	0.704067948144837	0.705128205128205	0.725560897435897	0.686539963551159	0.705895504495798	0.729076660013549	0.78798059715438	0.0113991953509165	0.0204326923076923	0.0193555409446399	0.0589039371408308
570	0.600282153773807	0.626851634140607	0.6005655708731	0.657476139978791	0.606523127247471	0.665520293053424	0.607721788444857	0.660745451502618	0.0265694803667998	0.056910569105691	0.0589971658059529	0.0530236630577612
571	0.644811320754717	0.650943396226415	0.568395263372805	0.605144957125357	0.666305916305916	0.663780663780664	0.713866242175232	0.751140103684901	0.00613207547169803	0.0367496937525521	-0.0025252525252526	0.0372738615096693
572	0.571457125724565	0.60643613831701	0.563760683760684	0.595897435897436	0.554630775190892	0.595939714317849	0.573793445346625	0.654139821375934	0.0349790125924445	0.032136752136752	0.0413089391269573	0.0803463760293087
573	0.669369931378665	0.712206279891869	0.696359137504419	0.752562743018735	0.708349957252779	0.748452550584212	0.728659444568535	0.784903004844354	0.0428363485132044	0.056203605514316	0.0401025933314335	0.0562435602758184
574	0.721594684385382	0.719158361018826	0.758928571428571	0.784642857142857	0.630363442760705	0.667328663547194	0.679533956405483	0.765973296418989	-0.00243632336655597	0.0257142857142857	0.036965220786489	0.0864393400135064
575	0.625836120401338	0.655936454849498	0.627352150537634	0.688172043010753	0.629982517482517	0.691733266733267	0.579093942731926	0.643162379317048	0.0301003344481605	0.0608198924731183	0.0617507492507493	0.0640684365851216
576	0.592077538980194	0.599662873999157	0.578909353557241	0.587937883712532	0.556900924933855	0.577312881289222	0.622197440522173	0.659625014827803	0.00758533501896341	0.0090285301552907	0.020411956355367	0.0374275743056293
577	0.601608806096528	0.608171041490262	0.56140350877193	0.618055555555556	0.567561983471074	0.583090474119182	0.575349028418552	0.612464770921696	0.00656223539373413	0.0566520467836258	0.0155284906481079	0.0371157425031441
578	0.604701273261508	0.644270323212537	0.65841418534627	0.678822348611576	0.606333333333333	0.615333333333333	0.651036001468086	0.691679456808248	0.0395690499510284	0.0204081632653061	0.00900000000000001	0.0406434553401621
579	0.626033871602993	0.643560456872785	0.644701086956522	0.679347826086957	0.672496597571189	0.698224193886097	0.69544002009692	0.736040106828041	0.0175265852697913	0.0346467391304348	0.025727596314908	0.0406000867311209
580	0.664484082185595	0.67035448182434	0.64437134502924	0.694078947368421	0.613917884567026	0.665153521612403	0.663813013977095	0.715300400225009	0.00587039963874458	0.0497076023391814	0.0512356370453771	0.0514873862479136
581	0.611463743027505	0.600500096172341	0.580461692873871	0.58949481431917	0.616287094547964	0.616977225672878	0.663376191768877	0.683546802892327	-0.0109636468551645	0.00903312144529933	0.000690131124913784	0.0201706111234504
582	0.647200966572694	0.672573499798631	0.678030303030303	0.728994490358127	0.649388256993544	0.674589609591147	0.67430692908479	0.736565667711665	0.0253725332259364	0.0509641873278237	0.0252013525976023	0.0622587386268747
583	0.67737843551797	0.69492600422833	0.649142857142857	0.699428571428571	0.679706402382282	0.722007025870091	0.741937807879761	0.783846523471593	0.0175475687103595	0.0502857142857143	0.0423006234878095	0.0419087155918318
584	0.641543026706231	0.630860534124629	0.625309296571227	0.635206786850477	0.584990296645412	0.600942611588578	0.672104362319534	0.714392893380009	-0.0106824925816024	0.00989749027925058	0.0159523149431661	0.0422885310604758
585	0.657595886008142	0.667880865652453	0.660818713450292	0.688230994152047	0.638234845679685	0.660544313998824	0.672778358829422	0.732284820743935	0.0102849796443111	0.0274122807017544	0.0223094683191392	0.0595064619145129
586	0.593870552936134	0.61358765537934	0.519958347795904	0.587296077750781	0.543795857538044	0.598691640782295	0.644044171308452	0.686434318518895	0.0197171024432062	0.0673377299548767	0.054895783244251	0.042390147210443
587	0.59542323928016	0.658520328815819	0.551891704269351	0.640749739673724	0.596366693232311	0.690758430952979	0.610517650043983	0.708943011267107	0.0630970895356587	0.0888580354043734	0.0943917377206677	0.0984253612231236
588	0.623480167430736	0.6639425951764	0.666322314049587	0.71728650137741	0.677579365079365	0.714616402116402	0.686055693004158	0.744499131441807	0.0404624277456647	0.0509641873278236	0.0370370370370371	0.0584434384376481
589	0.612807463952502	0.633799830364716	0.603070175438597	0.641081871345029	0.588811188811189	0.653496503496503	0.558011260142408	0.642091405861898	0.0209923664122138	0.0380116959064327	0.0646853146853147	0.08408014571949
590	0.616721177432543	0.634914145543745	0.656752136752137	0.718974358974359	0.597904453665632	0.648920428428403	0.555557951610314	0.635261860288645	0.018192968111202	0.0622222222222222	0.0510159747627713	0.0797039086783312
591	0.607632300231921	0.669618384988404	0.592155501561958	0.679625130163138	0.616949152542373	0.691864406779661	0.706780061422159	0.791637136782424	0.0619860847564833	0.0874696286011801	0.0749152542372882	0.0848570753602645
592	0.598586733530887	0.659676316389332	0.597689075630252	0.687324929971989	0.606342691367019	0.705554605669088	0.643312510026539	0.735802469135802	0.0610895828584453	0.0896358543417366	0.0992119143020689	0.0924899591092638
593	0.669050051072523	0.674361593462717	0.630602240896359	0.636904761904762	0.648713464295246	0.648089526387352	0.693353555447189	0.756798110406727	0.00531154239019405	0.00630252100840334	-0.000623937907893501	0.0634445549595379
594	0.708296751536435	0.734855136084284	0.739470108695652	0.772078804347826	0.731203976435935	0.766550073637703	0.740257372352183	0.804272409205145	0.026558384547849	0.0326086956521738	0.0353460972017673	0.0640150368529612
595	0.644310306282137	0.67695059244355	0.618697478991597	0.692927170868347	0.688709043213459	0.75837597945068	0.684913068779354	0.770124999015679	0.0326402861614129	0.0742296918767508	0.0696669362372215	0.0852119302363256
596	0.641781936533767	0.666192026037429	0.614704842700601	0.652173913043478	0.643570536828964	0.690423735037086	0.659001572133078	0.720222980381398	0.0244100895036615	0.0374690703428773	0.0468531982081222	0.0612214082483201
597	0.644218551461245	0.639135959339263	0.614495798319328	0.653361344537815	0.608413641555799	0.630104237941824	0.626121098671352	0.687788522912558	-0.00508259212198225	0.0388655462184874	0.0216905963860247	0.0616674242412057
598	0.611917983767621	0.673643741990602	0.570936639118457	0.641873278236915	0.638827172166021	0.709588021178028	0.681211980825173	0.76098590540406	0.0617257582229815	0.0709366391184574	0.0707608490120073	0.0797739245788878
599	0.63248421510995	0.655998258219029	0.634384384384384	0.686561561561562	0.586166365280289	0.609018987341772	0.629484244023595	0.678132222567181	0.023514043109079	0.0521771771771772	0.0228526220614829	0.0486479785435855
600	0.571212448670845	0.625891506375621	0.571785714285714	0.671071428571429	0.489008567931457	0.57484020127839	0.532908808150241	0.65578401866733	0.0546790577047764	0.0992857142857143	0.0858316333469332	0.122875210517089
601	0.635259631490787	0.65891959798995	0.660086985613918	0.723318835731014	0.642024862595896	0.708827247888982	0.682459064552292	0.77057531118438	0.0236599664991626	0.0632318501170961	0.0668023852930867	0.0881162466320879
602	0.685363357215967	0.703582395087001	0.753799392097264	0.814927389395474	0.702427604458242	0.769129472237773	0.677764467759924	0.760426706550824	0.0182190378710338	0.0611279972982101	0.0667018677795308	0.0826622387908996
603	0.623935558112773	0.666283084004603	0.668571428571429	0.729285714285714	0.648725393064095	0.705499322479385	0.638106908608713	0.727276580468559	0.0423475258918298	0.0607142857142856	0.0567739294152895	0.0891696718598465
604	0.59141668491351	0.625355813444274	0.569444444444444	0.653874269005848	0.548740053050398	0.617705570291777	0.528073767742628	0.593332707254465	0.0339391285307642	0.0844298245614036	0.0689655172413793	0.0652589395118374
605	0.696149843912591	0.716961498439126	0.667569659442725	0.71671826625387	0.701754385964912	0.734434124527004	0.730897706998779	0.799373158871691	0.0208116545265349	0.0491486068111454	0.0326797385620916	0.0684754518729123
606	0.662292213473316	0.674978127734033	0.666790077748982	0.702332469455757	0.653514588859416	0.701259946949602	0.656178750569995	0.698961937716263	0.0126859142607174	0.0355423917067753	0.0477453580901858	0.0427831871462676
607	0.662663998221036	0.654436290860574	0.660571428571429	0.683047619047619	0.640678441267171	0.669470142977292	0.687319000641725	0.748179700885956	-0.00822770736046252	0.0224761904761904	0.0287917017101206	0.0608607002442301
608	0.593608291945584	0.620600302310516	0.609756097560976	0.655001767408979	0.533510367817391	0.578382959489237	0.584249163466047	0.660044483306522	0.026992010364932	0.0452456698480028	0.0448725916718459	0.0757953198404743
609	0.648395061728395	0.68716049382716	0.613476490188819	0.700111069974084	0.640671953255426	0.710632303839733	0.666606897683859	0.731646577854717	0.0387654320987654	0.0866345797852648	0.0699603505843072	0.0650396801708585
610	0.650765475926337	0.671400044375416	0.589382448537378	0.663416395810762	0.654285554436612	0.720650106299653	0.663807351677972	0.726551346227896	0.0206345684490792	0.0740339472733839	0.0663645518630412	0.0627439945499245
611	0.608291945584107	0.63895486935867	0.574229691876751	0.638305322128852	0.591757084649544	0.668440690381358	0.588533435338883	0.704131191631038	0.0306629237745627	0.0640756302521008	0.0766836057318133	0.115597756292155
612	0.660334690185436	0.679556761646314	0.652102899142507	0.716210698244181	0.621097381582818	0.667520839462587	0.688478293518175	0.747945537814086	0.0192220714608774	0.0641077991016741	0.0464234578797685	0.0594672442959112
613	0.668887963348605	0.683465222823823	0.727240896358543	0.766456582633053	0.642731473362287	0.691643400616531	0.646701755074315	0.739114205870305	0.0145772594752186	0.0392156862745098	0.0489119272542434	0.09241245079599
614	0.593983402489627	0.623651452282158	0.53781512605042	0.607142857142857	0.580025125628141	0.620203289173138	0.627976826310665	0.712252877445779	0.0296680497925311	0.069327731092437	0.0401781635449977	0.0842760511351144
615	0.588935419880979	0.644258320476086	0.576082932247316	0.66864124398371	0.535198806097431	0.617876559002239	0.598991566117049	0.679976071060404	0.0553229005951069	0.092558311736394	0.0826777529048076	0.0809845049433556
616	0.735857561415371	0.74149199909849	0.689098780007871	0.748130657221566	0.73563319160128	0.770947486082497	0.787209944144921	0.851878045483228	0.00563443768311922	0.0590318772136954	0.0353142944812168	0.0646681013383069
617	0.633962264150943	0.681021087680355	0.657410621312044	0.76258243665394	0.621907994277445	0.722429358207958	0.653120215258488	0.777154557659144	0.0470588235294118	0.105171815341895	0.100521363930513	0.124034342400656
618	0.66412213740458	0.663196854036549	0.648648648648649	0.690690690690691	0.620910112653232	0.632212028542304	0.640191367483587	0.707608500123346	-0.000925283368031438	0.042042042042042	0.0113019158890719	0.067417132639759
619	0.641406740632196	0.683064684948713	0.63416395810762	0.722643553629469	0.626696224640602	0.704549016973443	0.647849465859737	0.731855565491974	0.0416579443165166	0.088479595521849	0.0778527923328407	0.0840060996322369
620	0.596442348906987	0.610801543077582	0.622732321362458	0.639763050721955	0.612102300538424	0.629247954688483	0.554426467498332	0.574076324744774	0.0143591941705957	0.0170307293594966	0.0171456541500594	0.0196498572464424
621	0.64494337373336	0.672362408106497	0.679407713498623	0.743801652892562	0.602280693027866	0.64691259021652	0.622193767061222	0.698842078175625	0.0274190343731373	0.0643939393939394	0.0446318971886537	0.0766483111144033
622	0.577317385732593	0.588210166595472	0.56771397616468	0.60527266161069	0.503758460961722	0.533224408758372	0.560442038188178	0.598859949448814	0.0108927808628791	0.0375586854460094	0.0294659477966505	0.0384179112606358
623	0.621263079222721	0.648355754857997	0.651711532070455	0.685609837155201	0.591027214569291	0.630529137896751	0.661904181096421	0.72346524728534	0.0270926756352765	0.0338983050847458	0.0395019233274594	0.0615610661889185
624	0.613307823129252	0.630102040816326	0.612745098039216	0.63655462184874	0.616411903975641	0.655580618258957	0.622533707865168	0.66714606741573	0.0167942176870748	0.0238095238095238	0.0391687142833155	0.0446123595505619
625	0.634076204169662	0.666906302420321	0.640092879256966	0.687306501547988	0.625042490956609	0.67305588729079	0.647582737286588	0.71092133785132	0.032830098250659	0.0472136222910217	0.0480133963341814	0.063338600564732
626	0.605418138987044	0.622614840989399	0.551900584795322	0.604897660818713	0.543325526932084	0.589429983304013	0.557183273503444	0.629419423692636	0.0171967020023557	0.0529970760233918	0.0461044563719284	0.0722361501891918
627	0.680329476367915	0.715826632673073	0.70854441067207	0.750759878419453	0.744104084321476	0.791152832674572	0.732967458315819	0.79577553593947	0.0354971563051578	0.0422154677473826	0.0470487483530961	0.0628080776236514
628	0.634401843704169	0.678818353236958	0.64250700280112	0.725840336134454	0.614035087719298	0.692154915590864	0.690976102256465	0.771288726825985	0.0444165095327885	0.0833333333333333	0.0781198278715657	0.0803126245695204
629	0.614149305555556	0.629991319444444	0.566154970760234	0.637792397660819	0.606915144678843	0.665642674858601	0.614315596449457	0.67007349445548	0.0158420138888888	0.0716374269005848	0.0587275301797586	0.0557578980060225
630	0.665585117888817	0.692840147090634	0.600577825929939	0.676056338028169	0.640430755496038	0.693979466577391	0.677943359418795	0.74184025831334	0.027255029201817	0.0754785120982304	0.0535487110813525	0.0638968988945445
631	0.658897446291042	0.664775030401297	0.652898299201666	0.704616452620618	0.673444193912063	0.716251409244645	0.641202974763595	0.69240196795316	0.00587758411025541	0.0517181534189518	0.0428072153325817	0.051198993189565
632	0.664254385964912	0.684868421052632	0.707836764174792	0.740339472733839	0.684928224453787	0.71809854706254	0.668707813857059	0.729769534642647	0.0206140350877193	0.0325027085590467	0.0331703226087525	0.0610617207855882
633	0.578125	0.591242283950617	0.557919621749409	0.593042890915231	0.573855899033935	0.602578528252412	0.589711364049099	0.674560580676409	0.0131172839506173	0.0351232691658224	0.0287226292184768	0.0848492166273103
634	0.632648694908002	0.650192554557125	0.672083784759841	0.69844709281329	0.647804892985088	0.679246455800851	0.600261204087383	0.665771038464966	0.0175438596491229	0.0263633080534489	0.0314415628157629	0.0655098343775826
635	0.654362416107383	0.683095637583893	0.613095238095238	0.669467787114846	0.57523852884558	0.635732140449674	0.631207480556512	0.7267728880579	0.02873322147651	0.0563725490196079	0.0604936116040941	0.0955654075013879
636	0.630954947186894	0.644319896529424	0.548957228702722	0.595970307529162	0.60336918696615	0.639207755231165	0.622045248467706	0.68505232262863	0.0133649493425307	0.0470130788264405	0.0358385682650155	0.063007074160924
637	0.647797403702915	0.65716109810598	0.637254901960784	0.660364145658263	0.630605745398248	0.636512660865941	0.665033023111277	0.722943395587382	0.0093636944030645	0.023109243697479	0.00590691546769284	0.057910372476105
638	0.635587508425073	0.651089642776904	0.592271578187071	0.591910436980859	0.636331569664903	0.656084656084656	0.67830544344602	0.746350750797304	0.015502134351831	-0.000361141206211668	0.019753086419753	0.0680453073512841
639	0.604347826086957	0.624430641821946	0.579312738632419	0.600138840680319	0.602987167800295	0.623646658719585	0.619408458851186	0.691256109763347	0.0200828157349896	0.0208261020479	0.0206594909192903	0.0718476509121616
640	0.672279520101031	0.702378446642812	0.671487603305785	0.722451790633609	0.685381058733346	0.729835885948577	0.737940103970495	0.784976890806133	0.0300989265417806	0.0509641873278237	0.0444548272152304	0.0470367868356384
641	0.664395604395604	0.702417582417582	0.613390092879257	0.681501547987616	0.697798027164967	0.773802305982845	0.731621330305991	0.817797021721658	0.038021978021978	0.0681114551083591	0.076004278817878	0.0861756914156671
642	0.664454766644548	0.706923247069232	0.685671973343206	0.745279526101444	0.698368357564599	0.754692823736059	0.673687954772819	0.783353141107555	0.0424684804246848	0.0596075527582377	0.05632446617146	0.109665186334736
643	0.539383181717329	0.581761704015975	0.514666666666667	0.567619047619048	0.501874295701769	0.563070625301842	0.490436637645586	0.58962790033598	0.0423785222986466	0.052952380952381	0.0611963296000736	0.0991912626903939
644	0.618464730290456	0.647095435684647	0.53133608815427	0.575413223140496	0.593722075839157	0.61772826211479	0.655257257832711	0.754348950847945	0.0286307053941909	0.0440771349862259	0.024006186275633	0.0990916930152341
