SampleID	SubjectID	Feature	Species	Percent	Abundance	AboveCutoff	InDatabase	IncludedInModel
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144	Bacteroides sp CAG 144	0.09972	0.0009972	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	Victivallis vadensis	0.00532	5.32e-05	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	Firmicutes bacterium CAG 238	0.02286	0.00022859999999999997	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309	Roseburia sp CAG 309	0.00529	5.2900000000000005e-05	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	Firmicutes bacterium CAG 83	3.06997	0.0306997	True	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	Sanguibacteroides justesenii	0.0834	0.000834	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium	Desulfovibrionaceae bacterium	0.02063	0.0002063	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	Coprococcus catus	0.10134	0.0010134	True	True	True
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	Prevotella sp CAG 5226	0.30542	0.0030542000000000004	True	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	Prevotella timonensis	0.15731	0.0015731	True	True	True
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	Campylobacter hominis	0.12764	0.0012764	True	True	True
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae	Clostridium citroniae	0.04664	0.0004664	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi	Eisenbergiella tayi	0.04284	0.0004284	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_curvatus	Lactobacillus curvatus	0.03314	0.00033140000000000003	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme	Clostridium asparagiforme	0.02479	0.0002479	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_micra	Parvimonas micra	0.02362	0.0002362	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	Porphyromonas asaccharolytica	0.01959	0.0001959	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis	Coprobacillus cateniformis	0.01721	0.0001721	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	Prevotella buccalis	0.01673	0.00016729999999999997	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	Bacteroides nordii	0.01629	0.0001629	False	True	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae	Clostridium bolteae	0.00379	3.79e-05	False	False	False
MV_FEM3_t1Q14	MV_FEM3	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri	Streptococcus milleri	0.00297	2.97e-05	False	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	Escherichia coli	0.12317	0.0012317	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	Bifidobacterium bifidum	0.15732	0.0015731999999999999	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	Bifidobacterium longum	0.29871	0.0029871	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	Bifidobacterium breve	0.31344	0.0031344	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	Veillonella parvula	0.59644	0.0059644	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	Streptococcus salivarius	0.00958	9.58e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	Bacteroides vulgatus	27.43959	0.27439589999999997	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	Bifidobacterium pseudocatenulatum	0.57301	0.0057301	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	Prevotella copri	45.89709	0.45897089999999996	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	Bacteroides uniformis	1.0201	0.010201	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	Bacteroides dorei	3.31571	0.0331571	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	Parabacteroides merdae	1.0627	0.010627	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	Odoribacter splanchnicus	0.00819	8.19e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	Eubacterium rectale	0.99869	0.0099869	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	Parasutterella excrementihominis	0.39567	0.0039567000000000005	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	Roseburia hominis	0.03504	0.0003504	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	Bacteroides ovatus	0.34663	0.0034663	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	Faecalibacterium prausnitzii	2.50178	0.0250178	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	Alistipes shahii	0.03584	0.0003584	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	Bacteroides eggerthii	0.002	2e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	Oscillibacter sp 57 20	0.08897	0.0008896999999999999	False	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	Coprobacter secundus	0.03794	0.0003794	False	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	Ruthenibacterium lactatiformans	0.05655	0.0005655	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	Eubacterium eligens	0.53684	0.0053684	True	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	Streptococcus thermophilus	0.14014	0.0014014	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	Eubacterium ventriosum	0.04465	0.0004465	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	Coprococcus comes	0.06186	0.0006186	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	Bifidobacterium adolescentis	0.04113	0.0004113	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	Oscillibacter sp CAG 241	0.02246	0.0002246	False	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris	Turicimonas muris	0.00425	4.25e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	Proteobacteria bacterium CAG 139	0.01773	0.0001773	False	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	Fusicatenibacter saccharivorans	0.01304	0.0001304	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	Dorea longicatena	0.00113	1.1299999999999999e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	Bacteroides xylanisolvens	0.00722	7.219999999999999e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	Anaerostipes hadrus	0.00155	1.55e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	Collinsella aerofaciens	0.07915	0.0007915	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	Flavonifractor plautii	0.14779	0.0014779	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	Bacteroides stercoris	3.98822	0.0398822	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	Barnesiella intestinihominis	0.00249	2.49e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	Bacteroides finegoldii	0.02838	0.0002838	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	Parabacteroides distasonis	0.39148	0.0039147999999999995	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	Paraprevotella xylaniphila	0.91126	0.0091126	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	Bacteroides thetaiotaomicron	0.00971	9.71e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	Ruminococcus torques	0.29425	0.0029425000000000002	True	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	Agathobaculum butyriciproducens	0.05274	0.0005274	False	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	Dorea formicigenerans	0.07016	0.0007016	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	Phascolarctobacterium faecium	1.24552	0.0124552	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	Bacteroides fragilis	0.92567	0.0092567	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	Firmicutes bacterium CAG 83	0.13062	0.0013062000000000002	True	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	Bacteroides nordii	0.01105	0.0001105	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	Bacteroides faecis	3.32186	0.0332186	True	True	True
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32	Bacteroides faecis CAG 32	2.03675	0.0203675	True	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_marmotae	Escherichia marmotae	0.10247	0.0010247000000000001	True	False	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis	Megamonas funiformis	0.01377	0.00013769999999999999	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale	Megamonas hypermegale	0.01286	0.0001286	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii	Lactobacillus johnsonii	0.00859	8.59e-05	False	True	False
MV_FEM4_t1Q14	MV_FEM4	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii	Megasphaera stantonii	0.00755	7.55e-05	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	Escherichia coli	0.02327	0.0002327	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	Bifidobacterium longum	0.32258	0.0032257999999999996	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	Enterococcus faecalis	0.01651	0.0001651	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	Streptococcus salivarius	0.01443	0.0001443	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	Enterococcus faecium	0.11799	0.0011799	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum	Clostridium leptum	0.21214	0.0021214	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus	Actinomyces odontolyticus	0.00036	3.6000000000000003e-06	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	Bacteroides vulgatus	0.06775	0.0006775	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	Eggerthella lenta	0.04167	0.0004167	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	Gordonibacter pamelaeae	0.0571	0.000571	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	Intestinibacter bartlettii	0.00046	4.6e-06	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris	Enterorhabdus caecimuris	0.00206	2.0600000000000003e-05	False	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	Prevotella copri	1.6792	0.016792	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	Alistipes putredinis	0.43172	0.0043172	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	Bacteroides uniformis	0.23662	0.0023662	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	Bacteroides dorei	0.59976	0.0059976	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	Parabacteroides merdae	0.04034	0.0004034	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	Bacteroides intestinalis	0.03725	0.0003725	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	Bacteroides plebeius	0.17763	0.0017763000000000002	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251	Eubacterium sp CAG 251	0.59988	0.0059987999999999994	True	False	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	Bacteroides caccae	0.09848	0.0009848	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	Bacteroides clarus	0.01718	0.0001718	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	Ruminococcus bromii	0.00889	8.89e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	Odoribacter splanchnicus	0.00628	6.28e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	Eubacterium rectale	12.04134	0.1204134	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	Parasutterella excrementihominis	0.03818	0.0003818	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	Roseburia hominis	0.95354	0.009535400000000001	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	Bacteroides ovatus	0.00424	4.24e-05	False	True	False
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	Faecalibacterium prausnitzii	13.15305	0.1315305	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	Akkermansia muciniphila	1.41019	0.0141019	True	True	True
MV_FEM5_t1Q14	MV_FEM5	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	Parabacteroides goldsteinii	0.01089	0.0001089	False	True	False
