hotspring	ProcessID	Element	Process	RecoveredMAGCarrierFraction	RecruitmentRate	Samples
LH03	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.12147	3
LH03	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.10593889406110596	0.12147	3
LH03	n_fix	Nitrogen	Nitrogen fixation	0.06958379124862625	0.12147	3
LH03	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.013648027296054592	0.12147	3
LH03	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.01639003278006556	0.12147	3
LH03	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.24415926752219747	0.12147	3
LH03	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.027941972058027943	0.12147	3
LH03	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.12147	3
LH03	rtca	Carbon	Reverse TCA fixation	0.013375959872120383	0.12147	3
LH03	sox	Sulfur	Thiosulfate oxidation by Sox	0.023984928045215865	0.12147	3
LH03	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.04751895248104753	0.12147	3
LH03	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.12147	3
LH03	three_hp	Carbon	3-hydroxypropionate bicycle	0.1054766835699493	0.12147	3
LH03	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.09260672217983346	0.12147	3
LP01	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.03778	1
LP01	cbb	Carbon	Calvin-Benson-Bassham fixation	0.34658565341434655	0.03778	1
LP01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.004897995102004898	0.03778	1
LP01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.13255486744513256	0.03778	1
LP01	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.11335888664111336	0.03778	1
LP01	hao	Nitrogen	Hydroxylamine oxidation	0.14224485775514226	0.03778	1
LP01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.03778	1
LP01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.07134292865707136	0.03778	1
LP01	n_fix	Nitrogen	Nitrogen fixation	0.08638891361108639	0.03778	1
LP01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.06328993671006329	0.03778	1
LP01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.07397692602307399	0.03778	1
LP01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.13325686674313328	0.03778	1
LP01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.023143976856023145	0.03778	1
LP01	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.03778	1
LP01	rtca	Carbon	Reverse TCA fixation	0.009046990953009048	0.03778	1
LP01	sox	Sulfur	Thiosulfate oxidation by Sox	0.043698956301043694	0.03778	1
LP01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.0738789261210739	0.03778	1
LP01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.03778	1
LP01	three_hp	Carbon	3-hydroxypropionate bicycle	0.03078596921403079	0.03778	1
LP01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.023432976567023433	0.03778	1
LP02	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.076765	1
LP02	cbb	Carbon	Calvin-Benson-Bassham fixation	0.3416736333054667	0.076765	1
LP02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0020389918440326237	0.076765	1
LP02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.10121159515361937	0.076765	1
LP02	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.10431558273766903	0.076765	1
LP02	hao	Nitrogen	Hydroxylamine oxidation	0.05224879100483597	0.076765	1
LP02	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.076765	1
LP02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.0856326574693701	0.076765	1
LP02	n_fix	Nitrogen	Nitrogen fixation	0.13099747601009595	0.076765	1
LP02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.03818884724461102	0.076765	1
LP02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.04823280706877173	0.076765	1
LP02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.11921852312590747	0.076765	1
LP02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.04835180659277362	0.076765	1
LP02	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.076765	1
LP02	rtca	Carbon	Reverse TCA fixation	0.004247983008067968	0.076765	1
LP02	sox	Sulfur	Thiosulfate oxidation by Sox	0.0696747213011148	0.076765	1
LP02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.056459774160903343	0.076765	1
LP02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.076765	1
LP02	three_hp	Carbon	3-hydroxypropionate bicycle	0.05551577793688824	0.076765	1
LP02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.005059979760080959	0.076765	1
LP03	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.0811025	2
LP03	cbb	Carbon	Calvin-Benson-Bassham fixation	0.2109904153450284	0.0811025	2
LP03	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0036370036370036367	0.0811025	2
LP03	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.10449120827751965	0.0811025	2
LP03	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.12272567108581617	0.0811025	2
LP03	hao	Nitrogen	Hydroxylamine oxidation	0.1306491707122909	0.0811025	2
LP03	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.0811025	2
LP03	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.08841515660036114	0.0811025	2
LP03	n_fix	Nitrogen	Nitrogen fixation	0.07817669440804312	0.0811025	2
LP03	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.025728044123099307	0.0811025	2
LP03	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.043449568859645085	0.0811025	2
LP03	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.09622413570325414	0.0811025	2
LP03	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.04748056605362177	0.0811025	2
LP03	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.0811025	2
LP03	rtca	Carbon	Reverse TCA fixation	0.007191508669513103	0.0811025	2
LP03	sox	Sulfur	Thiosulfate oxidation by Sox	0.020712532108566297	0.0811025	2
LP03	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.08203261883172923	0.0811025	2
LP03	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.0811025	2
LP03	three_hp	Carbon	3-hydroxypropionate bicycle	0.04422157533866869	0.0811025	2
LP03	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.02901803144303872	0.0811025	2
LR01	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.129405	3
LR01	cbb	Carbon	Calvin-Benson-Bassham fixation	0.25209225209225206	0.129405	3
LR01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.129405	3
LR01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.17818964362071277	0.129405	3
LR01	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.0824475877620612	0.129405	3
LR01	hao	Nitrogen	Hydroxylamine oxidation	0.11332343338283307	0.129405	3
LR01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.129405	3
LR01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.06929065354673225	0.129405	3
LR01	n_fix	Nitrogen	Nitrogen fixation	0.11668941655291723	0.129405	3
LR01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.04525090949818101	0.129405	3
LR01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.053403053403053395	0.129405	3
LR01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.073000634996825	0.129405	3
LR01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.010103979792040418	0.129405	3
LR01	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.129405	3
LR01	rtca	Carbon	Reverse TCA fixation	0.0	0.129405	3
LR01	sox	Sulfur	Thiosulfate oxidation by Sox	0.04587104587104587	0.129405	3
LR01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.07020964895175523	0.129405	3
LR01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.129405	3
LR01	three_hp	Carbon	3-hydroxypropionate bicycle	0.07758461207693962	0.129405	3
LR01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.015291015291015288	0.129405	3
LS01	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.108495	3
LS01	cbb	Carbon	Calvin-Benson-Bassham fixation	0.0825955781690472	0.108495	3
LS01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.018677018677018677	0.108495	3
LS01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.09719368035576251	0.108495	3
LS01	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.024684000000000005	0.108495	3
LS01	hao	Nitrogen	Hydroxylamine oxidation	0.04102028714201	0.108495	3
LS01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.108495	3
LS01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.20023820023820024	0.108495	3
LS01	n_fix	Nitrogen	Nitrogen fixation	0.036563255942791605	0.108495	3
LS01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.027156000000000003	0.108495	3
LS01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.026725187076309536	0.108495	3
LS01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.1338931338931339	0.108495	3
LS01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.013407093849656949	0.108495	3
LS01	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.108495	3
LS01	rtca	Carbon	Reverse TCA fixation	0.006406044842313897	0.108495	3
LS01	sox	Sulfur	Thiosulfate oxidation by Sox	0.025827180790265532	0.108495	3
LS01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.029705000000000006	0.108495	3
LS01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.108495	3
LS01	three_hp	Carbon	3-hydroxypropionate bicycle	0.05589639127473893	0.108495	3
LS01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.03694125858881012	0.108495	3
LS02	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.083185	3
LS02	cbb	Carbon	Calvin-Benson-Bassham fixation	0.0791123164492658	0.083185	3
LS02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.023976095904383612	0.083185	3
LS02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.107436570253719	0.083185	3
LS02	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.015070135631220683	0.083185	3
LS02	hao	Nitrogen	Hydroxylamine oxidation	0.04994019976079904	0.083185	3
LS02	mcr	Carbon	Methyl-coenzyme M reductase	0.00634002536010144	0.083185	3
LS02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.3442033768135072	0.083185	3
LS02	n_fix	Nitrogen	Nitrogen fixation	0.059300237200948805	0.083185	3
LS02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.019305173746563726	0.083185	3
LS02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.014167056668226671	0.083185	3
LS02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.1921527293745644	0.083185	3
LS02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.010270958916164336	0.083185	3
LS02	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.083185	3
LS02	rtca	Carbon	Reverse TCA fixation	0.008248032992131967	0.083185	3
LS02	sox	Sulfur	Thiosulfate oxidation by Sox	0.009662038648154592	0.083185	3
LS02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.01523913715223437	0.083185	3
LS02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.083185	3
LS02	three_hp	Carbon	3-hydroxypropionate bicycle	0.03393386426454295	0.083185	3
LS02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.038518346665119996	0.083185	3
LT01	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.714175	3
LT01	cbb	Carbon	Calvin-Benson-Bassham fixation	0.8069851580890514	0.714175	3
LT01	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.714175	3
LT01	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.03325380047719714	0.714175	3
LT01	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.022511864928810424	0.714175	3
LT01	hao	Nitrogen	Hydroxylamine oxidation	0.014953910276538342	0.714175	3
LT01	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.714175	3
LT01	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.0348260696521393	0.714175	3
LT01	n_fix	Nitrogen	Nitrogen fixation	0.04474308948617898	0.714175	3
LT01	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.010488020976041953	0.714175	3
LT01	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.009906019812039625	0.714175	3
LT01	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.0034870069740139484	0.714175	3
LT01	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.004039975760145439	0.714175	3
LT01	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.714175	3
LT01	rtca	Carbon	Reverse TCA fixation	0.0	0.714175	3
LT01	sox	Sulfur	Thiosulfate oxidation by Sox	0.0054009675941944345	0.714175	3
LT01	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.01634890190658856	0.714175	3
LT01	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.714175	3
LT01	three_hp	Carbon	3-hydroxypropionate bicycle	0.007759976720069841	0.714175	3
LT01	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.006143963136221183	0.714175	3
LT12	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.123445	3
LT12	cbb	Carbon	Calvin-Benson-Bassham fixation	0.26238131190655944	0.123445	3
LT12	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0	0.123445	3
LT12	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.13472867364336819	0.123445	3
LT12	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.111438445753783	0.123445	3
LT12	hao	Nitrogen	Hydroxylamine oxidation	0.12984212984212984	0.123445	3
LT12	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.123445	3
LT12	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.08760435041740168	0.123445	3
LT12	n_fix	Nitrogen	Nitrogen fixation	0.22834914174570875	0.123445	3
LT12	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.04946324731623658	0.123445	3
LT12	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.0601003005015025	0.123445	3
LT12	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.07736538682693413	0.123445	3
LT12	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.032403162015810075	0.123445	3
LT12	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.123445	3
LT12	rtca	Carbon	Reverse TCA fixation	0.0	0.123445	3
LT12	sox	Sulfur	Thiosulfate oxidation by Sox	0.044467222336111674	0.123445	3
LT12	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.06798206798206798	0.123445	3
LT12	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.123445	3
LT12	three_hp	Carbon	3-hydroxypropionate bicycle	0.03466613866455467	0.123445	3
LT12	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.05809529047645238	0.123445	3
LT16	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.15958250000000002	4
LT16	cbb	Carbon	Calvin-Benson-Bassham fixation	0.41656129973519895	0.15958250000000002	4
LT16	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.000271	0.15958250000000002	4
LT16	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.1080851923767695	0.15958250000000002	4
LT16	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.038551499999999995	0.15958250000000002	4
LT16	hao	Nitrogen	Hydroxylamine oxidation	0.036419	0.15958250000000002	4
LT16	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.15958250000000002	4
LT16	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.0448830843503374	0.15958250000000002	4
LT16	n_fix	Nitrogen	Nitrogen fixation	0.23666349701398803	0.15958250000000002	4
LT16	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.0282465483001932	0.15958250000000002	4
LT16	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.03577407501430006	0.15958250000000002	4
LT16	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.07350608041632167	0.15958250000000002	4
LT16	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.01140402493209973	0.15958250000000002	4
LT16	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.15958250000000002	4
LT16	rtca	Carbon	Reverse TCA fixation	0.000271	0.15958250000000002	4
LT16	sox	Sulfur	Thiosulfate oxidation by Sox	0.016542534800139203	0.15958250000000002	4
LT16	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.025836062728250918	0.15958250000000002	4
LT16	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.15958250000000002	4
LT16	three_hp	Carbon	3-hydroxypropionate bicycle	0.05294357526030104	0.15958250000000002	4
LT16	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.000193	0.15958250000000002	4
LU02	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.122725	2
LU02	cbb	Carbon	Calvin-Benson-Bassham fixation	0.15512620674393066	0.122725	2
LU02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.0005234963355256512	0.122725	2
LU02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.14502109317917272	0.122725	2
LU02	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.08394047827834965	0.122725	2
LU02	hao	Nitrogen	Hydroxylamine oxidation	0.10120344074786228	0.122725	2
LU02	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.122725	2
LU02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.07414182642825126	0.122725	2
LU02	n_fix	Nitrogen	Nitrogen fixation	0.10802975091826494	0.122725	2
LU02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.030542874615142934	0.122725	2
LU02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.034093373036723815	0.122725	2
LU02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.12504675406460972	0.122725	2
LU02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.020016936836673008	0.122725	2
LU02	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.122725	2
LU02	rtca	Carbon	Reverse TCA fixation	0.0012019915860588975	0.122725	2
LU02	sox	Sulfur	Thiosulfate oxidation by Sox	0.018211920786699302	0.122725	2
LU02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.0619004672529309	0.122725	2
LU02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.122725	2
LU02	three_hp	Carbon	3-hydroxypropionate bicycle	0.11271763769281629	0.122725	2
LU02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.10096532083433693	0.122725	2
LU04	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.14581	3
LU04	cbb	Carbon	Calvin-Benson-Bassham fixation	0.2203943388169836	0.14581	3
LU04	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.00034999895000315	0.14581	3
LU04	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.11172821790247468	0.14581	3
LU04	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.08993573019280943	0.14581	3
LU04	hao	Nitrogen	Hydroxylamine oxidation	0.06255056214606497	0.14581	3
LU04	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.14581	3
LU04	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.07526477420567738	0.14581	3
LU04	n_fix	Nitrogen	Nitrogen fixation	0.0781777654667036	0.14581	3
LU04	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.02217784475508671	0.14581	3
LU04	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.021760847674066282	0.14581	3
LU04	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.15695452913641258	0.14581	3
LU04	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.02725991822024534	0.14581	3
LU04	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.14581	3
LU04	rtca	Carbon	Reverse TCA fixation	0.001458995623013131	0.14581	3
LU04	sox	Sulfur	Thiosulfate oxidation by Sox	0.024414926755219737	0.14581	3
LU04	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.05323284030147909	0.14581	3
LU04	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.14581	3
LU04	three_hp	Carbon	3-hydroxypropionate bicycle	0.08733038868727919	0.14581	3
LU04	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.07756976729069813	0.14581	3
LV02	anammox	Nitrogen	Anaerobic ammonium oxidation	0.0	0.1383675	4
LV02	cbb	Carbon	Calvin-Benson-Bassham fixation	0.2669485960748079	0.1383675	4
LV02	cummo	Carbon/Nitrogen	Copper membrane monooxygenase	0.00012400086800607604	0.1383675	4
LV02	dnra_nitrite	Nitrogen	Dissimilatory nitrite reduction to ammonium	0.1387381889812338	0.1383675	4
LV02	dsr	Sulfur	DsrAB sulfite/sulfide axis	0.04843986248682508	0.1383675	4
LV02	hao	Nitrogen	Hydroxylamine oxidation	0.07584645792807047	0.1383675	4
LV02	mcr	Carbon	Methyl-coenzyme M reductase	0.0	0.1383675	4
LV02	n2o_to_n2	Nitrogen	Nitrous oxide reduction to dinitrogen	0.07365681283343584	0.1383675	4
LV02	n_fix	Nitrogen	Nitrogen fixation	0.15538561640730153	0.1383675	4
LV02	nar_nxr	Nitrogen	NarGH/NxrAB oxidoreductase family	0.031995539577698996	0.1383675	4
LV02	nitrate_to_nitrite	Nitrogen	Respiratory nitrate reduction	0.03545553214180523	0.1383675	4
LV02	nitrite_to_no	Nitrogen	Nitrite reduction to nitric oxide	0.09293126346618266	0.1383675	4
LV02	no_to_n2o	Nitrogen	Nitric oxide reduction to nitrous oxide	0.01572750411716467	0.1383675	4
LV02	phs	Sulfur	Thiosulfate/polysulfide reduction	0.0	0.1383675	4
LV02	rtca	Carbon	Reverse TCA fixation	0.0	0.1383675	4
LV02	sox	Sulfur	Thiosulfate oxidation by Sox	0.02015644491527542	0.1383675	4
LV02	sulfate_to_sulfite	Sulfur	Dissimilatory sulfate reduction to sulfite	0.0422336302709119	0.1383675	4
LV02	sulfur_reduction	Sulfur	Elemental sulfur reduction	0.0	0.1383675	4
LV02	three_hp	Carbon	3-hydroxypropionate bicycle	0.10220865829139388	0.1383675	4
LV02	wood_ljungdahl	Carbon	Wood-Ljungdahl fixation	0.056600621159723336	0.1383675	4
