	PRISM.7122	PRISM.7147	PRISM.7150	PRISM.7153	PRISM.7184	PRISM.7238	PRISM.7406	PRISM.7408	PRISM.7421	PRISM.7445	PRISM.7486	PRISM.7496	PRISM.7506	PRISM.7547	PRISM.7658	PRISM.7662	PRISM.7744	PRISM.7759	PRISM.7762	PRISM.7776	PRISM.7791	PRISM.7843	PRISM.7847	PRISM.7852	PRISM.7855	PRISM.7858	PRISM.7860	PRISM.7861	PRISM.7862	PRISM.7870	PRISM.7874	PRISM.7875	PRISM.7879	PRISM.7897	PRISM.7899	PRISM.7904	PRISM.7906	PRISM.7908	PRISM.7909	PRISM.7910	PRISM.7911	PRISM.7912	PRISM.7938	PRISM.7941	PRISM.7947	PRISM.7948	PRISM.7955	PRISM.7971	PRISM.7989	PRISM.8095	PRISM.8096	PRISM.8101	PRISM.8106	PRISM.8129	PRISM.8226	PRISM.8244	PRISM.8264	PRISM.8275	PRISM.8283	PRISM.8332	PRISM.8336	PRISM.8361	PRISM.8374	PRISM.8377	PRISM.8406	PRISM.8441	PRISM.8444	PRISM.8447	PRISM.8452	PRISM.8458	PRISM.8462	PRISM.8464	PRISM.8466	PRISM.8467	PRISM.8475	PRISM.8480	PRISM.8483	PRISM.8485	PRISM.8496	PRISM.8502	PRISM.8503	PRISM.8511	PRISM.8513	PRISM.8515	PRISM.8523	PRISM.8534	PRISM.8537	PRISM.8550	PRISM.8564	PRISM.8565	PRISM.8573	PRISM.8577	PRISM.8589	PRISM.8591	PRISM.8592	PRISM.8605	PRISM.8624	PRISM.8628	PRISM.8629	PRISM.8667	PRISM.8675	PRISM.8683	PRISM.8692	PRISM.8696	PRISM.8728	PRISM.8734	PRISM.8735	PRISM.8746	PRISM.8749	PRISM.8753	PRISM.8754	PRISM.8758	PRISM.8764	PRISM.8765	PRISM.8774	PRISM.8776	PRISM.8778	PRISM.8783	PRISM.8784	PRISM.8785	PRISM.8788	PRISM.8789	PRISM.8794	PRISM.8795	PRISM.8800	PRISM.8802	PRISM.8803	PRISM.8805	PRISM.8806	PRISM.8807	PRISM.8809	PRISM.8815	PRISM.8841	PRISM.8843	PRISM.8844	PRISM.8846	PRISM.8847	PRISM.8849	PRISM.8878	PRISM.8882	PRISM.8892	PRISM.8894	PRISM.8898	PRISM.8924	PRISM.8932	PRISM.8982	PRISM.8998	PRISM.9010	PRISM.9018	PRISM.9030	PRISM.9033	PRISM.9074	PRISM.9079	PRISM.9126	PRISM.9148
MT082	6.7327254726412775	8.720307081664052	5.288883002561069	4.849503637184856	0.0	0.0	3.8377325550878307	7.029326685247924	5.725557012667028	3.389846537214166	3.6210154095477884	9.255772523374016	4.142356645987692	0.0	5.967763380372702	6.927087207281629	4.276032585042447	3.7389521288483283	2.883240837655864	4.634185151056616	8.023912746865996	4.111324582256785	9.775932551368534	6.238584356931259	4.241690715105325	6.755083005773059	4.349181852007293	4.457512050573378	0.0	9.579252139660644	3.5620881530963113	4.201912639421927	0.0	3.9377121944419633	3.1759557976824384	2.874598003780124	6.034454589712608	4.050155795367892	3.6283010812280034	3.5067158848392963	7.032368270630662	5.85887842186316	4.729438811333429	5.167154595095696	9.137700859569033	5.777819491911731	4.892197043833656	4.844494125931321	5.918205445331065	6.19333747414551	0.0	3.3072089945714893	6.250434596199765	5.022260788735539	0.0	4.128647755451236	7.483311905359951	5.988841108901268	0.0	0.0	0.0	0.0	6.575704652618798	0.0	4.660548126837406	9.695829726049006	0.0	4.948312982018864	0.0	8.691462415019364	3.5065268968394716	2.7910055858873166	3.8893601315238007	5.346897984954765	0.0	0.0	0.0	7.661484727520429	4.081146178819358	5.320142457089884	0.0	4.826087260541409	0.0	3.1518809560439225	3.568024517497461	0.0	5.594651898278957	4.205501247586925	4.207375584184147	3.902318064464416	3.8634250227906604	2.979419948061686	4.440922704581352	4.25104769605104	3.445437527640879	3.923227994413078	6.606601536366183	3.6460371910581255	0.0	5.05872680156351	2.362139024178722	0.0	3.846197256167821	4.600872966150209	3.5172722926371836	4.332782555000393	1.6672010322913948	0.0	0.0	3.5639991045034565	3.3567403160469573	0.0	0.0	3.6252818235333213	5.356727774094459	9.43641562166006	0.0	0.0	4.342950511067028	7.8006627407028715	4.183150300604223	0.0	7.058319535273975	5.928868138847726	4.465923061071681	5.027374410100532	4.991058241356223	0.0	3.196613855868856	0.0	0.0	5.148098945248384	4.123482563965423	9.122626566523252	3.3456177209354214	0.0	4.061320211899686	5.705577529247931	4.590324532571587	0.0	1.0552732401346663	4.494345882098424	2.301378365190833	4.240136115986682	4.749945626708076	3.3412350404894724	5.507041455300454	4.857079992551723	0.0	4.404323697297438	5.510970080961999	0.0	0.0	2.7290090224934236	4.141967378639526
MT083	8.657459354476865	7.339277921409591	9.060152164509121	6.277890831387757	7.746348218385539	7.998463075973585	5.1640885879492915	7.478808269198509	9.665128835415437	7.643420614768124	7.175145354415906	8.36198628731379	6.73556383885911	7.222237497711735	9.530951773648518	8.34611301290307	8.66344878692352	8.979682408049499	7.060210236169798	8.435297434573762	8.44911989698867	7.022600670651178	8.761045625919342	7.6541446036877145	8.50572164409979	7.750253065999337	8.779080419042822	9.258568473456066	8.999402033100335	8.490627425569182	8.158401723505746	6.594423035627322	2.5573435836775067	8.819165667914119	9.82063297860277	8.87628062296517	8.531305147710823	8.20202480762923	9.007817740516437	8.466430282665144	8.264376206290535	8.486078098782789	6.7772353473537486	7.582601004922169	7.235878473431441	7.7883649457508755	8.753234014214213	8.493308202609963	5.6099954675684485	7.731215553996138	7.274569644806093	7.522708458623334	8.120178279620871	7.155138657468041	7.219400429686131	7.426227592156641	6.76205991864582	8.29202509208703	7.159766131370136	7.703765860001294	6.934182970817416	7.907394019230851	7.937067506128124	8.221449376937521	8.755810011865398	8.818177396893583	10.210321305169861	8.390745223427926	7.959524007617017	8.781013318677934	7.894724394402713	8.902101788129002	8.665247612475422	8.459360668062576	8.360277358741836	4.043919312027786	8.181051700092768	7.292139743479063	8.577354647164297	5.226230427653136	2.872767711947804	8.071449691009354	9.412717791973254	8.235739681135477	5.912653996683494	7.546303708145805	7.84078906045365	7.461755328131924	8.391895239375895	8.318054211168057	8.343087392666542	7.768972950566177	8.506752880542463	8.101608048055928	7.825488969290852	6.4754943480868095	8.241278939097112	10.179246324108748	8.470332165262914	7.8866038216816765	9.886951583896028	6.614961497310826	6.985253213002521	6.432803427452352	3.5479925041549887	7.855509793586282	6.013695595949304	6.3427497424112325	5.891279504444141	6.69827298628574	5.022991968305627	6.3257325705208745	7.372564189007014	8.056480665880207	7.379388829184729	7.538356618365062	7.327143015930657	8.174781752598568	7.417334125844713	7.255732507217673	6.562493527500098	8.149471744618697	8.94218114912436	7.620915848940095	7.14409931920354	5.462182139991425	8.041429001957479	7.783590615796909	6.556697386971035	8.336546231701593	8.23844971706649	7.578073858602061	7.426340717359568	5.595733162236834	6.257738466596737	7.49128846621575	7.21615867424717	6.448666267990245	7.962447027592109	7.15031706999959	7.969067142895785	2.7693396998781807	6.739297573340138	8.434463543817241	8.528977483099068	8.348989901214722	6.704103031998337	8.276392160330808	5.818089847558892	6.877386789031953	5.915045059305372	7.560398122896555	6.891373832766395	7.420542976621657	6.974712747107018
MT084	5.409903463000054	8.338724203937772	6.610558754001761	8.164937041639217	4.969570214477656	5.194605491135735	9.436048631612541	8.622397894935983	7.554931816783796	6.215012016836165	6.7012463519414	5.951186675359412	8.7840060079257	8.451792431991384	5.499550631011297	5.2715061362712925	3.662430237096993	5.949811478174368	7.260318782521152	6.403777819586625	5.60975746866212	5.4701339386968435	7.486669365380657	6.206097989950695	5.1693640499518905	7.005725553957665	6.823344880150633	6.295887579437723	6.9738706811889974	4.213249930790178	3.9083101211962408	5.931411949154697	4.758586310381267	5.926453914543347	7.415000500751753	7.01742549452797	6.640503088041864	5.4269700023692495	4.728846930681689	5.406593128742385	6.670483644648306	4.87835264527607	7.076560905722571	5.092270579098886	5.136327708726	5.735985028296203	6.205272658484851	7.113793362393408	7.1113244969391225	6.394088957585786	5.85305269295344	8.921781915612181	6.050374758986702	5.131636848463823	7.601047449030599	8.621713554244492	9.301039939222825	5.236739790815217	8.862983309997793	8.584111378900577	8.755877753203787	7.6596335250058445	4.990010729101814	5.017756544363876	9.007838556592326	5.823504370249056	6.594811465350362	6.606366362140194	7.786780185663804	4.778930197120139	5.526500199328283	7.377315059741704	4.862351812991489	8.217746182710309	5.275345522585752	6.830692792700624	8.372220597142768	4.986923034136504	5.049362295650431	8.03105692820281	3.824853797802098	5.672577284528263	5.344451625970386	6.0104604765619145	6.49836497737141	7.931263201825282	5.205126938481691	6.259204720065661	5.63906260374242	7.681251274206247	5.422263592888694	6.295821197843102	6.477152346691627	5.565780149912168	5.29327467351618	5.742381199543084	5.732233867830103	4.739001533621612	7.863816572815009	7.139890285733802	5.285191599329108	6.075732163426548	8.753725117129092	9.368070352742068	9.00409449737782	8.54098198104752	8.51887577507809	9.646011322141414	8.73650862482802	8.49387338609462	8.709044198426321	8.559888629943854	8.442790714361742	8.654635924764873	8.71628336578543	8.024511958086228	8.510472659143769	8.27449723149854	8.320457853378329	8.906196884157733	8.475504154456631	8.31107635930437	8.497388364117638	8.755146534383927	8.927514489125574	8.809944891562134	8.42575968758402	5.609596329554775	8.675734219544788	6.567137862963279	9.588420579871269	7.967730684035328	5.965946719121025	8.852257294225078	9.2690337183154	8.432299570397609	9.299019524122025	8.512773438682638	8.68428942903711	9.376786579611847	8.09518703128783	8.879079731365914	9.18812441494098	8.706601246232358	7.0883086067134435	8.907839711245565	5.642403401646356	9.105148730947123	9.081621381148524	9.050260817723045	8.811567322014103	4.664872029234135	6.051538429059761	7.632803177551083	6.408199247474377
MT085	6.246174592638614	6.12354488746519	5.857816004764556	4.1787561738595365	6.969123153929284	0.0	0.0	8.177251744036251	6.079147989877471	7.028316673644388	5.649125635150808	6.374569861154181	6.326548320259757	7.459131500443596	7.541301064050994	5.713646993246744	4.877431466863951	7.261035467252717	6.554767813644019	5.977581116749355	5.1124515362305605	7.38249144210285	6.371321206709393	8.340515677007367	6.9154456322661435	7.917733055908006	5.863651061764003	5.804333442961088	6.492720022742194	5.643218267681419	6.027458907331358	6.54568437442635	5.8147601842986045	7.824577869394462	6.0031608775688055	5.600523453015916	6.68826255527936	7.269359056240955	5.967417725949429	7.536977083725827	6.816068626266887	6.225819020534841	4.5374361646738155	7.188337204943611	6.6988523470082235	4.143886824447254	8.123261319121745	4.8498090488469074	0.0	7.18477319086493	6.148713992227563	6.156438585358363	6.363722689845744	6.555709603427067	4.474404109208032	5.4492256526362475	0.0	7.166844957069816	3.578260693641571	7.375243246602915	4.200756524915706	5.05159167958564	6.197136352510152	6.201557306101906	6.886424384480308	6.250278285140439	4.7417008263690725	6.0292659843347325	5.5389943057143824	5.105048101685576	6.530074097985229	7.7125556348229285	5.8147542178894875	7.458393748248751	6.70637321944944	0.0	6.673211996942054	5.590949666381857	6.89799177067655	0.0	5.576312673410274	5.246018303386704	6.8576097467162	3.101118788873823	5.11390763102567	0.0	2.7894827117827483	5.815934873170982	4.857569581035191	0.0	5.253816739146973	5.126555855683329	7.1661115220520895	6.185652913966771	6.133859975335029	5.786167053392451	5.650455534865519	6.083715506812089	0.0	2.948027270384327	4.864082344943759	6.6035697709112755	6.322543695709572	5.060593030356293	5.839184200450015	3.6487134943558113	0.0	0.0	1.9069302069143654	5.512823724466583	6.986973031088766	3.3221000603034527	4.7590751213369344	6.8883889564911716	5.762761822182231	5.377008391879685	5.52291985309849	0.0	5.938084867204741	8.535319905349887	7.621988576538342	7.518580072038584	7.071556386138712	5.295653822461795	5.4074587258004785	5.295182457852549	5.635435822895727	5.253000912057057	0.0	3.2128617766794103	5.262052680039803	0.0	0.0	5.100847653581784	0.0	0.0	3.624132911341365	6.388663921299114	0.0	4.730753828754952	6.586867964099254	6.4339138949671755	6.889847894578008	6.243621120684975	6.91882379631291	5.037134404068525	3.8541735293302586	6.72237705533828	7.119805526498392	4.953514526606498	4.4104124191018705	3.5976656228061974	3.3808041800112663	0.0	0.0
MT086	6.773269145022832	6.539056913965706	6.533361421022353	5.8570699248651	6.6842229020850565	7.076290573804018	5.402420592147863	7.117521754854669	6.147966033052632	6.8960682509430455	6.157163290634235	5.975673014604618	8.89418474818501	7.766332148665819	4.029320589938854	5.379699177222802	5.9228376800618046	5.543468954591521	4.648315878629489	5.840388718410292	5.5023311041762195	2.967764804469937	6.860285193125806	6.757978353663909	5.796045592636751	6.096693554118925	5.943316301864504	6.11996329720443	6.6133238138706805	5.902215213214417	6.901281368371649	2.1623018147469537	9.37633774466971	6.829568847361666	6.64209428627288	5.421733395952299	5.711380205330962	3.8419802973412622	3.5921813115347625	6.134271847669101	6.713398387223825	9.549024446393997	5.857058486358511	4.92554207626253	5.613730114925584	5.087762988011705	4.544809591813291	6.754995631221017	3.5035463672118454	6.532919273925613	3.0115022709129753	7.735634381243106	5.130336488908543	0.0	0.0	8.270622351651319	5.429893724336756	4.163828646377686	9.831169515953057	4.588106424572196	5.778614708278779	7.01081715479046	5.492567494207265	6.263295400158608	4.867488295544307	7.249165304632974	6.9328575637429655	8.880980383252055	4.916903201789929	6.409177674393613	7.947583126662037	6.893953470702683	5.477755603902044	6.112345003023837	6.939670525926724	0.0	6.706974799716187	6.339281121286967	6.484952742476528	4.664711868696408	10.676935099880343	6.358798481632339	6.39407057192994	0.0	3.6536589295275173	6.476764649010956	5.836586936463861	5.719708315873079	5.744303623927062	7.732141226106721	5.565887288806368	6.764362854374326	9.290693800601733	4.256289076775195	6.9110299115157945	3.9077739911387313	6.815519368764786	5.158744906220021	4.219679749199215	5.946616228646526	0.0	4.77940916658869	7.369436875976709	5.555893261976027	7.2106337983152	6.906704727345958	2.8082574615192355	6.561412488325501	6.574178646051252	5.307762619375721	10.350631887635782	3.41133581363508	9.440229123194612	7.884410834222149	5.56149668338547	5.6549913104862695	9.425032308800589	6.300295766362105	5.917621539847962	4.176354564271676	7.068240141166918	9.72376262158944	5.236649388124346	5.24636069427929	5.416104846638988	8.998295007328005	4.740269099409706	4.132290424636855	6.863254651581073	5.832040822517509	5.50131943316038	7.141815031180506	5.857390149940316	4.22265275432018	5.801426293043021	0.0	0.0	0.0	6.34347085992835	6.2160810131505215	5.5354979363256165	7.30071586372956	3.836055150918856	5.303603370977274	6.90799325066463	7.584030932371834	4.756001075690675	6.218998446723485	6.455580565839574	6.666233884884068	7.464761951849447	3.300599580327286	5.549675127223415	4.823727235364141	4.475990453996096
MT087	0.0	1.9199753009240512	0.0	0.6567248682281271	0.0	0.0	4.792603654668222	0.0	4.369335187892759	0.0	6.088262256355231	5.294173793795153	4.51480993504716	0.0	0.0	1.5859809361306874	0.0	3.743467066273172	3.8838004699843163	7.41174962259511	0.0	0.0	0.0	3.7376267602221174	0.0	0.0	7.4507247104966945	0.0	0.0	0.0	5.337264003684379	3.291494116570192	0.0	0.0	0.0	7.872497069917038	0.0	0.0	0.0	0.0	4.815374383768298	0.0	4.8960920047897005	0.0	0.0	6.177815475071568	0.0	4.016109109368217	2.725117063459965	0.0	0.7283550453037289	0.0	2.590137156995094	1.496790914725301	4.362328901876082	0.0	2.7041894245530407	0.0	0.0	0.0	4.1926713994577804	7.179216501906367	0.0	0.0	0.0	2.964881236736875	0.0	3.1177861760610206	0.0	0.0	0.0	0.0	4.114807102446793	3.667134742191641	5.6487664701000435	3.197129068978114	0.0	3.28361807525156	2.6606510689989165	2.6737209717785833	0.0	7.138168343243345	0.0	5.006419754515028	2.021216382598857	3.998690489960209	0.0	4.810508154584503	0.0	4.74148270768547	4.280647073380619	0.0	3.5386639380301625	0.0	4.7236996096942665	4.1244274989258365	4.463656159609787	4.577556410954149	0.0	0.0	0.0	0.0	0.0	3.8029801627627857	0.0	0.9067089730899563	1.882357046994747	0.0	3.5272013474960966	0.0	3.692321025108734	0.9231471726706415	0.0	0.0	0.0	0.0	0.0	3.1401139632277197	3.5263575834353653	0.0	0.0	0.0	0.0	2.453114939795743	0.0	3.3164017299574393	3.46967500932269	0.5160006103946632	3.328651778118316	0.0	4.232267132830302	5.325903350275804	6.056680963422688	0.0	1.9520256966300098	0.0	3.5027335939850053	2.2858711906719016	0.0	4.32006479104976	0.0	3.110885186802105	1.7081713172213226	0.0	0.0	3.379214178637855	0.0	4.523153948852411	4.555940025034269	5.42371577594237	2.403958671369411	0.0	0.0	0.0	0.0
MT088	5.355415778587913	3.2094111760524155	5.888828095593911	5.254318455969714	3.848640082995784	2.396042648658637	3.655844767981039	3.512667197484159	4.333605527394577	4.427403838457086	4.6320457799934465	5.263021740153312	5.169096669510599	3.5276655550463363	4.6249532052488975	6.38665033691921	4.611755455426955	3.917724719717782	2.9565235603287103	4.8084375072975085	5.506306670090569	4.199431040335068	4.351731073592185	5.189634671892905	3.451481667171416	6.639858840218093	5.422488841491227	5.525114236360149	3.7903072467440495	5.628077843905886	6.021794896290816	2.540065380408308	4.881315970621542	4.6216240752597715	5.175618518058051	6.615271027838568	5.986276110418858	5.742182338184078	6.399010821419971	3.9218980859253247	4.521973342587533	4.330337209205195	2.294873434443084	4.039641953951065	4.430942981358156	4.3626908983671395	4.781062787933753	3.8894603728190025	0.0	2.7843690607753127	3.222042804689404	4.09575356910552	3.750719807217758	4.186683666081471	3.1048825988028916	5.490189009091272	0.0	5.451072787740225	4.4679325049827865	4.322918674644285	3.2895318458882516	5.740920893132799	4.978167197291676	2.4283186614597745	4.525257553187785	3.936733178839935	5.702067671888652	4.55647456734909	3.356688041676198	4.576672970064344	4.893194699800136	5.39060480063801	4.4257599870760025	3.638717098920872	5.725795076459464	0.0	3.4595291808902053	4.25144802116026	4.922728971307527	0.0	4.7418403973629575	4.87351652213313	4.679228871212946	3.305567150646905	0.0	3.241232051697137	3.3882168309934415	4.875739161113298	4.946182102651336	0.0	3.4661764307530376	5.816313222648264	4.596936381060988	5.072338549664368	3.9563575437371803	0.0	5.069287776444974	4.464260785534642	5.169221835213084	3.8569668508800663	4.224625469404756	2.7410722550219884	5.20293468411546	6.092603163076252	5.013211971609706	4.084598893757491	2.075066987253819	0.0	3.95118217822632	4.217641258565439	5.532907158986495	3.1392956768641103	4.030124212684799	6.468864195749006	5.76766140331047	2.2732304299146846	4.049938025901272	3.9488022791536643	4.873998131175283	3.9661872746206988	4.00229140588695	5.798735014757495	4.318732672085265	3.6144468138766204	3.4769601743210345	3.023493344339381	4.866795716120091	2.9108821956375976	3.5478341886318208	2.285272084024699	0.0	3.3567438009078505	0.0	0.0	3.3709134165535635	4.582474578055903	4.134646421495468	4.14690854893809	3.156613112113097	0.0	4.667177381021322	4.560515857447611	2.956835507924044	4.501962906009095	0.0	3.1812321076030035	3.3118997568348396	5.536199765447211	4.95254703632069	4.764871148744512	2.4366351011143013	3.199354517997719	4.868818241427815	3.741460044580239	3.8996143353336787
MT089	3.443400821547221	0.0	3.9739343285011257	0.0	2.6765044929364237	2.368766950614262	2.8302147350716127	0.0	2.6189930966747346	2.4558296481285797	3.1032270101412713	3.1024543618509495	0.0	0.0	2.7231555388778133	1.880118271365895	1.2317932032156989	3.446295022565188	1.8117695913355667	4.302061736473109	4.066707828289896	2.7859490739416177	2.6248787150133426	2.601207105484161	1.916982904482091	2.4332448664641086	2.878450987000471	2.5289394840409085	0.0	2.3707258682167334	1.9672004647124037	6.24879500937904	1.9117179147414385	3.005662802230899	2.4459925562887745	3.096450530583782	1.730415838987003	2.5419562614129063	0.0	2.1192918642797935	3.081093122504648	1.4101378328043406	3.5953596705932322	3.3914130037047103	2.360357651541854	4.28123898086119	0.0	2.848333746549266	6.408604570725214	2.452701933534548	4.740172995547567	0.0	5.7688052535220695	3.421526014384072	5.105654522487414	0.0	6.10883861025762	3.3968713712911334	0.0	0.0	7.818494630417956	2.7624121157882207	3.430600832031397	3.9385597701826747	2.966993235214185	3.059143597143036	2.6112308831214945	2.5985254715727732	8.460853501154185	2.805920736759963	2.797653216892958	3.013105481611336	3.5918563080202115	4.384340206301906	3.2444344038648243	6.107521649754054	3.1896941515046207	2.7002464979276812	3.4131160710556827	6.888617310751175	2.3596995614239646	3.8186503474156472	1.775850252761874	2.9389873036460847	4.53662150154975	6.29521987491458	2.202431000363588	3.6165452924431842	2.9035621585818605	6.076439685703963	2.9518953219481574	1.7438271869726831	2.6570936921013573	4.635631493470595	2.6366472849320735	6.256298835476352	2.9159149571446017	1.9544889598896054	7.623182407899797	0.0	2.2941939859194433	0.8506977883619793	0.0	0.0	0.0	2.26672058148996	0.0	5.621650085117582	0.0	1.8877906012051078	0.0	6.6920849832006475	0.0	0.0	1.1510181306117193	0.0	0.0	2.915795810236323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.193913377522021	4.948149775217745	0.0	4.079068474669584	0.0	4.009728496001918	4.609360394788498	3.3601670321041635	0.0	2.5320208070676036	0.0	6.955535409429676	1.3325137654352435	5.81972975226532	4.496505328110835	0.0	0.0	0.0	4.623098508853009	0.0	2.957900595244984	0.0	0.0	0.0	0.0	2.1387123062685514	1.524483327886884	3.788297095825974	2.297030695850706
MT090	9.817150493597516	8.029992944280195	10.146708203279516	9.416842215021829	8.28277127780534	7.905201944817295	5.799883250947657	10.731755487016526	8.725708672292667	8.834810208951207	7.454905117404526	9.14832346888583	9.12481843068085	9.949426035477293	8.863424792991596	9.144706851545648	10.498202936110646	8.788023059789527	6.53537478895025	8.631089572696242	9.85214162518454	6.910112498555815	9.425999988380648	9.025632369885482	9.378960153373198	8.853985376848371	9.858286190904286	10.771814178960382	8.692045254201647	9.94104823475401	10.555567916942781	5.315056482552313	9.758097552313131	8.958169577118069	9.881860361735836	10.098967983667631	7.395125973911129	9.258692344915763	11.139072389588328	8.738578397747577	9.283525775837475	9.190887383549208	7.275629278742882	5.728530370271283	10.150312473599659	8.530660104118427	10.010506192745323	6.749388892202898	8.316432269661595	8.949600088138036	7.544813473660154	10.328258432502105	5.96519243776912	7.876061444438559	8.181787585741931	10.143370219854614	5.218873646112488	8.359244976739065	9.839514204991202	9.547519501546835	7.088024731649961	10.117965667166992	9.825925931087744	8.79915040810762	8.977313137587792	9.148453266061965	9.366574594006819	9.294442521263678	7.290511139663592	11.148846032484272	8.569865334754507	6.03967359007824	9.616185407902632	9.053328603134357	8.770167352689121	6.037508085609309	9.355608864567426	9.363121543025676	8.245255850926025	6.670146356844783	10.33226871645888	8.425799133586828	10.066120725507869	8.675814434794775	8.460811181978725	8.937609964217513	8.333008299691503	5.8546133643587845	8.937268383906034	7.738043579255495	8.897071053535551	9.626989373218963	8.679135154500898	9.055842131756808	8.604788231374826	7.3475896071698426	9.40006777103073	9.820774198525877	6.06936264906545	8.896144563027388	6.290642784698189	8.669244526303011	8.581806084788125	9.23647584558081	10.439480798009015	9.912670262110781	6.881147408455654	7.4983878903341745	8.909320410703605	9.63522241209463	10.25279139654408	8.698832849103166	8.961789265060743	10.695434272543453	8.6852417045484	7.962920603131034	9.94881458412117	10.180240114895183	10.222809997122921	9.729074639810214	10.211920332126095	10.523714516819444	8.47365710039931	9.640374507802651	9.436088528359765	9.908390513355894	9.27088028432252	5.57051390463365	7.781109281860471	7.788228141457494	7.664562469902038	6.045791734584116	7.264093166123608	10.018662746282345	9.502046835691516	8.023591710111083	9.900643512084393	6.308134870718474	9.831744474123226	6.779151155974159	8.238624135671584	10.419145481884087	10.284765836787898	9.384890139837005	8.409048804381795	10.30754834171655	7.22802554102707	10.234247074057196	7.422553003500528	9.753762896731137	8.507962721401073	7.619572092301106	9.60921715800749	9.013407792156956	8.709128388726162
MT091	3.795019415924671	6.660091037797998	4.6056390760419665	5.60642687106484	6.417909693666855	0.0	4.915687048785739	6.598408206093404	6.282610613000925	7.358830898342354	4.93667295236355	6.03877504568344	5.7343407772308295	7.2938608616100105	6.143481523637081	6.016452238109656	4.5050558848502185	6.523723820271337	3.9014311088156712	7.110565502203407	6.107940061664422	0.0	6.291426536798437	6.691181350361618	7.794497728559413	6.712280395215248	5.4281431518826215	7.451108110445624	5.870798609881348	5.110094430820787	6.666139664778192	5.272666169662509	5.2062294895452235	5.938952088789382	6.340133528683402	6.111247803211228	5.487966179978336	7.548234536574908	4.447196206656978	6.228518893106412	7.129850280760371	6.033663992507036	5.9501971409066705	5.120063525369885	6.567976782703135	4.422995818361279	5.4376009336504225	0.0	7.58629630715272	4.717105043225047	6.029535561148908	6.053551628420786	5.634192996663547	5.871331564988971	5.663547113588446	7.370891632372687	7.066637604042329	6.763404423633026	5.244964057048765	5.965397740745707	0.0	7.693454293150383	6.650920498700461	6.88170181585456	6.741756183077124	5.657857202761104	4.295115707184486	6.26089799667302	3.2178513002220117	5.629357016211604	6.25044231463138	7.841091900664492	5.6287859026863725	7.853934855715158	5.025668395329988	7.448595911591226	6.866775980423584	3.7751374223624623	5.538903900640632	4.856636824906593	5.448903128169971	4.129148484416793	6.332556453745859	5.3550237337858695	7.273987407195118	4.561685274048332	4.9285861303909835	5.752874180658912	7.107073241731992	7.729040584609884	5.709114898645323	5.302453799700433	7.7952472796875325	4.74095029834613	7.151407090927697	7.484379879178064	7.98547414565378	4.711321388970291	5.019343930273156	5.735894648572188	4.803496316923762	4.530868964393669	6.571349240169801	6.531872759240392	5.14828486205115	7.185758158819455	5.4626404176393155	4.843864199690599	3.983865413127731	7.023954839380823	6.544334777699121	4.152684222560061	7.485923613468398	5.542008365749907	6.723727868045974	6.074030223264396	6.011945865609801	7.304132550848365	6.410572829090495	6.706912457596058	5.639951258874766	6.026305490750168	6.448664685357424	7.454581050829157	6.234073413933187	6.792254636683284	6.833209518705485	6.9615614135406645	4.607723922425693	6.4020498579107175	5.339915060135964	6.048980813577707	7.8276674455388155	7.899209140421301	5.1469012776498	6.770589862713565	7.209214509052047	6.639266497892299	5.998323470818914	7.059127817632076	4.644371668187229	5.209371392158305	5.593993649976583	4.9497027081970835	5.268316816750406	6.452868807540255	6.471630427819433	6.5175383246363445	4.309267752089455	6.54449872367785	5.969405526069029	5.981472290375937	5.9693365181599285	6.520366308644451	6.9543334747427155
