Term	GenesWithTerm	FractionalGeneEquivalent	MOCK1FractionalRawReads	MOCK2FractionalRawReads
GO:0016435	41	0.7524837993197411	14.786214161877623	14.920947139409288
GO:0019238	41	1.4461410530627172	53.84704516051518	55.69273224825857
GO:0034471	41	0.706993036272788	14.140235338992218	13.49138444489785
GO:0035556	41	0.7229514174947852	17.276672970003286	18.462265756596654
GO:0042542	41	0.9231329614216173	59.65965945971415	57.31262194221392
GO:0046777	41	0.6234889851963605	12.35656451564443	11.37939464528095
GO:0046915	41	0.7986043009991267	19.629373873935354	17.609352297593755
GO:0098533	41	1.0367728328079198	19.023115590419476	18.994595648745186
GO:0000470	40	0.5615568964381313	12.260747990953405	12.0522856221569
GO:0001505	40	0.7011815311257181	23.877837839816102	24.674372990501364
GO:0004176	40	0.9509772250414305	41.78936237501646	43.25057193135599
GO:0006855	40	0.7085588029104094	27.584351341296532	25.44936249601159
GO:0008198	40	0.8749534965374244	14.305881128081205	16.447412698476068
GO:0008616	40	0.8116010877051243	29.353689860677708	27.497753625608638
GO:0016783	40	1.1357757445497751	19.136929507189286	18.60754074244704
GO:0042559	40	0.6041129502736622	17.290720421829107	16.590128091790625
GO:0043086	40	0.907908815837807	12.103562916314273	12.912892655709362
GO:0046116	40	0.8116010877051243	29.353689860677708	27.497753625608638
GO:0047429	40	1.104399852888869	16.9573384135049	18.281727232930006
GO:0050793	40	1.0188819022266853	19.53256308556584	18.329919585246895
GO:0090503	40	0.5969846854382976	9.503181023366423	10.089288274174212
GO:0004601	39	0.9998495043270322	60.8005410646033	59.67207788433004
GO:0004659	39	1.2344335264531288	30.689437960985067	28.974738953123428
GO:0004832	39	0.7029836326516554	54.14007940347298	54.92325616495143
GO:0006438	39	0.7029836326516554	54.14007940347298	54.92325616495143
GO:0006534	39	0.6329690724589666	18.73390262927629	18.95314810774523
GO:0006730	39	0.8710741710138401	23.572450093478707	22.122792404079085
GO:0006869	39	1.0297054594161459	29.57252866845052	30.764270693143335
GO:0009240	39	0.711954157544774	32.00937270973285	30.53232670145049
GO:0042133	39	0.6901925201367072	23.30640926838753	23.916131232259605
GO:0042816	39	0.6392943593160801	13.970015751662746	14.254990632980824
GO:0044275	39	0.6151456844832421	35.72131263408914	34.23838356917273
GO:0044764	39	1.5446983680070883	23.843412492168866	25.19187782252744
GO:0046037	39	0.4948559436835647	17.483780919666724	17.343569106222297
GO:0046490	39	0.711954157544774	32.00937270973285	30.53232670145049
GO:0051247	39	0.5306415856567879	12.759609693016293	12.683387267702981
GO:0055065	39	0.7370396125576739	14.147724541618519	14.188788615133133
GO:0070567	39	1.8870309195809745	43.071845332318766	49.78330151803457
GO:0072511	39	0.9175046620165825	22.599077881973802	21.371749986724875
GO:0003887	38	0.658756936971208	15.381246725971192	15.90426766852295
GO:0006531	38	0.5144012299148883	11.226717248507269	10.980879132873127
GO:0006566	38	0.7751764284774335	25.47276741112772	22.915628487526334
GO:0009394	38	0.44194086779635827	11.808343578614407	12.352803877355718
GO:0009898	38	0.8469295256564031	10.694827806590368	10.622253409624157
GO:0016661	38	1.379189993636527	81.51237837619195	79.41656825967472
GO:0019692	38	0.44194086779635827	11.808343578614407	12.352803877355718
GO:0034061	38	0.658756936971208	15.381246725971192	15.90426766852295
GO:0034627	38	0.5131744869175463	10.776502568482735	10.497133477587909
GO:0042819	38	0.6115165815383022	13.80334908499608	14.088323966314157
GO:0046653	38	0.5427995993534628	17.309124523540127	16.045068779581662
GO:0046940	38	0.4805751838483043	10.951254764003439	11.842148201268019
GO:0050145	38	0.4805751838483043	10.951254764003439	11.842148201268019
GO:0098562	38	0.8469295256564031	10.694827806590368	10.622253409624157
GO:0003899	37	0.7467214402703903	24.111139334674498	25.9952969876848
GO:0006643	37	0.6643687880858097	12.002218374036849	12.044856098405733
GO:0006664	37	0.6643687880858097	12.002218374036849	12.044856098405733
GO:0008360	37	0.957657412430767	16.22644063658625	15.738082850553019
GO:0009247	37	0.6643687880858097	12.002218374036849	12.044856098405733
GO:0015238	37	0.6460588029104094	26.980184674629864	25.178529162678263
GO:0017001	37	0.6513438680647974	12.872300010085013	12.96142093954287
GO:0019355	37	0.49947585678055995	10.749105308208764	10.428640326902977
GO:0019400	37	0.8186054421768707	44.23445578231293	43.2267006802721
GO:0022603	37	0.957657412430767	16.22644063658625	15.738082850553019
GO:0022604	37	0.957657412430767	16.22644063658625	15.738082850553019
GO:0030983	37	0.8101045296167253	51.459847353575555	51.763646922183504
GO:0032270	37	0.49730825232345466	12.609609693016292	12.366720601036313
GO:0032879	37	1.0751193001093657	24.77391840625599	26.281818453823455
GO:0034062	37	0.7467214402703903	24.111139334674498	25.9952969876848
GO:0034628	37	0.49947585678055995	10.749105308208764	10.428640326902977
GO:0043163	37	0.8385888980992546	24.35868709684102	22.848391088900076
GO:0043165	37	0.8385888980992546	24.35868709684102	22.848391088900076
GO:0043227	37	0.627157887847288	23.201458020811028	23.743928525921067
GO:0043231	37	0.627157887847288	23.201458020811028	23.743928525921067
GO:0044042	37	0.871623577748923	20.29362380618512	19.877988495034874
GO:0044091	37	0.8385888980992546	24.35868709684102	22.848391088900076
GO:0046365	37	0.8735215695146504	44.47479959346589	40.89672436396646
GO:0046467	37	0.6643687880858097	12.002218374036849	12.044856098405733
GO:0055076	37	0.7133502377328913	12.497318037553478	12.121365009862599
GO:0071709	37	0.8385888980992546	24.35868709684102	22.848391088900076
GO:0097747	37	0.7467214402703903	24.111139334674498	25.9952969876848
GO:0098661	37	0.9420256502450867	19.953039167835662	21.844553645905304
GO:1901616	37	0.5584061414212933	13.271014977151776	12.550509059743334
GO:0006071	36	0.776938775510204	42.35945578231293	41.89336734693877
GO:0006739	36	0.5649194336977178	17.50838298489555	16.844436692109525
GO:0006875	36	0.6480671814799799	13.651483940114762	13.586031722902558
GO:0006928	36	1.6405421695818927	97.83767388100536	103.54113988782305
GO:0008236	36	0.6570036618848409	15.455542720668019	16.761774523939447
GO:0008289	36	0.7006652232386693	10.132542735140923	10.610912572365637
GO:0016725	36	2.3628042402220424	152.90923331324294	153.50898784232783
GO:0016833	36	0.8848748852321574	26.177386900676257	26.265481736345002
GO:0017171	36	0.6570036618848409	15.455542720668019	16.761774523939447
GO:0019898	36	0.7294063730421394	10.623192320121847	12.528832364486595
GO:0034661	36	0.6837681705496721	12.699398786975225	11.761141008324925
GO:0043545	36	0.6355867397380837	11.825214122897943	11.189852180104355
GO:0046039	36	0.4812734094914952	16.420537113992072	15.699663031070083
GO:0046933	36	0.30855873869883543	4.006509383343381	4.694550313066803
GO:0048870	36	1.6405421695818927	97.83767388100536	103.54113988782305
GO:0051189	36	0.6355867397380837	11.825214122897943	11.189852180104355
GO:0051674	36	1.6405421695818927	97.83767388100536	103.54113988782305
GO:0072523	36	0.5992272335062676	28.568053609609162	28.948549451114644
GO:0004553	35	1.6668876046187502	139.9321849893023	141.3150470445437
GO:0005507	35	1.2171048301401624	18.115306809096538	21.08774829075558
GO:0006040	35	0.7007148306007616	41.896983749315794	43.61747262692127
GO:0006402	35	0.43954382300956063	7.371834818077413	7.118956863003128
GO:0008614	35	0.5703439860178806	13.415338544811627	13.431209341808227
GO:0009409	35	0.8481332630936635	18.983874982570804	15.073283509369267
GO:0015171	35	0.6212879319968609	11.385194187669489	11.13730426381595
GO:0015267	35	0.9677417749039303	14.926134141710868	15.801548621541803
GO:0019856	35	0.6654307246808804	19.13018141644822	16.707586014173867
GO:0022803	35	0.9677417749039303	14.926134141710868	15.801548621541803
GO:0030964	35	0.9312641920172914	12.568634238331725	12.456482030728598
GO:0034599	35	0.8286737592762451	8.513068695919419	8.578327973899365
GO:0044257	35	0.673855832187398	22.487047839511302	22.145400465361337
GO:0044403	35	0.6477392100555442	9.259658728012901	8.995064683261514
GO:1901698	35	0.6612102786790043	14.022525852179706	14.35326099039596
GO:0000984	34	0.5840263519660878	7.95900648154175	7.055329401369689
GO:0001017	34	0.5840263519660878	7.95900648154175	7.055329401369689
GO:0004532	34	0.529568955101219	8.907675405388895	9.347715240466346
GO:0006073	34	0.774849384200536	19.583946386830284	18.490891720841326
GO:0008081	34	2.6025231329090763	77.05089468583132	86.3701791200351
GO:0008172	34	0.6908461695902611	20.973985889656774	20.847084398625203
GO:0009143	34	0.4680830096352518	12.040031823868265	13.069989558686686
GO:0009245	34	0.6057949340959963	10.788296472508835	10.650968152735105
GO:0009416	34	0.6757646390229837	10.506453141390967	11.403962065130102
GO:0016775	34	0.5705927646012239	16.42243695249682	16.931173150386627
GO:0016896	34	0.529568955101219	8.907675405388895	9.347715240466346
GO:0019897	34	0.7149136194189509	10.326090870846485	12.188252654341667
GO:0043190	34	0.9333472728606208	15.7773975403536	15.854279443211587
GO:0046493	34	0.6057949340959963	10.788296472508835	10.650968152735105
GO:0046916	34	0.6243778066551973	12.00107743604972	11.518608117632024
GO:0050136	34	0.870371695066358	12.969989900213701	13.01960063941609
GO:0051205	34	0.6794699065869259	9.282713265183382	8.765054133076267
GO:0070469	34	0.747173249081588	7.586154646003398	8.112951355356067
GO:0070470	34	0.747173249081588	7.586154646003398	8.112951355356067
GO:0070838	34	0.7450908689131343	17.357698571628976	15.888991366035224
GO:1901269	34	0.6057949340959963	10.788296472508835	10.650968152735105
GO:1901271	34	0.6057949340959963	10.788296472508835	10.650968152735105
GO:0003746	33	0.7701115181151682	19.701500050337255	19.277282031391874
GO:0004549	33	0.55751362700929	8.503055126350036	8.16092596477977
GO:0006273	33	0.5537444632736909	19.560977343258315	17.181945401108557
GO:0006541	33	0.5647947259786883	15.913859511380007	15.931127922404345
GO:0009897	33	0.8688730435183907	13.672931587010634	13.965419000431108
GO:0010165	33	1.0421193570847205	13.28239000594765	13.791853277570748
GO:0016042	33	0.6837488333183338	15.012459427139868	15.646899147002948
GO:0016744	33	1.1776585125719157	29.45051094735534	31.837262541895193
GO:0019220	33	0.5613221210643065	16.99202623898891	17.30478480635857
GO:0019288	33	0.6249976358056437	28.893430680747347	27.98160206376933
GO:0043952	33	0.5275246400458623	21.308002043231244	22.246966389580994
GO:0046040	33	0.4428725070349415	17.03419441835989	15.538909924754028
GO:0046131	33	0.3567974467850584	8.260909467234013	8.675505101114991
GO:0051174	33	0.5613221210643065	16.99202623898891	17.30478480635857
GO:0098803	33	0.7381642400725789	7.568136627985381	8.076915319320031
GO:1901264	33	0.7483898778746532	21.64535760389508	22.315271568441688
GO:0000910	32	0.9875632765940158	11.028552400575968	11.975700072182905
GO:0003909	32	0.6858280881195911	36.828596249672174	35.330153422501965
GO:0006266	32	0.6858280881195911	36.828596249672174	35.330153422501965
GO:0007059	32	0.6566118943698976	28.68157598069197	29.8196471433752
GO:0008137	32	0.8190896437843066	12.482810413034212	12.352933972749424
GO:0008171	32	0.6673820516334683	17.927632202312378	16.791180893034095
GO:0009062	32	0.6624722375736529	14.948629639905826	15.646899147002948
GO:0016868	32	1.6014961146359847	94.99686717392196	100.49475265782043
GO:0036442	32	0.4144313150397342	22.417019354738066	23.478813110081646
GO:0042891	32	0.9061852337072324	9.416890792769168	9.967055072727684
GO:0043254	32	0.47714594364977225	7.2843211293941295	7.678734895786622
GO:0044242	32	0.6624722375736529	14.948629639905826	15.646899147002948
GO:0046961	32	0.4144313150397342	22.417019354738066	23.478813110081646
GO:0051052	32	0.5314233967234843	11.581437644593237	10.381808887422409
GO:0051103	32	0.6858280881195911	36.828596249672174	35.330153422501965
GO:0097164	32	0.7699603231386376	19.407161269583604	19.15067664577909
GO:0001539	31	1.5170782838599424	94.8710807618316	100.99060001792833
GO:0004003	31	0.46457714592409016	27.458750273476383	25.785464990710402
GO:0006308	31	0.6869861584201189	12.84112747037057	14.600478656178797
GO:0006549	31	0.6110998111619231	19.18713335836006	18.841875696767
GO:0006768	31	0.5121027822866986	12.761325057387086	11.847440381738975
GO:0009065	31	0.6246593480880615	10.693274727870538	11.800568739540786
GO:0009097	31	0.6110998111619231	19.18713335836006	18.841875696767
GO:0009102	31	0.5121027822866986	12.761325057387086	11.847440381738975
GO:0009200	31	0.33829515073115185	8.436683072790606	9.322145093941625
GO:0009263	31	0.3880391457780544	14.033118225357745	13.185889336285298
GO:0015450	31	0.46530438903250776	21.942430258693946	21.94379944158646
GO:0016226	31	0.6517378599377368	5.657027357867456	5.977177788033038
GO:0016638	31	0.6042644706718494	11.699054533030042	11.833389740443476
GO:0016838	31	0.648952972872803	24.79256045292773	21.505597449311725
GO:0018106	31	0.4803330243414836	12.965726995786865	13.43290475211823
GO:0019321	31	0.7668642566057176	38.57263569368646	33.55507306313758
GO:0019904	31	2.029365337587969	190.54144568542526	200.2970556851844
GO:0023014	31	0.4861771801856395	12.639752969812838	12.947190466403946
GO:0031119	31	0.8533862783562925	25.489574867726503	29.649091199277432
GO:0031163	31	0.6517378599377368	5.657027357867456	5.977177788033038
GO:0031233	31	0.8006912253365726	11.309295223374269	11.669964454976565
GO:0031522	31	0.5489532114744338	21.325859186088387	22.021966389580996
GO:0034250	31	0.3886850311434521	9.606108424654543	9.89346730231254
GO:0042277	31	1.291857327346425	27.81137890292883	26.19482945158842
GO:0045727	31	0.3886850311434521	9.606108424654543	9.89346730231254
GO:0046164	31	0.38688419931111584	12.547438880046267	11.823618303440814
GO:0070085	31	0.6588322740621527	31.786038013836514	31.4633796192771
GO:0071973	31	1.5170782838599424	94.8710807618316	100.99060001792833
GO:0097588	31	1.5170782838599424	94.8710807618316	100.99060001792833
GO:1905368	31	1.2069568341019594	32.56349995562444	29.591768945967097
GO:0000175	30	0.45444723349434685	7.342335541011037	7.247182754403656
GO:0000502	30	1.193623500768626	32.49683328895777	29.538435612633762
GO:0004673	30	0.4576057516142109	12.011181541241408	12.43290475211823
GO:0004813	30	0.3773236178291182	25.87251159730206	25.062234633999957
GO:0006415	30	0.5382857227159972	13.800837612262852	14.446722248525997
GO:0006419	30	0.3773236178291182	25.87251159730206	25.062234633999957
GO:0006536	30	0.5527263779736369	9.961645567636005	10.559256833439607
GO:0006595	30	0.8858339796390667	23.1105201195108	21.50615459307496
GO:0006814	30	0.6639244762786963	31.357901742163428	32.2848747990778
GO:0009147	30	0.31432690433915483	7.328762986390973	7.620352722020144
GO:0009396	30	0.4687487822779151	14.858902240010925	13.607012727622628
GO:0015036	30	1.2369338252572184	15.197813188126052	12.578093756572887
GO:0015936	30	0.43983433472657607	11.766793800069662	12.334983175349556
GO:0015937	30	0.43983433472657607	11.766793800069662	12.334983175349556
GO:0016628	30	0.8574648362068487	22.47176793402929	24.220680967358724
GO:0019104	30	0.6908009659053302	19.37064961801679	19.508210682949773
GO:0019541	30	0.6067672728074013	15.080307607416408	15.717619630243771
GO:0019748	30	0.8506267008191664	16.7741255994222	14.661925482621296
GO:0043624	30	0.5382857227159972	13.800837612262852	14.446722248525997
GO:0046459	30	0.6067672728074013	15.080307607416408	15.717619630243771
GO:0051213	30	1.0807864948502257	11.063155814911699	10.875676756943758
GO:0051603	30	0.603648261979828	21.828928181391646	21.27848959845047
GO:0140104	30	0.5684478309334825	4.617614008276977	4.399547089662261
GO:1901701	30	0.5311216308631769	11.219753950364288	11.571556548440793
GO:1905369	30	1.193623500768626	32.49683328895777	29.538435612633762
GO:0000155	29	0.4485148425233018	11.529363359423227	11.89654111575459
GO:0003684	29	0.7931814526936478	44.9821916759199	45.40857976711634
GO:0003743	29	0.474541378977381	8.679151814606845	8.852201813287298
GO:0006177	29	0.35816003725081624	14.07150021791234	13.709797176397737
GO:0006207	29	0.5910105100737498	17.731600592633754	15.021189337122989
GO:0006813	29	0.6501303411860719	19.606486778901626	19.343586221095414
GO:0009219	29	0.3089543478886367	7.996754185087745	8.208887271094763
GO:0009250	29	0.6554049397560914	16.738576016459916	16.21681764676725
GO:0010243	29	0.5796732541172492	12.872355919796712	12.961112749769597
GO:0016075	29	0.5981706220307752	10.885711350815882	9.965022520071608
GO:0016790	29	1.3756148609859946	9.492520711373281	11.92929830797489
GO:0031118	29	0.6205009276437848	12.440259740259739	11.011595547309833
GO:0031241	29	0.6730414604559611	20.75550843006383	19.923984195256423
GO:0042575	29	0.5701157566554546	16.055481564550192	16.652806856732443
GO:0046165	29	0.6758671570701646	15.94743351886209	16.05572101248793
GO:0001216	28	0.3199554603259037	5.400912377767089	5.748945215847251
GO:0004814	28	0.4894439488551888	23.236990782039847	22.331251858459705
GO:0004826	28	0.48245831700840186	22.515249662618082	22.66199338296112
GO:0005950	28	0.44084593725641924	25.790972599049073	26.34739046306804
GO:0006420	28	0.4894439488551888	23.236990782039847	22.331251858459705
GO:0006605	28	0.523163380299816	8.33199187223513	8.961852779451933
GO:0008705	28	0.4511449117286257	18.19143871984545	18.55864100239879
GO:0009129	28	0.30202844897054054	6.690681585869706	6.4240438134187
GO:0015939	28	0.4203909097023503	12.329088738474333	13.611997104825491
GO:0015940	28	0.4203909097023503	12.329088738474333	13.611997104825491
GO:0016832	28	1.2286288463887245	33.49159892482556	34.54063918668657
GO:0016859	28	0.7630323113845685	7.433950089571187	7.556170799642983
GO:0016882	28	0.6468546878944113	9.826677870685836	8.193213985120494
GO:0031230	28	0.6798575202131975	19.748692370306596	19.358904830177057
GO:0033293	28	0.43144858361667693	9.422379279271942	9.67807583121262
GO:0042084	28	0.4511449117286257	18.19143871984545	18.55864100239879
GO:0043024	28	0.40448265222612073	8.17651214197116	8.12444835643814
GO:0044463	28	1.5157860979600108	48.47423923902186	48.22387539996235
GO:0046033	28	0.4029808547891731	25.435281369931936	24.563730386669437
GO:0046174	28	0.32110999591093264	11.989829188506004	11.469551317794881
GO:0048027	28	0.32025736411578065	4.120307950059034	4.278723262222968
GO:0051049	28	0.6609953562745547	18.62762364131716	19.0334903248373
GO:0055072	28	0.5920091041604756	9.398846697421652	9.365374586525993
GO:0065002	28	0.500271021155337	6.809784310980083	6.583479470103498
GO:0070180	28	0.6583958397129388	7.044345996506501	7.007692957046849
GO:0072529	28	0.35508464412629087	5.529943424443373	5.7188228517112085
GO:0000988	27	0.5860010175094228	10.421641841928075	9.000409954021947
GO:0001682	27	0.4146564841521472	6.169721793016701	6.184735488589293
GO:0004526	27	0.4146564841521472	6.169721793016701	6.184735488589293
GO:0006486	27	0.5690084200723394	30.478366112308503	29.97574167360648
GO:0006560	27	0.4912355256454106	16.008263591188797	15.75638543539695
GO:0006650	27	0.6115394695419514	11.876119775621138	12.776315938095598
GO:0006777	27	0.49702464823481557	7.724397129433894	7.223185513437688
GO:0006829	27	0.6011970251946195	9.534201337920264	8.186333482093305
GO:0008409	27	0.5035899120019458	11.01340951737943	11.934168187876342
GO:0009100	27	0.5690084200723394	30.478366112308503	29.97574167360648
GO:0009101	27	0.5690084200723394	30.478366112308503	29.97574167360648
GO:0009225	27	0.46970730356855867	29.350900047594962	29.000316604530006
GO:0009264	27	0.3482610469039446	10.645844792297154	11.33784127515505
GO:0015807	27	0.46321901935416965	8.78684945745786	9.04768862438725
GO:0016433	27	0.5000196420978683	14.435428336383636	15.104142402898711
GO:0016434	27	0.5236496843180906	13.38511733148425	13.965526501465881
GO:0018065	27	0.4760735773030854	7.1508732918568985	7.425865997997144
GO:0019720	27	0.49702464823481557	7.724397129433894	7.223185513437688
GO:0030677	27	0.4282940398825432	6.853435404346363	6.522002732229471
GO:0032300	27	0.5398664343786295	55.073736242464456	56.018805652342245
GO:0033317	27	0.4103909097023503	11.51908873847433	13.031997104825493
GO:0036265	27	0.4775779574327669	13.67381070230435	14.11391409558379
GO:0042537	27	0.6002946930305488	12.81192690092459	11.654063718466285
GO:0042822	27	0.42325788125697117	10.301689853138829	10.483535897240372
GO:0042823	27	0.42325788125697117	10.301689853138829	10.483535897240372
GO:0043413	27	0.5690084200723394	30.478366112308503	29.97574167360648
GO:0045017	27	0.6115394695419514	11.876119775621138	12.776315938095598
GO:0046474	27	0.6115394695419514	11.876119775621138	12.776315938095598
GO:0046486	27	0.6115394695419514	11.876119775621138	12.776315938095598
GO:0046501	27	0.5641002124873092	10.2964066810841	7.272503085406311
GO:0048583	27	0.611960942563823	17.848012127809653	16.775194657844708
GO:0050667	27	0.41657044364351936	18.290729499987297	18.978853768356238
GO:0051336	27	0.5682466879572349	7.212626209810205	7.741483863859305
GO:0062012	27	0.33062930402552027	6.162267112963313	5.539720217080486
GO:0071310	27	0.3891959501145242	10.164863364648062	10.2263740645344
GO:0099116	27	0.4146564841521472	6.169721793016701	6.184735488589293
GO:1902555	27	0.4282940398825432	6.853435404346363	6.522002732229471
GO:0000003	26	0.7467544385103424	13.480779781310058	14.109142203533706
GO:0003916	26	0.5392951696011432	27.353684407618353	28.375520381081333
GO:0003921	26	0.3272322021992698	13.690056918943268	13.43144666093382
GO:0003922	26	0.3272322021992698	13.690056918943268	13.43144666093382
GO:0008097	26	0.5470763082832049	9.783723064757547	10.266073597108079
GO:0009411	26	0.4849276981860429	8.291806676744502	8.96420737537541
GO:0015293	26	0.43999244882667243	10.206304550882782	8.835343742559694
GO:0016842	26	0.5830429732868758	22.27526132404181	21.26751838946961
GO:0016894	26	0.5093402973837755	12.023216115607422	11.234061630800761
GO:0031246	26	0.6227146630703402	18.005835227449452	17.501761973034203
GO:0033178	26	0.2587635125889436	3.2300047892720305	4.2556145662287905
GO:0043102	26	0.5692352068644666	18.332212591751674	19.558216961700325
GO:0044461	26	1.3943575265314394	43.39566781045043	43.14530397139092
GO:0045261	26	0.2587635125889436	3.2300047892720305	4.2556145662287905
GO:0046858	26	2.171428571428572	20.285714285714285	18.542857142857144
GO:0071949	26	0.5151597682419268	11.917281660797432	9.747762755556726
GO:2000142	26	0.37442265721915635	5.688749572631043	5.345040652482411
GO:0000408	25	0.7025235822466082	24.66190992187272	23.687539303744348
GO:0000413	25	0.6215757287515152	6.2168632548372935	6.208831864068754
GO:0000724	25	0.3966747855622756	13.08194548674756	13.021298695540738
GO:0001131	25	0.24567032448892892	3.5874567759275675	3.3192146669279126
GO:0003755	25	0.6215757287515152	6.2168632548372935	6.208831864068754
GO:0004177	25	0.5992228723782913	21.29660529360126	24.360509102348296
GO:0004312	25	0.7148603473906799	21.841809524898892	20.626426186068414
GO:0004721	25	0.4406304196380382	9.887476791331915	10.054332186433385
GO:0005385	25	0.5102879342855285	8.806928610647535	7.459060754820578
GO:0006167	25	0.3674603174603175	22.30611577964519	21.196125116713358
GO:0006265	25	0.5049626990239984	27.23651607179512	27.933613997300334
GO:0006470	25	0.4406304196380382	9.887476791331915	10.054332186433385
GO:0006487	25	0.5065084200723392	30.322116112308503	29.78824167360648
GO:0006637	25	0.2943196576471439	7.626960520686695	7.3825560750345645
GO:0006835	25	0.7178354578474772	11.109695330325975	11.554215252400255
GO:0006857	25	0.8055235410932562	7.9059337713760485	9.897764134083475
GO:0006879	25	0.5030366730827813	8.902606095917893	8.762617694295416
GO:0008296	25	0.4632110600778769	8.204920813959909	8.814148069442759
GO:0009211	25	0.2553423349016236	5.8725658733994335	6.0780431152506065
GO:0009265	25	0.29366988930353477	7.22392858458916	6.635847565190897
GO:0018208	25	0.6215757287515152	6.2168632548372935	6.208831864068754
GO:0035383	25	0.2943196576471439	7.626960520686695	7.3825560750345645
GO:0042135	25	0.43370954962934627	12.186835775033549	12.313104290818027
GO:0044208	25	0.3674603174603175	22.30611577964519	21.196125116713358
GO:0045271	25	0.6046063015103261	4.545621323330301	4.810895077458545
GO:0045272	25	0.6046063015103261	4.545621323330301	4.810895077458545
GO:0046385	25	0.29366988930353477	7.22392858458916	6.635847565190897
GO:0046500	25	0.4058971636793401	17.112245796912937	17.22619235944867
GO:0051156	25	0.3946121123267069	11.427956066250248	10.508321683781825
GO:0051701	25	0.5112882346634752	7.512812495703837	7.470071270876799
GO:0052592	25	2.009673659673659	141.91013986013985	143.89329836829836
GO:0071236	25	0.366611246627729	8.436806122403672	7.992379654717862
GO:0071265	25	0.5465079341371939	17.491303500842584	18.262762416245778
GO:0071267	25	0.5465079341371939	17.491303500842584	18.262762416245778
GO:0071577	25	0.5102879342855285	8.806928610647535	7.459060754820578
GO:0071804	25	0.43960402539659815	15.817013094691099	16.238323063200678
GO:0071805	25	0.43960402539659815	15.817013094691099	16.238323063200678
GO:0072348	25	0.5643761647034781	7.933659039911063	9.07650451721988
GO:0072509	25	0.5102879342855285	8.806928610647535	7.459060754820578
GO:1901658	25	0.37736717254255076	33.94818210501957	36.19393013741447
GO:0000107	24	3.1104977375565603	83.2826395173454	79.29140271493215
GO:0003725	24	0.4783321652816021	10.168915418424458	11.01785933056928
GO:0004829	24	0.3643724696356276	23.017004048582994	22.395681511470983
GO:0006098	24	0.38686017434221076	11.381444438343271	10.508321683781825
GO:0006435	24	0.3643724696356276	23.017004048582994	22.395681511470983
GO:0006551	24	0.4958620567090968	27.71113404232525	24.985431176156172
GO:0006561	24	0.46581179683185125	15.864195794578627	15.561470181159661
GO:0006782	24	0.495918394305491	9.182770317447737	6.522503085406311
GO:0009092	24	0.49904351133807145	17.80711725598716	17.0452523625878
GO:0009098	24	0.4958620567090968	27.71113404232525	24.985431176156172
GO:0009130	24	0.2607913355684787	6.164908389993418	6.083837627851691
GO:0009244	24	0.4665972162175833	7.663667054440281	8.899345577487026
GO:0009380	24	0.9158547455722205	51.0169224508778	51.86946866643413
GO:0009894	24	0.3113666562230902	4.07286393865685	4.043906212930662
GO:0010563	24	0.4419401333101024	15.606321116963533	15.712322249473953
GO:0015079	24	0.41999618225934326	15.209169957436197	16.00302894555362
GO:0015804	24	0.38655387943908576	4.940383945945001	5.7375240861638055
GO:0016742	24	0.4928346290263198	12.943848971156216	13.125839693498737
GO:0019954	24	0.7226169598274093	12.610518729230824	13.255410077074307
GO:0022414	24	0.7059381119797301	8.705269577228426	9.292815672921462
GO:0045936	24	0.4419401333101024	15.606321116963533	15.712322249473953
GO:0046401	24	0.4665972162175833	7.663667054440281	8.899345577487026
GO:0046874	24	0.3109644014971625	9.716572710138852	9.333592589739737
GO:0048476	24	0.4322150239064132	7.632336492119947	7.837734261460035
GO:0050518	24	1.6174347158218119	37.33894009216589	42.87247823860727
GO:1902475	24	0.4086735648087152	8.532304002912404	8.811324988023612
GO:1905347	24	0.9158547455722205	51.0169224508778	51.86946866643413
GO:1990063	24	0.5518398014978041	17.603841871967727	16.818484010686472
GO:2000765	24	0.38501609217652116	9.002984790028524	9.895582335985512
GO:0000455	23	0.49805194805194797	6.440259740259739	6.39935064935065
GO:0000460	23	0.36700320582230217	14.114255195308967	14.2753696117832
GO:0000986	23	0.4868834948232305	6.292339814875082	5.689138925179213
GO:0000987	23	0.4868834948232305	6.292339814875082	5.689138925179213
GO:0004857	23	0.48193142871896516	7.1186128478970865	7.700240464853207
GO:0006113	23	0.449366136548212	7.807254864858585	9.945463293353479
GO:0006144	23	0.4495351874917588	27.83210817520243	26.794536626294754
GO:0006563	23	0.40179695900565926	6.395729567433526	6.091956750698725
GO:0006721	23	0.48347746259543567	13.61343474521911	12.982295619226914
GO:0008615	23	0.35724874792264266	5.61414806862115	5.3264474370463235
GO:0009235	23	0.5494835835511748	9.669920952764755	11.086340536903494
GO:0009236	23	0.5494835835511748	9.669920952764755	11.086340536903494
GO:0009405	23	1.4293110343716728	25.12283368887528	24.259961499326238
GO:0016114	23	0.48347746259543567	13.61343474521911	12.982295619226914
GO:0016705	23	0.6561515122962	8.063557639831998	9.536028752852282
GO:0016846	23	0.492792196505343	7.575145489001567	8.27209736220436
GO:0019206	23	0.29678527906048724	8.84825954606129	8.326367191511284
GO:0019509	23	0.5210291934685797	16.994062345373578	17.930727362691737
GO:0034762	23	0.4375105077897064	15.67307818677171	15.669853961200936
GO:0034765	23	0.4375105077897064	15.67307818677171	15.669853961200936
GO:0043269	23	0.4375105077897064	15.67307818677171	15.669853961200936
GO:0045005	23	0.38855320495785994	7.062665951549169	7.6869354406614505
