Term	GenesWithTerm	FractionalGeneEquivalent	MOCK1FractionalRawReads	MOCK2FractionalRawReads
ko:K13926	6	5.0	254.5	277.0
ko:K13990	6	3.5	109.5	119.5
ko:K14058	6	6.0	123.0	101.0
ko:K14127	6	6.0	106.0	116.0
ko:K14274	6	5.0	254.0	299.0
ko:K14475	6	6.0	259.0	296.0
ko:K14605	6	6.0	181.0	194.0
ko:K14998	6	6.0	139.0	99.0
ko:K15011	6	5.0	187.5	198.0
ko:K15578	6	4.666666666666666	44.66666666666666	53.666666666666664
ko:K15724	6	4.666666666666666	29.666666666666664	33.0
ko:K15770	6	5.333333333333333	261.66666666666663	275.66666666666663
ko:K15785	6	1.9999999999999998	19.333333333333332	19.0
ko:K15864	6	3.5	92.5	82.5
ko:K16149	6	6.0	603.0	609.0
ko:K16329	6	6.0	360.0	352.0
ko:K16792	6	6.0	427.0	401.0
ko:K16793	6	6.0	148.0	142.0
ko:K16871	6	1.9999999999999998	19.333333333333332	19.0
ko:K16915	6	4.0	77.66666666666666	58.0
ko:K16926	6	6.0	43.0	42.0
ko:K17213	6	4.0	34.5	34.5
ko:K17215	6	1.7333333333333332	29.666666666666664	25.6
ko:K17226	6	5.5	50.5	50.5
ko:K17489	6	5.0	78.0	91.0
ko:K17733	6	3.333333333333333	99.66666666666666	114.0
ko:K17734	6	5.0	136.0	161.5
ko:K17836	6	5.5	181.5	214.0
ko:K18093	6	4.0	74.0	65.0
ko:K18209	6	6.0	520.0	483.0
ko:K18297	6	6.0	38.0	39.0
ko:K18640	6	5.333333333333333	311.3333333333333	287.3333333333333
ko:K18853	6	6.0	178.0	177.0
ko:K18981	6	6.0	16.0	23.0
ko:K19055	6	6.0	53.0	38.0
ko:K19118	6	5.5	110.0	94.5
ko:K19222	6	6.0	58.0	57.0
ko:K19267	6	5.166666666666666	109.16666666666666	91.5
ko:K19337	6	6.0	56.0	52.0
ko:K19341	6	5.0	75.0	78.5
ko:K19345	6	3.5	70.5	64.5
ko:K21012	6	5.5	597.0	621.5
ko:K21062	6	4.333333333333334	66.83333333333334	61.5
ko:K21231	6	5.5	97.0	134.5
ko:K21306	6	5.0	1080.0	1099.5
ko:K21417	6	4.5	177.5	148.5
ko:K21826	6	5.0	30.5	34.5
ko:K21993	6	4.0	76.0	82.0
ko:K22132	6	6.0	197.0	155.0
ko:K22136	6	6.0	172.0	173.0
ko:K22173	6	1.9999999999999998	11.0	10.333333333333334
ko:K22222	6	6.0	120.0	124.0
ko:K22227	6	6.0	155.0	161.0
ko:K22317	6	4.5	119.0	95.5
ko:K00009	5	3.0	289.5	322.0
ko:K00042	5	3.0	80.5	75.5
ko:K00162	5	5.0	136.0	136.0
ko:K00186	5	4.5	224.5	189.5
ko:K00197	5	5.0	367.0	348.0
ko:K00203	5	5.0	100.0	82.0
ko:K00205	5	5.0	327.0	381.0
ko:K00209	5	5.0	71.0	72.0
ko:K00216	5	3.0000000000000004	80.33333333333334	64.66666666666667
ko:K00219	5	4.0	74.0	74.0
ko:K00228	5	5.0	96.0	106.0
ko:K00230	5	5.0	76.0	64.0
ko:K00246	5	4.5	68.0	73.5
ko:K00252	5	5.0	142.0	121.0
ko:K00260	5	1.833333333333333	57.166666666666664	58.83333333333333
ko:K00263	5	5.0	170.0	158.0
ko:K00299	5	5.0	35.0	39.0
ko:K00346	5	5.0	242.0	202.0
ko:K00348	5	5.0	122.0	104.0
ko:K00349	5	5.0	110.0	94.0
ko:K00350	5	5.0	83.0	89.0
ko:K00351	5	5.0	198.0	191.0
ko:K00372	5	2.5	76.5	53.5
ko:K00381	5	3.5	147.0	154.0
ko:K00389	5	5.0	28.0	39.0
ko:K00392	5	2.5	132.0	127.0
ko:K00500	5	5.0	43.0	63.0
ko:K00514	5	5.0	106.0	104.0
ko:K00529	5	4.5	111.0	130.0
ko:K00581	5	5.0	264.0	271.0
ko:K00584	5	5.0	335.0	349.0
ko:K00868	5	4.333333333333333	45.0	55.0
ko:K00996	5	4.5	324.0	310.0
ko:K01070	5	5.0	78.0	78.0
ko:K01114	5	2.0	56.75	64.25
ko:K01135	5	5.0	115.0	130.0
ko:K01141	5	5.0	115.0	123.0
ko:K01147	5	4.0	184.5	153.0
ko:K01150	5	5.0	98.0	98.0
ko:K01178	5	5.0	135.0	108.0
ko:K01195	5	4.5	614.0	608.5
ko:K01208	5	4.0	207.0	229.0
ko:K01219	5	5.0	107.0	91.0
ko:K01222	5	4.0	595.0	587.5
ko:K01233	5	4.5	127.5	167.0
ko:K01239	5	3.0	52.5	44.5
ko:K01372	5	5.0	50.0	43.0
ko:K01429	5	4.5	26.5	23.5
ko:K01487	5	4.0	44.0	41.5
ko:K01525	5	5.0	76.0	88.0
ko:K01580	5	3.8333333333333335	78.0	83.5
ko:K01684	5	2.1666666666666665	90.5	90.16666666666666
ko:K01715	5	4.25	82.0	67.75
ko:K01799	5	5.0	65.0	60.0
ko:K01813	5	5.0	174.0	162.0
ko:K01825	5	2.5	59.0	66.5
ko:K01857	5	4.5	41.0	45.0
ko:K01884	5	5.0	241.0	276.0
ko:K01906	5	4.333333333333333	151.66666666666666	156.0
ko:K01920	5	5.0	112.0	86.0
ko:K02000	5	5.0	47.0	55.0
ko:K02044	5	5.0	136.0	86.0
ko:K02062	5	2.75	90.75	104.0
ko:K02074	5	2.6666666666666665	82.83333333333333	81.33333333333334
ko:K02081	5	4.5	112.0	134.5
ko:K02106	5	5.0	77.0	86.0
ko:K02182	5	2.6666666666666665	35.33333333333333	38.83333333333333
ko:K02242	5	5.0	276.0	279.0
ko:K02290	5	5.0	21.0	30.0
ko:K02348	5	5.0	27.0	36.0
ko:K02361	5	2.1666666666666665	73.16666666666666	68.66666666666666
ko:K02424	5	4.5	48.0	54.5
ko:K02494	5	5.0	69.0	62.0
ko:K02535	5	4.5	115.0	104.0
ko:K02554	5	4.0	47.5	41.0
ko:K02569	5	4.5	117.5	122.0
ko:K02572	5	4.333333333333333	50.666666666666664	65.66666666666666
ko:K02635	5	5.0	137.0	120.0
ko:K02659	5	5.0	40.0	40.0
ko:K02665	5	4.0	61.0	62.0
ko:K02798	5	2.142857142857143	54.61904761904761	60.61904761904762
ko:K02896	5	5.0	23.0	22.0
ko:K03059	5	5.0	12.0	11.0
ko:K03071	5	5.0	99.0	107.0
ko:K03090	5	3.5	97.0	109.5
ko:K03112	5	5.0	75.0	54.0
ko:K03239	5	2.5	35.0	39.5
ko:K03272	5	3.5	113.5	109.5
ko:K03292	5	5.0	116.0	121.0
ko:K03301	5	4.25	191.25	169.5
ko:K03304	5	5.0	57.0	53.0
ko:K03317	5	5.0	131.0	122.0
ko:K03414	5	5.0	81.0	90.0
ko:K03428	5	5.0	63.0	61.0
ko:K03445	5	4.0	32.5	52.5
ko:K03557	5	4.333333333333333	47.0	51.666666666666664
ko:K03567	5	5.0	61.0	39.0
ko:K03643	5	5.0	54.0	57.0
ko:K03690	5	5.0	51.0	60.0
ko:K03707	5	4.5	43.5	37.0
ko:K03746	5	4.0	41.5	51.5
ko:K03758	5	2.5	23.5	25.5
ko:K03761	5	4.5	57.0	84.0
ko:K03777	5	2.3333333333333335	89.83333333333333	83.83333333333333
ko:K03784	5	4.333333333333334	65.0	65.33333333333333
ko:K03791	5	4.5	51.0	42.5
ko:K03793	5	4.0	79.0	90.5
ko:K03806	5	2.6666666666666665	47.0	34.5
ko:K03809	5	4.5	60.5	68.0
ko:K03825	5	4.5	161.5	151.5
ko:K03893	5	5.0	116.0	93.0
ko:K04014	5	3.25	37.75	50.25
ko:K04038	5	5.0	134.0	107.0
ko:K04044	5	5.0	44.0	66.0
ko:K04068	5	5.0	144.0	154.0
ko:K04074	5	5.0	122.0	123.0
ko:K04091	5	5.0	78.0	90.0
ko:K04092	5	1.95	9.8	9.8
ko:K04760	5	5.0	64.0	60.0
ko:K04772	5	1.9999999999999998	56.0	59.49999999999999
ko:K04786	5	3.0	181.5	142.5
ko:K05368	5	2.5	24.0	20.5
ko:K05396	5	5.0	357.0	351.0
ko:K05575	5	3.0	183.0	220.0
ko:K05591	5	5.0	69.0	73.0
ko:K05715	5	5.0	310.0	260.0
ko:K05773	5	5.0	126.0	117.0
ko:K05805	5	5.0	44.0	41.0
ko:K05814	5	2.166666666666667	58.33333333333333	70.83333333333333
ko:K05828	5	5.0	89.0	74.0
ko:K05830	5	5.0	128.0	122.0
ko:K05841	5	5.0	149.0	108.0
ko:K05845	5	4.5	89.5	80.0
ko:K05847	5	5.0	55.0	86.0
ko:K05851	5	5.0	95.0	135.0
ko:K05884	5	5.0	299.0	262.0
ko:K06020	5	5.0	167.0	164.0
ko:K06138	5	4.0	35.5	44.5
ko:K06139	5	5.0	49.0	44.0
ko:K06194	5	4.0	107.0	122.5
ko:K06201	5	5.0	62.0	53.0
ko:K06219	5	5.0	38.0	41.0
ko:K06374	5	5.0	99.0	135.0
ko:K06378	5	3.0	81.5	83.5
ko:K06379	5	3.0	76.0	61.666666666666664
ko:K06382	5	4.5	409.5	465.0
ko:K06402	5	4.5	53.5	75.5
ko:K06409	5	5.0	383.0	434.0
ko:K06415	5	5.0	143.0	178.0
ko:K06438	5	3.5	171.0	168.5
ko:K06518	5	5.0	29.0	26.0
ko:K06726	5	5.0	103.0	140.0
ko:K06868	5	5.0	264.0	326.0
ko:K06887	5	2.5	7.0	6.5
ko:K06900	5	5.0	100.0	110.0
ko:K06913	5	4.5	339.0	378.5
ko:K06922	5	5.0	813.0	774.0
ko:K06928	5	5.0	233.0	200.0
ko:K06951	5	5.0	224.0	179.0
ko:K06967	5	5.0	105.0	112.0
ko:K06971	5	5.0	159.0	132.0
ko:K06993	5	5.0	517.0	490.0
ko:K06998	5	5.0	172.0	175.0
ko:K07002	5	4.5	43.5	43.5
ko:K07018	5	5.0	60.0	60.0
ko:K07026	5	4.333333333333334	185.66666666666669	172.33333333333331
ko:K07059	5	5.0	103.0	93.0
ko:K07063	5	5.0	89.0	128.0
ko:K07072	5	5.0	272.0	323.0
ko:K07074	5	5.0	177.0	187.0
ko:K07097	5	5.0	84.0	100.0
ko:K07103	5	5.0	113.0	146.0
ko:K07111	5	5.0	363.0	336.0
ko:K07120	5	5.0	37.0	57.0
ko:K07122	5	4.25	27.25	23.75
ko:K07140	5	5.0	100.0	100.0
ko:K07144	5	4.5	174.5	176.0
ko:K07148	5	5.0	100.0	100.0
ko:K07156	5	5.0	74.0	63.0
ko:K07168	5	4.0	38.0	25.0
ko:K07184	5	3.75	88.5	81.5
ko:K07245	5	4.5	187.0	188.5
ko:K07274	5	5.0	53.0	59.0
ko:K07281	5	2.333333333333333	159.16666666666666	146.0
ko:K07326	5	5.0	50.0	48.0
ko:K07328	5	3.5	46.0	68.0
ko:K07331	5	5.0	134.0	145.0
ko:K07345	5	5.0	36.0	39.0
ko:K07398	5	4.0	32.5	16.0
ko:K07404	5	5.0	128.0	139.0
ko:K07443	5	4.5	24.5	29.0
ko:K07454	5	4.5	70.0	55.0
ko:K07485	5	5.0	246.0	244.0
ko:K07580	5	5.0	26.0	30.0
ko:K07584	5	5.0	104.0	117.0
ko:K07637	5	4.333333333333333	153.66666666666666	232.33333333333331
ko:K07641	5	4.0	80.5	57.5
ko:K07645	5	2.1666666666666665	111.16666666666666	137.16666666666666
ko:K07647	5	2.9166666666666665	99.91666666666666	121.66666666666666
ko:K07660	5	5.0	59.0	88.0
ko:K07684	5	2.5	17.5	18.5
ko:K07690	5	5.0	33.0	45.0
ko:K07705	5	2.833333333333333	71.5	68.0
ko:K07708	5	5.0	77.0	81.0
ko:K07743	5	5.0	24.0	22.0
ko:K07788	5	4.25	70.0	75.0
ko:K07822	5	4.0	100.0	100.5
ko:K08195	5	3.333333333333333	21.333333333333332	19.5
ko:K08311	5	5.0	51.0	44.0
ko:K08319	5	4.0	46.0	49.0
ko:K08356	5	2.333333333333333	99.0	138.66666666666666
ko:K08357	5	3.0	85.33333333333334	73.0
ko:K08359	5	5.0	86.0	69.0
ko:K08369	5	4.333333333333334	348.33333333333337	391.0
ko:K08641	5	4.0	45.0	44.0
ko:K08676	5	5.0	236.0	217.0
ko:K08678	5	3.5	63.5	44.5
ko:K08851	5	5.0	80.0	61.0
ko:K09006	5	5.0	190.0	226.0
ko:K09119	5	5.0	96.0	77.0
ko:K09139	5	5.0	188.0	202.0
ko:K09149	5	5.0	47.0	53.0
ko:K09153	5	5.0	90.0	113.0
ko:K09156	5	5.0	159.0	184.0
ko:K09158	5	5.0	26.0	31.0
ko:K09160	5	5.0	59.0	75.0
ko:K09685	5	3.5	147.0	142.0
ko:K09711	5	5.0	266.0	288.0
ko:K09714	5	5.0	105.0	85.0
ko:K09720	5	5.0	463.0	447.0
ko:K09724	5	5.0	409.0	370.0
ko:K09733	5	4.5	177.0	198.5
ko:K09739	5	5.0	76.0	80.0
ko:K09762	5	5.0	439.0	442.0
ko:K09766	5	5.0	332.0	296.0
ko:K09772	5	5.0	67.0	96.0
ko:K09773	5	5.0	149.0	155.0
ko:K09777	5	5.0	100.0	106.0
ko:K09818	5	2.3333333333333335	34.83333333333333	36.33333333333333
ko:K09820	5	2.4166666666666665	62.583333333333336	61.916666666666664
ko:K09822	5	4.333333333333333	221.66666666666669	237.66666666666669
ko:K09857	5	5.0	34.0	36.0
ko:K09859	5	5.0	127.0	124.0
ko:K09927	5	5.0	125.0	84.0
ko:K09939	5	5.0	56.0	84.0
ko:K09942	5	4.25	305.75	269.75
ko:K09962	5	5.0	35.0	24.0
ko:K10227	5	4.0	148.5	152.0
ko:K10754	5	2.5	95.0	96.0
ko:K10805	5	5.0	50.0	76.0
ko:K10916	5	2.6666666666666665	118.5	92.0
ko:K10924	5	4.166666666666666	62.833333333333336	39.0
ko:K10942	5	5.0	110.0	94.0
ko:K10943	5	5.0	135.0	113.0
ko:K10977	5	5.0	339.0	411.0
ko:K11066	5	2.1666666666666665	29.333333333333332	26.333333333333332
ko:K11145	5	5.0	98.0	118.0
ko:K11176	5	5.0	164.0	176.0
ko:K11260	5	4.5	48.5	51.0
ko:K11326	5	5.0	64.0	55.0
ko:K11335	5	5.0	112.0	127.0
ko:K11337	5	5.0	71.0	78.0
ko:K11389	5	5.0	409.0	368.0
ko:K11392	5	3.5	82.0	62.0
ko:K11528	5	4.0	71.0	72.0
ko:K11689	5	5.0	147.0	123.0
ko:K11707	5	4.0	62.5	60.0
ko:K11719	5	4.5	87.0	65.5
ko:K11745	5	1.6666666666666665	37.0	38.0
ko:K11914	5	3.833333333333333	72.5	54.0
ko:K11935	5	2.0	47.0	47.5
ko:K11960	5	4.0	103.0	100.0
ko:K11961	5	2.5	74.5	89.0
ko:K12058	5	5.0	623.0	586.0
ko:K12234	5	5.0	210.0	224.0
ko:K12255	5	1.833333333333333	12.5	14.999999999999998
ko:K12266	5	2.25	40.25	55.5
ko:K12285	5	2.0	64.5	60.75
ko:K12538	5	5.0	79.0	80.0
ko:K13053	5	4.5	26.0	30.5
ko:K13503	5	2.2	59.5	61.5
ko:K13541	5	1.7499999999999998	16.5	28.416666666666664
ko:K13598	5	3.6666666666666665	201.66666666666666	229.83333333333334
ko:K13601	5	5.0	132.0	138.0
ko:K13603	5	5.0	62.0	47.0
ko:K13639	5	5.0	55.0	35.0
ko:K13655	5	4.5	27.0	29.5
ko:K13771	5	5.0	57.0	48.0
ko:K13963	5	4.25	116.75	150.25
ko:K14055	5	5.0	47.0	51.0
ko:K14080	5	5.0	79.0	101.0
ko:K14094	5	5.0	26.0	31.0
ko:K14101	5	5.0	183.0	175.0
ko:K14128	5	5.0	296.0	239.0
ko:K14166	5	2.833333333333333	110.16666666666666	125.33333333333333
ko:K14266	5	5.0	229.0	205.0
ko:K14268	5	2.5	31.5	37.5
ko:K14682	5	5.0	153.0	183.0
ko:K14761	5	5.0	24.0	23.0
ko:K15016	5	3.5	57.0	73.5
ko:K15231	5	5.0	150.0	164.0
ko:K15396	5	2.5	38.5	54.5
ko:K15461	5	4.25	90.75	71.0
ko:K15555	5	3.1666666666666665	56.66666666666666	44.166666666666664
ko:K15566	5	5.0	93.0	66.0
ko:K15658	5	5.0	78.0	85.0
ko:K15777	5	4.5	43.0	69.0
ko:K15852	5	1.5	3.5	5.25
ko:K15856	5	4.5	91.0	66.0
ko:K15876	5	5.0	47.0	60.0
ko:K15904	5	5.0	555.0	549.0
ko:K15923	5	5.0	61.0	78.0
ko:K16238	5	5.0	67.0	97.0
ko:K16322	5	2.5	51.5	44.0
ko:K16422	5	3.625	146.375	127.625
ko:K16783	5	2.75	108.75	94.75
ko:K16784	5	2.4166666666666665	57.58333333333333	55.83333333333333
ko:K16898	5	2.6666666666666665	431.5	409.66666666666663
ko:K17240	5	3.25	346.75	315.0
ko:K17247	5	5.0	83.0	68.0
ko:K17317	5	5.0	169.0	189.0
ko:K17680	5	2.8333333333333335	33.166666666666664	41.666666666666664
ko:K17713	5	5.0	113.0	117.0
ko:K17716	5	4.0	44.5	42.5
ko:K17723	5	4.0	51.5	42.5
ko:K17992	5	5.0	131.0	148.0
ko:K18296	5	1.833333333333333	35.83333333333333	42.83333333333333
ko:K18456	5	3.0	25.0	26.0
ko:K18590	5	2.5	7.0	15.0
ko:K18850	5	5.0	62.0	79.0
ko:K18926	5	3.1666666666666665	110.0	96.83333333333333
ko:K18928	5	4.5	82.0	76.0
ko:K19117	5	5.0	124.0	132.0
ko:K19134	5	4.5	376.0	431.5
ko:K19141	5	5.0	57.0	54.0
ko:K19158	5	5.0	32.0	34.0
ko:K19225	5	5.0	223.0	242.0
ko:K19237	5	2.5	78.5	83.5
ko:K19266	5	5.0	290.0	344.0
ko:K19342	5	5.0	64.0	72.0
ko:K19577	5	2.1666666666666665	27.333333333333332	35.166666666666664
ko:K19784	5	5.0	58.0	60.0
ko:K19824	5	5.0	78.0	116.0
ko:K20345	5	3.0	80.5	82.0
ko:K20455	5	2.5	70.5	60.5
ko:K20534	5	5.0	42.0	57.0
ko:K20974	5	3.083333333333333	298.25	283.16666666666663
ko:K21349	5	4.5	442.5	384.0
ko:K21420	5	5.0	106.0	95.0
ko:K21567	5	3.0	95.0	77.5
ko:K21612	5	5.0	317.0	351.0
ko:K21681	5	2.3333333333333335	109.0	113.33333333333331
ko:K21816	5	5.0	629.0	543.0
ko:K22024	5	4.0	77.5	81.0
ko:K22206	5	4.0	58.5	46.5
ko:K22349	5	5.0	331.0	358.0
ko:K22451	5	5.0	306.0	261.0
ko:K00034	4	3.5	109.0	87.0
ko:K00040	4	2.5	400.5	374.0
ko:K00066	4	1.5	71.0	69.75
ko:K00082	4	4.0	33.0	46.0
ko:K00090	4	2.75	35.0	40.25
ko:K00113	4	4.0	152.0	140.0
ko:K00137	4	3.5	21.0	26.0
ko:K00187	4	4.0	275.0	258.0
ko:K00204	4	4.0	118.0	118.0
ko:K00305	4	4.0	15.0	11.0
ko:K00319	4	4.0	228.0	272.0
ko:K00354	4	3.0	126.0	166.0
ko:K00395	4	4.0	48.0	49.0
ko:K00520	4	3.5	230.0	185.0
ko:K00579	4	4.0	227.0	222.0
ko:K00580	4	4.0	226.0	231.0
ko:K00583	4	4.0	61.0	49.0
ko:K00588	4	4.0	48.0	61.0
ko:K00598	4	3.5	16.5	8.0
ko:K00631	4	4.0	111.0	132.0
ko:K00638	4	3.5	60.5	48.5
ko:K00675	4	3.5	19.5	25.5
ko:K00702	4	4.0	956.0	974.0
ko:K00720	4	4.0	118.0	113.0
ko:K00822	4	3.5	141.0	142.5
ko:K00853	4	4.0	266.0	210.0
ko:K00855	4	3.5	71.5	79.5
ko:K00884	4	3.5	23.5	52.5
ko:K00918	4	4.0	252.0	288.0
ko:K01039	4	4.0	66.0	58.0
ko:K01060	4	4.0	394.0	423.0
ko:K01137	4	4.0	135.0	162.0
ko:K01193	4	2.6666666666666665	209.0	206.99999999999997
ko:K01198	4	3.5	366.5	409.0
ko:K01241	4	4.0	53.0	52.0
ko:K01250	4	2.0	26.5	25.5
ko:K01266	4	4.0	130.0	126.0
ko:K01295	4	3.0	207.5	173.0
ko:K01303	4	4.0	237.0	296.0
ko:K01371	4	4.0	61.0	66.0
ko:K01415	4	2.0	75.5	83.0
ko:K01428	4	4.0	259.0	202.0
ko:K01430	4	3.5	28.0	26.0
ko:K01457	4	3.5	25.5	45.0
ko:K01464	4	2.833333333333333	63.166666666666664	68.33333333333333
ko:K01466	4	1.8333333333333333	40.166666666666664	38.83333333333333
ko:K01478	4	4.0	179.0	212.0
ko:K01486	4	4.0	455.0	499.0
ko:K01498	4	2.0	18.5	15.0
ko:K01501	4	2.0	26.5	39.0
ko:K01505	4	4.0	72.0	76.0
ko:K01535	4	3.5	363.0	345.5
ko:K01593	4	2.833333333333333	123.5	136.0
ko:K01598	4	2.5	97.0	108.0
ko:K01623	4	4.0	94.0	82.0
ko:K01630	4	2.1666666666666665	84.5	107.83333333333333
ko:K01639	4	2.833333333333333	80.83333333333333	62.5
ko:K01659	4	3.0	74.5	115.0
ko:K01674	4	4.0	93.0	63.0
ko:K01766	4	3.0	45.0	35.5
ko:K01795	4	3.5	47.0	42.0
ko:K01804	4	4.0	303.0	283.0
ko:K01818	4	4.0	575.0	562.0
ko:K01841	4	3.3333333333333335	459.3333333333333	452.6666666666667
ko:K01856	4	2.7	40.1	36.4
ko:K01941	4	3.5	316.5	357.0
ko:K01958	4	4.0	159.0	188.0
ko:K02001	4	3.5	38.5	37.0
ko:K02045	4	4.0	114.0	147.0
ko:K02064	4	4.0	143.0	112.0
ko:K02076	4	2.0	25.666666666666664	27.0
ko:K02258	4	4.0	53.0	66.0
ko:K02293	4	4.0	93.0	79.0
ko:K02339	4	4.0	52.0	46.0
ko:K02363	4	3.0	189.0	211.0
ko:K02380	4	3.5	51.0	49.0
ko:K02441	4	4.0	55.0	45.0
ko:K02444	4	4.0	51.0	29.0
ko:K02464	4	2.0	33.0	25.0
ko:K02478	4	4.0	156.0	150.0
ko:K02486	4	3.5	139.5	149.0
ko:K02496	4	2.0	57.0	59.5
ko:K02505	4	2.1666666666666665	64.66666666666666	73.0
ko:K02507	4	2.0	50.0	56.5
ko:K02510	4	2.1666666666666665	84.5	101.83333333333333
ko:K02568	4	4.0	43.0	56.0
ko:K02570	4	4.0	30.0	26.0
ko:K02612	4	4.0	45.0	33.0
ko:K02688	4	2.5	151.5	153.0
ko:K02799	4	1.1428571428571428	30.619047619047617	35.61904761904762
ko:K02800	4	1.1428571428571428	30.619047619047617	35.61904761904762
ko:K02803	4	1.5	64.75	52.25
ko:K02804	4	1.5	64.75	52.25
ko:K02805	4	4.0	108.0	113.0
ko:K02841	4	3.5	96.5	94.5
ko:K02917	4	4.0	28.0	28.0
ko:K03045	4	4.0	346.0	345.0
ko:K03153	4	4.0	101.0	163.0
ko:K03184	4	2.5	36.0	43.5
ko:K03189	4	2.5	27.0	21.5
ko:K03287	4	4.0	101.0	89.0
ko:K03300	4	4.0	51.0	45.0
ko:K03311	4	4.0	111.0	96.0
ko:K03341	4	4.0	229.0	213.0
ko:K03473	4	4.0	77.0	51.0
ko:K03535	4	3.0	120.5	96.0
ko:K03604	4	2.0	90.0	88.0
ko:K03653	4	4.0	265.0	244.0
ko:K03716	4	3.5	208.5	178.0
ko:K03732	4	3.5	81.5	62.5
ko:K03736	4	4.0	64.0	40.0
ko:K03747	4	4.0	41.0	51.0
ko:K03760	4	2.5	40.0	34.5
ko:K03774	4	3.0	22.5	22.0
ko:K03827	4	3.5	33.5	30.0
ko:K03830	4	4.0	30.0	37.0
ko:K03837	4	4.0	75.0	83.0
ko:K03932	4	4.0	131.0	126.0
ko:K04015	4	3.5	48.5	61.5
ko:K04028	4	4.0	16.0	12.0
ko:K04036	4	4.0	43.0	56.0
ko:K04755	4	3.5	46.0	47.5
ko:K04769	4	3.0	92.0	106.5
ko:K04774	4	4.0	30.0	40.0
ko:K05275	4	3.5	68.0	52.0
ko:K05365	4	4.0	139.0	97.0
ko:K05375	4	3.5	8.0	9.5
ko:K05385	4	4.0	237.0	223.0
ko:K05499	4	1.4999999999999998	160.83333333333334	131.33333333333331
ko:K05541	4	4.0	29.0	26.0
ko:K05564	4	4.0	21.0	22.0
ko:K05587	4	3.3333333333333335	18.0	19.666666666666668
ko:K05712	4	2.5	35.0	26.5
ko:K05776	4	2.5	76.5	86.5
ko:K05782	4	4.0	143.0	132.0
ko:K05816	4	1.6666666666666665	180.83333333333331	176.0
ko:K05819	4	4.0	34.0	24.0
ko:K05820	4	4.0	357.0	358.0
ko:K05829	4	4.0	91.0	111.0
ko:K05831	4	4.0	97.0	99.0
ko:K05879	4	4.0	64.0	75.0
ko:K05886	4	4.0	50.0	43.0
ko:K05916	4	4.0	72.0	88.0
ko:K05922	4	1.8333333333333333	71.16666666666666	96.16666666666666
ko:K05988	4	3.0	264.0	267.0
ko:K05995	4	4.0	89.0	79.0
ko:K06019	4	2.5	54.5	68.0
ko:K06034	4	4.0	101.0	114.0
ko:K06075	4	4.0	16.0	20.0
ko:K06137	4	3.0	83.5	73.5
ko:K06160	4	3.5	70.0	63.0
ko:K06169	4	4.0	39.0	34.0
ko:K06186	4	4.0	51.0	39.0
ko:K06190	4	4.0	68.0	48.0
ko:K06203	4	4.0	36.0	32.0
ko:K06205	4	4.0	24.0	20.0
ko:K06208	4	3.5	44.5	46.5
ko:K06209	4	4.0	55.0	55.0
ko:K06296	4	3.5	264.0	271.0
ko:K06297	4	4.0	357.0	346.0
ko:K06373	4	4.0	145.0	117.0
ko:K06399	4	2.5	221.0	210.25
ko:K06400	4	4.0	122.0	127.0
ko:K06600	4	2.5	99.5	96.5
ko:K06859	4	4.0	116.0	123.0
ko:K06862	4	4.0	176.0	178.0
ko:K06873	4	4.0	55.0	53.0
ko:K06893	4	4.0	17.0	11.0
ko:K06899	4	4.0	44.0	59.0
ko:K06914	4	4.0	258.0	274.0
ko:K06934	4	4.0	68.0	68.0
ko:K06955	4	4.0	120.0	99.0
ko:K06970	4	4.0	46.0	50.0
ko:K06972	4	4.0	172.0	180.0
ko:K06992	4	4.0	88.0	76.0
ko:K07009	4	4.0	221.0	211.0
ko:K07015	4	4.0	165.0	176.0
ko:K07029	4	4.0	63.0	100.0
ko:K07100	4	4.0	81.0	59.0
ko:K07106	4	4.0	90.0	86.0
ko:K07118	4	3.166666666666667	31.166666666666664	31.5
ko:K07135	4	4.0	94.0	86.0
ko:K07143	4	4.0	70.0	59.0
ko:K07161	4	3.333333333333333	222.33333333333331	220.0
ko:K07166	4	4.0	47.0	48.0
ko:K07183	4	3.0	48.5	49.5
ko:K07186	4	4.0	48.0	52.0
ko:K07222	4	4.0	110.0	112.0
ko:K07242	4	3.0	190.0	188.5
ko:K07246	4	3.0	209.0	198.5
ko:K07260	4	3.3333333333333335	57.0	57.666666666666664
ko:K07275	4	4.0	75.0	53.0
ko:K07300	4	4.0	74.0	65.0
ko:K07318	4	3.5	72.0	87.5
ko:K07322	4	4.0	37.0	47.0
ko:K07327	4	3.5	198.0	170.5
ko:K07340	4	4.0	60.0	65.0
ko:K07392	4	4.0	287.0	337.0
ko:K07399	4	4.0	69.0	75.0
ko:K07400	4	3.5	38.0	45.0
ko:K07472	4	4.0	103.0	90.0
ko:K07473	4	4.0	14.0	15.0
ko:K07474	4	4.0	67.0	49.0
ko:K07475	4	3.0	126.5	100.0
ko:K07501	4	4.0	85.0	79.0
ko:K07516	4	4.0	290.0	309.0
ko:K07565	4	4.0	71.0	62.0
ko:K07571	4	3.0	105.5	126.5
ko:K07590	4	3.5	33.5	32.5
ko:K07638	4	3.333333333333333	76.66666666666666	67.33333333333333
ko:K07668	4	1.4166666666666665	56.416666666666664	60.74999999999999
ko:K07677	4	3.333333333333333	69.0	53.666666666666664
ko:K07721	4	4.0	118.0	105.0
ko:K07734	4	4.0	75.0	93.0
