Feature	Species	DiscoveryCohorts	PooledHedgesG	Lower95	Upper95	PValue	TauSquared	I2Percent	HeterogeneityP	DiscoveryDirectionFraction	QValue
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	Blautia obeum	5	-0.0523178081418963	-0.216478430662343	0.11184281437855	0.532208446459151	0	0	0.51387277828561	0.8	0.746281117660597
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	Bacteroides ovatus	5	-0.110910795313555	-0.47927995814953	0.257458367522421	0.555111740898526	0.140794052328688	79.7810003891858	0.000808506181680963	0.8	0.773658542138994
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47	Actinomyces sp ICM47	5	-0.0897477422710585	-0.389938915502606	0.210443430960489	0.557897195725729	0.0817219587406875	69.7386148258697	0.0105568867615612	0.6	0.773658542138994
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia|s__Aeriscardovia_aeriphila	Aeriscardovia aeriphila	5	-0.100168957632673	-0.451058825558243	0.250720910292898	0.5758114541983	0.124527955185775	77.7594068417798	0.00106987828959149	0.8	0.789774180348488
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	Bacteroides finegoldii	5	-0.0469143035837117	-0.210934633533792	0.117106026366368	0.575067971669554	0	0	0.841906849139737	0.8	0.789774180348488
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	Blautia wexlerae	5	-0.0878253634833591	-0.402653461314548	0.22700273434783	0.584545507112046	0.0933836850229772	72.4551572633315	0.00658803523500448	0.6	0.789846178566111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	Odoribacter splanchnicus	5	0.0575376823348974	-0.149135315627681	0.264210680297476	0.585304339495206	0.0203286320840117	36.58509202947	0.168600351781087	0.4	0.789846178566111
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	Bacteroides faecis	5	0.0461790375335551	-0.11792944153951	0.21028751660662	0.581276667216385	0	0	0.616507371280287	0.6	0.789846178566111
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_sulci	Eubacterium sulci	5	0.0750548345017765	-0.198908586850917	0.34901825585447	0.591301866157602	0.06224094110896	63.758106121771	0.0252869067063895	0.6	0.79042707582322
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182	Roseburia sp CAG 182	5	-0.0749196185408007	-0.348929472618518	0.199090235536917	0.592033028903448	0.0622655185608703	63.7649312493664	0.0258190902990204	0.6	0.79042707582322
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	Bacteroides clarus	5	-0.0668274744043201	-0.318023832720313	0.184368883911673	0.602072453475693	0.0467562912104281	56.9706911813769	0.0520992855310573	0.6	0.795369399065257
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95	Firmicutes bacterium CAG 95	5	-0.0589384012091389	-0.279589976867914	0.161713174449637	0.600607295032866	0.028060303637078	44.3135386151291	0.124102549782226	0.4	0.795369399065257
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	Klebsiella variicola	5	-0.0430459620858877	-0.206996364777592	0.120904440605816	0.606834022479184	0	0	0.977472781951912	0.6	0.797462511216101
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	Veillonella dispar	5	0.0759536311217288	-0.216601266902602	0.368508529146059	0.610857796632551	0.0758414843866129	68.1606739901706	0.0162098918181403	0.6	0.798569307056095
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	Victivallis vadensis	5	0.0423948781647537	-0.12524820499917	0.210037961328677	0.620140779533569	0.00147877337941921	4.03768155937797	0.410781141135578	0.6	0.806504329859719
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI005	Eubacteriaceae bacterium CHKCI005	5	0.0609203211966626	-0.184315240671537	0.306155883064862	0.626339485720488	0.0429066262089039	54.8596313712446	0.064219533251121	0.4	0.810367066576507
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	Prevotella copri	5	0.151598736102997	-0.520716382010409	0.823913854216402	0.658527113912222	0.550871524543652	93.7237797973525	0.0000000000372818440216234	0.4	0.841482005753036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	Massiliomicrobiota timonensis	5	-0.0389942754125421	-0.214556435350793	0.136567884525709	0.663323324247197	0.00498246321640691	12.410843866835	0.341369172581096	0.6	0.841482005753036
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	Phascolarctobacterium succinatutens	5	-0.0368136414022032	-0.20093617526941	0.127308892465004	0.660204130319636	0	0	0.567578138865934	0.6	0.841482005753036
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05	Haemophilus sp HMSC71H05	5	-0.0363998926122634	-0.200528322770803	0.127728537546276	0.663798554339048	0	0	0.546284299496118	0.4	0.841482005753036
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	Bacteroides cellulosilyticus	5	0.0487014218332902	-0.17594606243633	0.27334890610291	0.670908546850086	0.0303912703338508	46.2989371018353	0.115138343992302	0.8	0.846221332961667
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus	Actinomyces odontolyticus	5	0.052212436910177	-0.199075186711174	0.303500060531528	0.683831363194916	0.0468073954598015	56.9963191537855	0.0537143028856319	0.6	0.849711248326356
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	Turicibacter sanguinis	5	0.0444075322815548	-0.16708399624392	0.25589906080703	0.680676824099976	0.022970758419262	39.4750903998048	0.164396645154527	0.8	0.849711248326356
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis	Coprobacillus cateniformis	5	0.0344537774500128	-0.12951570671401	0.198423261614036	0.680461302732656	0	0	0.935871292456038	0.8	0.849711248326356
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	Collinsella aerofaciens	5	0.037865993056324	-0.152804700861266	0.228536686973914	0.6971012474875	0.0121319639416448	25.6390757606367	0.254123899182405	0.4	0.861851046864359
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	Enterococcus faecium	5	-0.0376700307767683	-0.229596739710684	0.154256678157147	0.70046857992163	0.0127385974383847	26.5712112737706	0.230215209914426	0.6	0.861851046864359
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	Dorea formicigenerans	5	-0.0459610860632238	-0.285166139198885	0.193243967072437	0.706478810073431	0.0391225397350358	52.5762255367853	0.077137038498317	0.6	0.865005762577714
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02	Actinomyces sp HMSC035G02	5	0.0504593575148072	-0.232513700937344	0.333432415966959	0.726715457638595	0.068730774493432	66.0087301661385	0.0204038182039887	0.6	0.873347592038437
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	Bacteroides massiliensis	5	-0.047780200508943	-0.325346665863076	0.22978626484519	0.735824762015169	0.0648199992226015	64.69339800685	0.0231726429263194	0.4	0.873347592038437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317	Dorea sp CAG 317	5	-0.0472587860919453	-0.329181688064548	0.234664115880657	0.742496518239128	0.0679627962322265	65.7603719707552	0.0204525307694478	0.4	0.873347592038437
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium	Veillonella infantium	5	0.0463192850406041	-0.220601584817008	0.313240154898216	0.733768970192169	0.0572828465154876	61.8382695745538	0.0351567510407071	0.4	0.873347592038437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13	Oscillibacter sp PC13	5	-0.0406524289128985	-0.3037443840411	0.222439526215303	0.762004472734732	0.0546463670115913	60.7229705528955	0.040090922569779	0.4	0.873347592038437
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	Parabacteroides goldsteinii	5	0.0377677016749143	-0.185978451019593	0.261513854369421	0.740768188028604	0.0298678616870107	45.8676157407996	0.11762394000725	0.6	0.873347592038437
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	Haemophilus parainfluenzae	5	-0.0348528192809768	-0.240519664282329	0.170814025720376	0.739783236498171	0.0198111274196044	36.0005486405472	0.176908291759905	0.8	0.873347592038437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	Butyrivibrio crossotus	5	-0.0281483137001654	-0.207885304473449	0.151588677073118	0.758883921494228	0.006886403495906	16.368949060654	0.28435346672197	0.4	0.873347592038437
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	Bacteroides uniformis	5	0.0280807302000589	-0.14299889088181	0.199160351281928	0.747675966625552	0.0029670901553833	7.77985519763033	0.323887706743429	0.4	0.873347592038437
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	Klebsiella pneumoniae	5	0.0280685746842166	-0.136087436320198	0.192224585688631	0.737527981376215	0	0	0.477482512078648	0.6	0.873347592038437
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	Alistipes inops	5	0.028062219883845	-0.142047767312145	0.198172207079835	0.746448549792724	0.002546923005463	6.7543984101777	0.353815718366579	0.4	0.873347592038437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299	Clostridium sp CAG 299	5	-0.026537781256598	-0.190491015716918	0.137415453203722	0.751058856372216	0	0	0.955887326123625	0.6	0.873347592038437
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	Streptococcus mutans	5	-0.0262730684612408	-0.190371911858733	0.137825774936251	0.753672708838162	0	0	0.606428235499577	0.4	0.873347592038437
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442	Streptococcus sp F0442	5	-0.0260977892554256	-0.190184419158157	0.137988840647305	0.755245717840069	0	0	0.635959890209043	0.6	0.873347592038437
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis	Holdemanella biformis	5	0.0339811670939311	-0.198977706166935	0.266940040354797	0.774958258731466	0.0353095664329377	50.0292209756593	0.0916399508039115	0.6	0.880156212405421
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium_detoxificans	Denitrobacterium detoxificans	5	-0.0270773488199924	-0.211642304858942	0.157487607218957	0.773695473253719	0.00917415491257647	20.6870727615384	0.290656754074711	0.6	0.880156212405421
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis	Gemella sanguinis	5	0.0330832365663302	-0.225808966444878	0.291975439577539	0.802232198942112	0.0518425951580193	59.4737673526149	0.0418070733060081	0.4	0.88704970015185
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme	Clostridium spiroforme	5	-0.023130290942001	-0.200409882311989	0.154149300427987	0.798164436790988	0.00576932214205803	14.0953981143699	0.335461788121591	0.4	0.88704970015185
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum	Clostridium disporicum	5	0.0228501526320359	-0.155043038863894	0.200743344127965	0.801230547198504	0.00605694595457465	14.6970729643395	0.34256852770343	0.8	0.88704970015185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	Sanguibacteroides justesenii	5	0.0226017532641471	-0.143984211169521	0.189187717697815	0.790300439268457	0.00101964235674779	2.81886008287454	0.377810308008885	0.6	0.88704970015185
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	Firmicutes bacterium CAG 238	5	-0.0213966404407248	-0.185494770462472	0.142701489581022	0.79829189513112	0	0	0.602519068934453	0.6	0.88704970015185
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis	Megamonas funiformis	5	0.0212713726615465	-0.14292100015811	0.185463745481203	0.799560200530645	0.000000292844549490444	0.000833151929123229	0.398877220715805	0.6	0.88704970015185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	Alistipes shahii	5	0.0205211688177588	-0.15274515997602	0.193787497611537	0.816435077159158	0.00394451778275363	10.0853015337179	0.325515694197245	0.2	0.898794755995389
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale	Megamonas hypermegale	5	0.018426892706131	-0.145705745967576	0.182559531379838	0.825838577930461	0	0	0.522822805577673	0.6	0.90517678192378
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	Bifidobacterium pseudocatenulatum	5	0.0229197384272881	-0.189530355242937	0.235369832097513	0.832538753488678	0.023475345655495	39.9851400710238	0.150763207023394	0.8	0.908553161415905
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris	Enterorhabdus caecimuris	5	-0.0319418992588655	-0.338103281274853	0.274219482757122	0.837975630615561	0.0864577769539596	70.9224158670058	0.0077503395323374	0.6	0.910527633266259
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	Lachnospira pectinoschiza	5	0.0309089240141628	-0.334530151073468	0.396347999101793	0.868334634326898	0.138045731570833	79.4944894604928	0.000897263477411751	0.2	0.915764677378368
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	Actinomyces oris	5	-0.0290911685233265	-0.371815882322973	0.313633545276319	0.867869152209175	0.117222301248294	76.7283315785546	0.00166855052976988	0.4	0.915764677378368
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	Desulfovibrio piger	5	0.0269630357478559	-0.27222733336493	0.326153404860641	0.859797494445054	0.0809872726202885	69.5684186851687	0.0103163029448251	0.4	0.915764677378368
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	Intestinibacter bartlettii	5	0.025405842646259	-0.232982812822772	0.28379449811529	0.847184700749655	0.0514988917218719	59.3140290549081	0.0436395774726329	0.8	0.915764677378368
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	Bacteroides plebeius	5	-0.0200609719036054	-0.251043891067728	0.210921947260517	0.864834161756116	0.0341333591801568	49.1884547978936	0.0966756931414381	0.4	0.915764677378368
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	Streptococcus infantis	5	0.0176309914515836	-0.182313414133272	0.217575397036439	0.862786169280145	0.0168250707527461	32.3436791955128	0.214487988313637	0.4	0.915764677378368
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	Paraprevotella xylaniphila	5	0.0158058324560767	-0.148356086576406	0.17996775148856	0.850320750384379	0	0	0.45067985124775	0.4	0.915764677378368
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	Streptococcus sanguinis	5	0.0274473775061516	-0.307425499745531	0.362320254757835	0.872372497486496	0.11032188268467	75.6391093335072	0.00245895902507074	0.6	0.916173627067408
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	Firmicutes bacterium CAG 83	5	0.0145727931801266	-0.201319981135867	0.230465567496121	0.894748708193188	0.0253791462882099	41.8643250702781	0.136719805865822	0.6	0.935758023985376
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	Alistipes onderdonkii	5	0.00831057458848984	-0.155887401674243	0.172508550851223	0.920979534630534	0.000000408267375406353	0.00116141550248182	0.38538504448972	0.8	0.959194453079934
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257	Blautia sp CAG 257	5	-0.0119202413523877	-0.278868657873041	0.255028175168265	0.930258431916044	0.0573293159393692	61.8641388814543	0.0329378761871849	0.4	0.961760044780012
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	Ruminococcus bromii	5	0.00871805165624092	-0.188927751299972	0.206363854612453	0.931106338173477	0.0156291051017339	30.7468313840125	0.210427930740239	0.8	0.961760044780012
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae	Lactobacillus rogosae	5	-0.00932489445144953	-0.340686187508556	0.322036398605657	0.956014437774203	0.107270513604194	75.1306887072997	0.00357901369217604	0.8	0.973475315304886
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	Parabacteroides johnsonii	5	0.00848504315386674	-0.263224656299019	0.280194742606752	0.951194813951686	0.0606438445487924	63.1702589070798	0.0288126335062688	0.4	0.973475315304886
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium	Desulfovibrionaceae bacterium	5	-0.00670995788052214	-0.203104010731636	0.189684094970591	0.946610587945439	0.0150065344763019	29.8977322231942	0.231819361258472	0.4	0.973475315304886
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	Streptococcus parasanguinis	5	0.00511922438963124	-0.185228093648312	0.195466542427575	0.957961764463374	0.0119680215875756	25.3783334992506	0.243456189334216	0.6	0.973475315304886
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	Coprococcus catus	5	0.00391324797815009	-0.160069567069177	0.167896063025478	0.962694843908462	0	0	0.881883839032225	0.6	0.974340346052516
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	Dialister invisus	5	0.003266461403644	-0.242344358510323	0.248877281317611	0.979204517054268	0.0431388727795147	54.9979694217047	0.0656888188493139	0.4	0.98674867330494
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus	Monoglobus pectinilyticus	5	0.00248508746667859	-0.223670578181087	0.228640753114444	0.982817403690179	0.0312768845226709	47.0156443974562	0.109989478788633	0.6	0.98674867330494
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	Lactococcus lactis	5	0.000605189175986794	-0.163460960150182	0.164671338502156	0.994231584490033	0	0	0.669130784111866	0.4	0.994231584490033
