sample_id	SubjectID	Compound	CompoundName	reaction	CommunityScaledFlux	AbsoluteFlux	NetDirection
MV_FEM4_t1Q14	MV_FEM4	arabinoxyl	arabinoxyl	EX_arabinoxyl_m	-0.000306649	0.000306649	Import
MV_FEM4_t1Q14	MV_FEM4	sheme	sheme	EX_sheme_m	-0.0002534823711344	0.0002534823711344	Import
MV_FEM4_t1Q14	MV_FEM4	ddca	ddca	EX_ddca_m	-0.0002241083752275	0.0002241083752275	Import
MV_FEM4_t1Q14	MV_FEM4	dextran40	dextran40	EX_dextran40_m	-0.0001763229999999	0.0001763229999999	Import
MV_FEM4_t1Q14	MV_FEM4	xan	xan	EX_xan_m	-0.000172624779589	0.000172624779589	Import
MV_FEM4_t1Q14	MV_FEM4	thm	thm	EX_thm_m	-0.0001628868219797	0.0001628868219797	Import
MV_FEM4_t1Q14	MV_FEM4	gthox	gthox	EX_gthox_m	-0.0001131690765305	0.0001131690765305	Import
MV_FEM4_t1Q14	MV_FEM4	but	Butyrate	EX_but_m	8.721939096329828e-05	8.721939096329828e-05	Export
MV_FEM4_t1Q14	MV_FEM4	lichn	lichn	EX_lichn_m	-8.3e-05	8.3e-05	Import
MV_FEM4_t1Q14	MV_FEM4	na1	na1	EX_na1_m	-6.770073314985602e-05	6.770073314985602e-05	Import
MV_FEM4_t1Q14	MV_FEM4	gua	gua	EX_gua_m	-5.250907234112039e-05	5.250907234112039e-05	Import
MV_FEM4_t1Q14	MV_FEM4	amylose300	amylose300	EX_amylose300_m	-4.7e-05	4.7e-05	Import
MV_FEM4_t1Q14	MV_FEM4	csn	csn	EX_csn_m	-4.069808560993241e-05	4.069808560993241e-05	Import
MV_FEM4_t1Q14	MV_FEM4	pect	pect	EX_pect_m	-3.34e-05	3.34e-05	Import
MV_FEM4_t1Q14	MV_FEM4	glcmannan	glcmannan	EX_glcmannan_m	-3.2899999999999987e-05	3.2899999999999987e-05	Import
MV_FEM4_t1Q14	MV_FEM4	xylan	xylan	EX_xylan_m	-3.21e-05	3.21e-05	Import
MV_FEM4_t1Q14	MV_FEM4	arabinogal	arabinogal	EX_arabinogal_m	-2.19e-05	2.19e-05	Import
MV_FEM4_t1Q14	MV_FEM4	4abz	4abz	EX_4abz_m	-2.0207736229434928e-05	2.0207736229434928e-05	Import
MV_FEM4_t1Q14	MV_FEM4	gthrd	gthrd	EX_gthrd_m	-1.7292684906179128e-05	1.7292684906179128e-05	Import
MV_FEM4_t1Q14	MV_FEM4	amylopect900	amylopect900	EX_amylopect900_m	-1.57e-05	1.57e-05	Import
MV_FEM4_t1Q14	MV_FEM4	galmannan	galmannan	EX_galmannan_m	-1.41e-05	1.41e-05	Import
MV_FEM4_t1Q14	MV_FEM4	xyluglc	xyluglc	EX_xyluglc_m	-1.31e-05	1.31e-05	Import
MV_FEM4_t1Q14	MV_FEM4	pullulan1200	pullulan1200	EX_pullulan1200_m	-1.18e-05	1.18e-05	Import
MV_FEM4_t1Q14	MV_FEM4	mqn7	mqn7	EX_mqn7_m	-4.398007151607763e-06	4.398007151607763e-06	Import
MV_FEM4_t1Q14	MV_FEM4	arab_D	arab D	EX_arab_D_m	-1.5857415171652644e-06	1.5857415171652644e-06	Import
MV_FEM5_t1Q14	MV_FEM5	h	h	EX_h_m	1.9865679288142373	1.9865679288142373	Export
MV_FEM5_t1Q14	MV_FEM5	lac_D	D-lactate	EX_lac_D_m	1.581256372873047	1.581256372873047	Export
MV_FEM5_t1Q14	MV_FEM5	for	Formate	EX_for_m	1.2299552693163955	1.2299552693163955	Export
MV_FEM5_t1Q14	MV_FEM5	ac	Acetate	EX_ac_m	0.9662669447124786	0.9662669447124786	Export
MV_FEM5_t1Q14	MV_FEM5	h2o	h2o	EX_h2o_m	0.6166611003570743	0.6166611003570743	Export
MV_FEM5_t1Q14	MV_FEM5	etoh	Ethanol	EX_etoh_m	0.2742149376342979	0.2742149376342979	Export
MV_FEM5_t1Q14	MV_FEM5	co2	Carbon dioxide	EX_co2_m	0.269264681487689	0.269264681487689	Export
MV_FEM5_t1Q14	MV_FEM5	strch1	strch1	EX_strch1_m	-0.1449234645283637	0.1449234645283637	Import
MV_FEM5_t1Q14	MV_FEM5	h2	Hydrogen	EX_h2_m	0.1379410758273505	0.1379410758273505	Export
MV_FEM5_t1Q14	MV_FEM5	acgam	acgam	EX_acgam_m	-0.1	0.1	Import
MV_FEM5_t1Q14	MV_FEM5	gam	gam	EX_gam_m	-0.1	0.1	Import
MV_FEM5_t1Q14	MV_FEM5	glyc3p	glyc3p	EX_glyc3p_m	-0.1	0.1	Import
MV_FEM5_t1Q14	MV_FEM5	na1	na1	EX_na1_m	-0.1	0.1	Import
MV_FEM5_t1Q14	MV_FEM5	ribflv	ribflv	EX_ribflv_m	-0.1	0.1	Import
MV_FEM5_t1Q14	MV_FEM5	rbflvrd	rbflvrd	EX_rbflvrd_m	0.0992850281208626	0.0992850281208626	Export
MV_FEM5_t1Q14	MV_FEM5	pi	pi	EX_pi_m	-0.0958093307696613	0.0958093307696613	Import
MV_FEM5_t1Q14	MV_FEM5	ala_L	ala L	EX_ala_L_m	-0.0941372567495277	0.0941372567495277	Import
MV_FEM5_t1Q14	MV_FEM5	glyasp	glyasp	EX_glyasp_m	-0.0837885898388894	0.0837885898388894	Import
MV_FEM5_t1Q14	MV_FEM5	glyleu	glyleu	EX_glyleu_m	-0.0768722545771455	0.0768722545771455	Import
MV_FEM5_t1Q14	MV_FEM5	ser_L	ser L	EX_ser_L_m	-0.0692671245640583	0.0692671245640583	Import
MV_FEM5_t1Q14	MV_FEM5	strch2	strch2	EX_strch2_m	0.0672806260591853	0.0672806260591853	Export
MV_FEM5_t1Q14	MV_FEM5	lac_L	L-lactate	EX_lac_L_m	0.0656209194757419	0.0656209194757419	Export
MV_FEM5_t1Q14	MV_FEM5	26dap_M	26dap M	EX_26dap_M_m	-0.0586293989545531	0.0586293989545531	Import
MV_FEM5_t1Q14	MV_FEM5	3mop	3mop	EX_3mop_m	-0.0427482344433752	0.0427482344433752	Import
MV_FEM5_t1Q14	MV_FEM5	ura	ura	EX_ura_m	-0.0350795491742223	0.0350795491742223	Import
MV_FEM5_t1Q14	MV_FEM5	hxan	hxan	EX_hxan_m	-0.0348212504661086	0.0348212504661086	Import
MV_FEM5_t1Q14	MV_FEM5	phe_L	phe L	EX_phe_L_m	-0.0284622357534218	0.0284622357534218	Import
MV_FEM5_t1Q14	MV_FEM5	asn_L	asn L	EX_asn_L_m	-0.0225	0.0225	Import
MV_FEM5_t1Q14	MV_FEM5	asp_L	asp L	EX_asp_L_m	-0.0225	0.0225	Import
MV_FEM5_t1Q14	MV_FEM5	thr_L	thr L	EX_thr_L_m	-0.0225	0.0225	Import
MV_FEM5_t1Q14	MV_FEM5	tyr_L	tyr L	EX_tyr_L_m	-0.0220094686619771	0.0220094686619771	Import
MV_FEM5_t1Q14	MV_FEM5	gln_L	gln L	EX_gln_L_m	-0.018	0.018	Import
MV_FEM5_t1Q14	MV_FEM5	glu_L	glu L	EX_glu_L_m	-0.018	0.018	Import
MV_FEM5_t1Q14	MV_FEM5	met_L	met L	EX_met_L_m	-0.018	0.018	Import
MV_FEM5_t1Q14	MV_FEM5	pro_L	pro L	EX_pro_L_m	-0.018	0.018	Import
MV_FEM5_t1Q14	MV_FEM5	val_L	val L	EX_val_L_m	-0.018	0.018	Import
MV_FEM5_t1Q14	MV_FEM5	arg_L	arg L	EX_arg_L_m	-0.015	0.015	Import
MV_FEM5_t1Q14	MV_FEM5	ile_L	ile L	EX_ile_L_m	-0.015	0.015	Import
MV_FEM5_t1Q14	MV_FEM5	lys_L	lys L	EX_lys_L_m	-0.015	0.015	Import
MV_FEM5_t1Q14	MV_FEM5	fru	D-fructose	EX_fru_m	-0.0148985999999999	0.0148985999999999	Import
MV_FEM5_t1Q14	MV_FEM5	his_L	his L	EX_his_L_m	-0.0147295222177256	0.0147295222177256	Import
MV_FEM5_t1Q14	MV_FEM5	succ	Succinate	EX_succ_m	0.0142326753407758	0.0142326753407758	Export
MV_FEM5_t1Q14	MV_FEM5	ocdca	ocdca	EX_ocdca_m	-0.0138381694139567	0.0138381694139567	Import
MV_FEM5_t1Q14	MV_FEM5	gal	D-galactose	EX_gal_m	0.0134403934047809	0.0134403934047809	Export
MV_FEM5_t1Q14	MV_FEM5	but	Butyrate	EX_but_m	0.0127525914383987	0.0127525914383987	Export
MV_FEM5_t1Q14	MV_FEM5	cgly	cgly	EX_cgly_m	-0.0104744079129706	0.0104744079129706	Import
MV_FEM5_t1Q14	MV_FEM5	ade	ade	EX_ade_m	-0.0097867513891293	0.0097867513891293	Import
MV_FEM5_t1Q14	MV_FEM5	gua	gua	EX_gua_m	-0.0096364215353159	0.0096364215353159	Import
MV_FEM5_t1Q14	MV_FEM5	ala_D	ala D	EX_ala_D_m	-0.0088409082747701	0.0088409082747701	Import
MV_FEM5_t1Q14	MV_FEM5	malt	malt	EX_malt_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM5_t1Q14	MV_FEM5	sucr	sucr	EX_sucr_m	-0.0074492999999999	0.0074492999999999	Import
MV_FEM5_t1Q14	MV_FEM5	cys_L	cys L	EX_cys_L_m	-0.0054997600438117	0.0054997600438117	Import
MV_FEM5_t1Q14	MV_FEM5	raffin	raffin	EX_raffin_m	-0.004701945	0.004701945	Import
MV_FEM5_t1Q14	MV_FEM5	metsox_S_L	metsox S L	EX_metsox_S_L_m	-0.004622207806115	0.004622207806115	Import
MV_FEM5_t1Q14	MV_FEM5	leu_L	leu L	EX_leu_L_m	-0.0042013467404806	0.0042013467404806	Import
MV_FEM5_t1Q14	MV_FEM5	fum	fum	EX_fum_m	-0.0040388167143691	0.0040388167143691	Import
MV_FEM5_t1Q14	MV_FEM5	trp_L	trp L	EX_trp_L_m	-0.0035867205223714	0.0035867205223714	Import
MV_FEM5_t1Q14	MV_FEM5	malttr	malttr	EX_malttr_m	0.0035382362708928	0.0035382362708928	Export
MV_FEM5_t1Q14	MV_FEM5	kestopt	kestopt	EX_kestopt_m	-0.002821167	0.002821167	Import
MV_FEM5_t1Q14	MV_FEM5	pydx	pydx	EX_pydx_m	-0.0024550612407513	0.0024550612407513	Import
MV_FEM5_t1Q14	MV_FEM5	cit	cit	EX_cit_m	-0.0022231997806618	0.0022231997806618	Import
MV_FEM5_t1Q14	MV_FEM5	nmn	nmn	EX_nmn_m	-0.0016747221561201	0.0016747221561201	Import
MV_FEM5_t1Q14	MV_FEM5	arab_L	arab L	EX_arab_L_m	0.0016448014704794	0.0016448014704794	Export
MV_FEM5_t1Q14	MV_FEM5	pnto_R	pnto R	EX_pnto_R_m	-0.0015009065091097	0.0015009065091097	Import
MV_FEM5_t1Q14	MV_FEM5	fol	fol	EX_fol_m	-0.0014698113638716	0.0014698113638716	Import
MV_FEM5_t1Q14	MV_FEM5	cytd	cytd	EX_cytd_m	-0.0012875463167971	0.0012875463167971	Import
MV_FEM5_t1Q14	MV_FEM5	h2s	h2s	EX_h2s_m	-0.0012009441799141	0.0012009441799141	Import
MV_FEM5_t1Q14	MV_FEM5	fe2	fe2	EX_fe2_m	-0.0011114028320414	0.0011114028320414	Import
MV_FEM5_t1Q14	MV_FEM5	gly	gly	EX_gly_m	0.0010522081254451	0.0010522081254451	Export
MV_FEM5_t1Q14	MV_FEM5	orn	orn	EX_orn_m	-0.001033251807647	0.001033251807647	Import
MV_FEM5_t1Q14	MV_FEM5	o2	Oxygen	EX_o2_m	-0.001	0.001	Import
MV_FEM5_t1Q14	MV_FEM5	mqn7	mqn7	EX_mqn7_m	-0.0008350622044062	0.0008350622044062	Import
MV_FEM5_t1Q14	MV_FEM5	fe3	fe3	EX_fe3_m	-0.00075324244444	0.00075324244444	Import
MV_FEM5_t1Q14	MV_FEM5	ca2	ca2	EX_ca2_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	cl	cl	EX_cl_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	cobalt2	cobalt2	EX_cobalt2_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	cu2	cu2	EX_cu2_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	k	k	EX_k_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	mg2	mg2	EX_mg2_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	mn2	mn2	EX_mn2_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	so4	so4	EX_so4_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	zn2	zn2	EX_zn2_m	-0.0007506070242872	0.0007506070242872	Import
MV_FEM5_t1Q14	MV_FEM5	glyc	glyc	EX_glyc_m	0.0007240721829302	0.0007240721829302	Export
MV_FEM5_t1Q14	MV_FEM5	cellb	cellb	EX_cellb_m	-0.0006399388708756	0.0006399388708756	Import
MV_FEM5_t1Q14	MV_FEM5	spmd	spmd	EX_spmd_m	-0.0005439958744814	0.0005439958744814	Import
MV_FEM5_t1Q14	MV_FEM5	ptrc	ptrc	EX_ptrc_m	-0.0005376469608098	0.0005376469608098	Import
MV_FEM5_t1Q14	MV_FEM5	csn	csn	EX_csn_m	-0.0004876046905371	0.0004876046905371	Import
MV_FEM5_t1Q14	MV_FEM5	inulin	inulin	EX_inulin_m	-0.000470195	0.000470195	Import
MV_FEM5_t1Q14	MV_FEM5	pheme	pheme	EX_pheme_m	-0.0004312745739693	0.0004312745739693	Import
MV_FEM5_t1Q14	MV_FEM5	thymd	thymd	EX_thymd_m	-0.0004220821273455	0.0004220821273455	Import
MV_FEM5_t1Q14	MV_FEM5	xan	xan	EX_xan_m	-0.0004073234608487	0.0004073234608487	Import
MV_FEM5_t1Q14	MV_FEM5	ttdca	ttdca	EX_ttdca_m	-0.0002692022409758	0.0002692022409758	Import
MV_FEM5_t1Q14	MV_FEM5	glcur	glcur	EX_glcur_m	0.0002681741527955	0.0002681741527955	Export
MV_FEM5_t1Q14	MV_FEM5	thm	thm	EX_thm_m	-0.0002546566664409	0.0002546566664409	Import
MV_FEM5_t1Q14	MV_FEM5	dad_2	dad 2	EX_dad_2_m	-0.0002149217550662	0.0002149217550662	Import
MV_FEM5_t1Q14	MV_FEM5	dgsn	dgsn	EX_dgsn_m	-0.0002021045146216	0.0002021045146216	Import
MV_FEM5_t1Q14	MV_FEM5	nac	nac	EX_nac_m	0.0001814501999096	0.0001814501999096	Export
MV_FEM5_t1Q14	MV_FEM5	acnam	acnam	EX_acnam_m	-0.0001636080721745	0.0001636080721745	Import
MV_FEM5_t1Q14	MV_FEM5	dcyt	dcyt	EX_dcyt_m	-0.0001432460035904	0.0001432460035904	Import
MV_FEM5_t1Q14	MV_FEM5	lichn	lichn	EX_lichn_m	-8.3e-05	8.3e-05	Import
MV_FEM5_t1Q14	MV_FEM5	sheme	sheme	EX_sheme_m	-6.605232512706523e-05	6.605232512706523e-05	Import
MV_FEM5_t1Q14	MV_FEM5	lcts	lcts	EX_lcts_m	-6.051690905021791e-05	6.051690905021791e-05	Import
MV_FEM5_t1Q14	MV_FEM5	gsn	gsn	EX_gsn_m	-5.245383230811517e-05	5.245383230811517e-05	Import
MV_FEM5_t1Q14	MV_FEM5	4abz	4abz	EX_4abz_m	-5.148521162969789e-05	5.148521162969789e-05	Import
MV_FEM5_t1Q14	MV_FEM5	amylose300	amylose300	EX_amylose300_m	-4.7e-05	4.7e-05	Import
MV_FEM5_t1Q14	MV_FEM5	melib	melib	EX_melib_m	-4.339277429718284e-05	4.339277429718284e-05	Import
MV_FEM5_t1Q14	MV_FEM5	indole	indole	EX_indole_m	3.979755045964756e-05	3.979755045964756e-05	Export
MV_FEM5_t1Q14	MV_FEM5	mqn8	mqn8	EX_mqn8_m	-3.951424364766415e-05	3.951424364766415e-05	Import
MV_FEM5_t1Q14	MV_FEM5	ddca	ddca	EX_ddca_m	3.778351310828689e-05	3.778351310828689e-05	Export
MV_FEM5_t1Q14	MV_FEM5	rib_D	rib D	EX_rib_D_m	-3.725689155967856e-05	3.725689155967856e-05	Import
MV_FEM5_t1Q14	MV_FEM5	xylan	xylan	EX_xylan_m	-2.443252271414537e-05	2.443252271414537e-05	Import
MV_FEM5_t1Q14	MV_FEM5	dhna	dhna	EX_dhna_m	1.94707087747974e-05	1.94707087747974e-05	Export
MV_FEM5_t1Q14	MV_FEM5	arabinogal	arabinogal	EX_arabinogal_m	-1.7878276853037925e-05	1.7878276853037925e-05	Import
MV_FEM5_t1Q14	MV_FEM5	12dgr180	12dgr180	EX_12dgr180_m	-1.4832249322781895e-05	1.4832249322781895e-05	Import
MV_FEM5_t1Q14	MV_FEM5	galmannan	galmannan	EX_galmannan_m	-1.41e-05	1.41e-05	Import
MV_FEM5_t1Q14	MV_FEM5	drib	drib	EX_drib_m	-1.322638556860666e-05	1.322638556860666e-05	Import
MV_FEM5_t1Q14	MV_FEM5	starch1200	starch1200	EX_starch1200_m	-1.18e-05	1.18e-05	Import
MV_FEM5_t1Q14	MV_FEM5	ocdcea	ocdcea	EX_ocdcea_m	-8.14680656772068e-06	8.14680656772068e-06	Import
MV_FEM5_t1Q14	MV_FEM5	2dmmq8	2dmmq8	EX_2dmmq8_m	-7.135869194885458e-06	7.135869194885458e-06	Import
MV_FEM5_t1Q14	MV_FEM5	gthrd	gthrd	EX_gthrd_m	-4.777623380715368e-06	4.777623380715368e-06	Import
MV_FEM5_t1Q14	MV_FEM5	ppa	Propionate	EX_ppa_m	4.152958158616636e-06	4.152958158616636e-06	Export
MV_FEM5_t1Q14	MV_FEM5	arab_D	arab D	EX_arab_D_m	-3.296363396362554e-06	3.296363396362554e-06	Import
MV_FEM5_t1Q14	MV_FEM5	uri	uri	EX_uri_m	-2.602420521351977e-06	2.602420521351977e-06	Import
MV_FEM5_t1Q14	MV_FEM5	q8	q8	EX_q8_m	-2.459141710115153e-06	2.459141710115153e-06	Import
MV_FEM5_t1Q14	MV_FEM5	acac	acac	EX_acac_m	1.1386164502077134e-06	1.1386164502077134e-06	Export
MV_FEM5_t1Q14	MV_FEM5	adn	adn	EX_adn_m	-1.0950834868064253e-06	1.0950834868064253e-06	Import
MV_MIM5_t3F15	MV_MIM5	for	Formate	EX_for_m	10.62798928216725	10.62798928216725	Export
MV_MIM5_t3F15	MV_MIM5	h2o	h2o	EX_h2o_m	9.906206101184956	9.906206101184956	Export
MV_MIM5_t3F15	MV_MIM5	ac	Acetate	EX_ac_m	7.003532840711253	7.003532840711253	Export
MV_MIM5_t3F15	MV_MIM5	etoh	Ethanol	EX_etoh_m	4.3350390727784704	4.3350390727784704	Export
MV_MIM5_t3F15	MV_MIM5	urea	urea	EX_urea_m	0.515765638124147	0.515765638124147	Export
MV_MIM5_t3F15	MV_MIM5	h2s	h2s	EX_h2s_m	0.2701112590970251	0.2701112590970251	Export
MV_MIM5_t3F15	MV_MIM5	ura	ura	EX_ura_m	0.2620928350508422	0.2620928350508422	Export
MV_MIM5_t3F15	MV_MIM5	strch1	strch1	EX_strch1_m	-0.257339	0.257339	Import
MV_MIM5_t3F15	MV_MIM5	ade	ade	EX_ade_m	0.184986671259878	0.184986671259878	Export
MV_MIM5_t3F15	MV_MIM5	glyc	glyc	EX_glyc_m	-0.1799655	0.1799655	Import
MV_MIM5_t3F15	MV_MIM5	thf	thf	EX_thf_m	0.1378861536939145	0.1378861536939145	Export
MV_MIM5_t3F15	MV_MIM5	glyleu	glyleu	EX_glyleu_m	-0.1132568205000007	0.1132568205000007	Import
MV_MIM5_t3F15	MV_MIM5	ile_L	ile L	EX_ile_L_m	0.1074083396324061	0.1074083396324061	Export
MV_MIM5_t3F15	MV_MIM5	26dap_M	26dap M	EX_26dap_M_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	3mop	3mop	EX_3mop_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	acgam	acgam	EX_acgam_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	acnam	acnam	EX_acnam_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	adn	adn	EX_adn_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	ala_D	ala D	EX_ala_D_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	ala_L	ala L	EX_ala_L_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	cgly	cgly	EX_cgly_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	cys_L	cys L	EX_cys_L_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	cytd	cytd	EX_cytd_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	fol	fol	EX_fol_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	fum	fum	EX_fum_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	gam	gam	EX_gam_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	glyc3p	glyc3p	EX_glyc3p_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	gsn	gsn	EX_gsn_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	h	h	EX_h_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	hxan	hxan	EX_hxan_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	metsox_S_L	metsox S L	EX_metsox_S_L_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	mqn7	mqn7	EX_mqn7_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	nmn	nmn	EX_nmn_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	orn	orn	EX_orn_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	pydx	pydx	EX_pydx_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	pydxn	pydxn	EX_pydxn_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	ser_L	ser L	EX_ser_L_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	tyr_L	tyr L	EX_tyr_L_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	uri	uri	EX_uri_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	xan	xan	EX_xan_m	-0.1	0.1	Import
MV_MIM5_t3F15	MV_MIM5	mqn8	mqn8	EX_mqn8_m	0.0969665726895734	0.0969665726895734	Export
MV_MIM5_t3F15	MV_MIM5	nac	nac	EX_nac_m	0.0963276096850918	0.0963276096850918	Export
MV_MIM5_t3F15	MV_MIM5	pi	pi	EX_pi_m	-0.0914815365676527	0.0914815365676527	Import
MV_MIM5_t3F15	MV_MIM5	glyasp	glyasp	EX_glyasp_m	-0.0837885898388894	0.0837885898388894	Import
MV_MIM5_t3F15	MV_MIM5	dcyt	dcyt	EX_dcyt_m	-0.0786780743603062	0.0786780743603062	Import
MV_MIM5_t3F15	MV_MIM5	dad_2	dad 2	EX_dad_2_m	0.0786718415802069	0.0786718415802069	Export
MV_MIM5_t3F15	MV_MIM5	cellb	cellb	EX_cellb_m	-0.0744929999999999	0.0744929999999999	Import
MV_MIM5_t3F15	MV_MIM5	tre	tre	EX_tre_m	-0.0744929999999999	0.0744929999999999	Import
MV_MIM5_t3F15	MV_MIM5	no2	no2	EX_no2_m	-0.0733469394969026	0.0733469394969026	Import
MV_MIM5_t3F15	MV_MIM5	ribflv	ribflv	EX_ribflv_m	0.0528893686864161	0.0528893686864161	Export
MV_MIM5_t3F15	MV_MIM5	gly	gly	EX_gly_m	-0.045	0.045	Import
MV_MIM5_t3F15	MV_MIM5	4abz	4abz	EX_4abz_m	-0.0433818450247225	0.0433818450247225	Import
MV_MIM5_t3F15	MV_MIM5	phe_L	phe L	EX_phe_L_m	0.0327550243490558	0.0327550243490558	Export
MV_MIM5_t3F15	MV_MIM5	asn_L	asn L	EX_asn_L_m	-0.0225	0.0225	Import
MV_MIM5_t3F15	MV_MIM5	asp_L	asp L	EX_asp_L_m	-0.0225	0.0225	Import
MV_MIM5_t3F15	MV_MIM5	thr_L	thr L	EX_thr_L_m	-0.0225	0.0225	Import
MV_MIM5_t3F15	MV_MIM5	gln_L	gln L	EX_gln_L_m	-0.018	0.018	Import
MV_MIM5_t3F15	MV_MIM5	glu_L	glu L	EX_glu_L_m	-0.018	0.018	Import
MV_MIM5_t3F15	MV_MIM5	met_L	met L	EX_met_L_m	-0.018	0.018	Import
MV_MIM5_t3F15	MV_MIM5	pro_L	pro L	EX_pro_L_m	-0.018	0.018	Import
MV_MIM5_t3F15	MV_MIM5	val_L	val L	EX_val_L_m	-0.018	0.018	Import
MV_MIM5_t3F15	MV_MIM5	arab_L	arab L	EX_arab_L_m	-0.0178783	0.0178783	Import
MV_MIM5_t3F15	MV_MIM5	drib	drib	EX_drib_m	-0.0178783	0.0178783	Import
MV_MIM5_t3F15	MV_MIM5	rib_D	rib D	EX_rib_D_m	-0.0178783	0.0178783	Import
MV_MIM5_t3F15	MV_MIM5	xyl_D	xyl D	EX_xyl_D_m	-0.0178783	0.0178783	Import
MV_MIM5_t3F15	MV_MIM5	arg_L	arg L	EX_arg_L_m	-0.015	0.015	Import
MV_MIM5_t3F15	MV_MIM5	his_L	his L	EX_his_L_m	-0.015	0.015	Import
MV_MIM5_t3F15	MV_MIM5	lys_L	lys L	EX_lys_L_m	-0.015	0.015	Import
MV_MIM5_t3F15	MV_MIM5	12ppd_S	12ppd S	EX_12ppd_S_m	0.0148985999999999	0.0148985999999999	Export
MV_MIM5_t3F15	MV_MIM5	fru	D-fructose	EX_fru_m	-0.0148985999999999	0.0148985999999999	Import
MV_MIM5_t3F15	MV_MIM5	fuc_L	fuc L	EX_fuc_L_m	-0.0148985999999999	0.0148985999999999	Import
MV_MIM5_t3F15	MV_MIM5	gal	D-galactose	EX_gal_m	-0.0148985999999999	0.0148985999999999	Import
MV_MIM5_t3F15	MV_MIM5	man	man	EX_man_m	-0.0148985999999999	0.0148985999999999	Import
MV_MIM5_t3F15	MV_MIM5	mnl	mnl	EX_mnl_m	-0.0148985999999999	0.0148985999999999	Import
MV_MIM5_t3F15	MV_MIM5	leu_L	leu L	EX_leu_L_m	0.0119087387353312	0.0119087387353312	Export
MV_MIM5_t3F15	MV_MIM5	12dgr180	12dgr180	EX_12dgr180_m	-0.0096398651372633	0.0096398651372633	Import
MV_MIM5_t3F15	MV_MIM5	trp_L	trp L	EX_trp_L_m	-0.008182	0.008182	Import
MV_MIM5_t3F15	MV_MIM5	sbt_D	sbt D	EX_sbt_D_m	-0.0075490653638889	0.0075490653638889	Import
MV_MIM5_t3F15	MV_MIM5	lcts	lcts	EX_lcts_m	-0.0074492999999999	0.0074492999999999	Import
MV_MIM5_t3F15	MV_MIM5	malt	malt	EX_malt_m	-0.0074492999999999	0.0074492999999999	Import
MV_MIM5_t3F15	MV_MIM5	melib	melib	EX_melib_m	-0.0074492999999999	0.0074492999999999	Import
MV_MIM5_t3F15	MV_MIM5	sucr	sucr	EX_sucr_m	-0.0074492999999999	0.0074492999999999	Import
MV_MIM5_t3F15	MV_MIM5	indole	indole	EX_indole_m	0.0074209269545784	0.0074209269545784	Export
MV_MIM5_t3F15	MV_MIM5	raffin	raffin	EX_raffin_m	-0.004701945	0.004701945	Import
MV_MIM5_t3F15	MV_MIM5	na1	na1	EX_na1_m	-0.003836275914397	0.003836275914397	Import
MV_MIM5_t3F15	MV_MIM5	pnto_R	pnto R	EX_pnto_R_m	-0.0036726515957401	0.0036726515957401	Import
