taxon	sample_id	tolerance	reaction	flux	abundance	metabolite	direction	SubjectID	Compound	CompoundName	CommunityScaledFlux
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_gua(e)	-0.0018105280859549	0.0096846360380347	gua[e]	import	MV_FEM3	gua	gua	-1.753430554911281e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_h(e)	-0.0080282986687039	0.0096846360380347	h[e]	import	MV_FEM3	h	h	-7.775115061103579e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_h2o(e)	0.0875674309888778	0.0096846360380347	h2o[e]	export	MV_FEM3	h2o	h2o	0.0008480586979130025
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_hxan(e)	-0.0016206138610219	0.0096846360380347	hxan[e]	import	MV_FEM3	hxan	hxan	-1.5695055402191252e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_k(e)	-3.408406395836362e-05	0.0096846360380347	k[e]	import	MV_FEM3	k	k	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_man(e)	-0.0087923162594881	0.0096846360380347	man[e]	import	MV_FEM3	man	man	-8.515038290443691e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_met_L(e)	-0.0014408153327711	0.0096846360380347	met_L[e]	import	MV_FEM3	met_L	met L	-1.3953772095907953e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_mg2(e)	-3.408406395836362e-05	0.0096846360380347	mg2[e]	import	MV_FEM3	mg2	mg2	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_mn2(e)	-3.408406395836362e-05	0.0096846360380347	mn2[e]	import	MV_FEM3	mn2	mn2	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_mqn8(e)	-6.816812791672723e-05	0.0096846360380347	mqn8[e]	import	MV_FEM3	mqn8	mqn8	-6.601835082676959e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_ncam(e)	-6.816812791672622e-05	0.0096846360380347	ncam[e]	import	MV_FEM3	ncam	ncam	-6.601835082676861e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_nh4(e)	0.0028645070253047	0.0096846360380347	nh4[e]	export	MV_FEM3	nh4	Ammonium	2.7741707968469474e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_o2(e)	-0.0045121209021156	0.0096846360380347	o2[e]	import	MV_FEM3	o2	Oxygen	-4.369824869659838e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_ocdca(e)	-0.0009376447292844	0.0096846360380347	ocdca[e]	import	MV_FEM3	ocdca	ocdca	-9.08074793610099e-06
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_orn(e)	-0.0166913398178017	0.0096846360380347	orn[e]	import	MV_FEM3	orn	orn	-0.0001616495511225659
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_phe_L(e)	-0.0017008459754065	0.0096846360380347	phe_L[e]	import	MV_FEM3	phe_L	phe L	-1.6472074228568073e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_pheme(e)	-3.408406395836362e-05	0.0096846360380347	pheme[e]	import	MV_FEM3	pheme	pheme	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_pnto_R(e)	-6.816812791672795e-05	0.0096846360380347	pnto_R[e]	import	MV_FEM3	pnto_R	pnto R	-6.601835082677028e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_pro_L(e)	-0.002029193344332	0.0096846360380347	pro_L[e]	import	MV_FEM3	pro_L	pro L	-1.965199899065784e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_pydx(e)	-3.408406395836362e-05	0.0096846360380347	pydx[e]	import	MV_FEM3	pydx	pydx	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_q8(e)	-3.408406395836362e-05	0.0096846360380347	q8[e]	import	MV_FEM3	q8	q8	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_sheme(e)	-3.408406395836362e-05	0.0096846360380347	sheme[e]	import	MV_FEM3	sheme	sheme	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_so4(e)	-3.408406395836362e-05	0.0096846360380347	so4[e]	import	MV_FEM3	so4	so4	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_spmd(e)	-3.408406395836362e-05	0.0096846360380347	spmd[e]	import	MV_FEM3	spmd	spmd	-3.3009175413384796e-07
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_thr_L(e)	-0.0023233080509258	0.0096846360380347	thr_L[e]	import	MV_FEM3	thr_L	thr L	-2.2500392877452164e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_trp_L(e)	-0.0005195659573591	0.0096846360380347	trp_L[e]	import	MV_FEM3	trp_L	trp L	-5.031807194775941e-06
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_ttdca(e)	-0.0030299318422615	0.0096846360380347	ttdca[e]	import	MV_FEM3	ttdca	ttdca	-2.9343787112354597e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_tyr_L(e)	-0.0013624434498764	0.0096846360380347	tyr_L[e]	import	MV_FEM3	tyr_L	tyr L	-1.3194768934457308e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_ura(e)	-0.0025539107119714	0.0096846360380347	ura[e]	import	MV_FEM3	ura	ura	-2.473369571908108e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_val_L(e)	-0.0038770966730354	0.0096846360380347	val_L[e]	import	MV_FEM3	val_L	val L	-3.7548270162623074e-05
Butyricimonas_virosa	MV_FEM3_t1Q14	1e-06	EX_zn2(e)	-3.408406395836362e-05	0.0096846360380347	zn2[e]	import	MV_FEM3	zn2	zn2	-3.3009175413384796e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_ac(e)	-0.0051525495605277	0.0014396400674253	ac[e]	import	MV_FEM3	ac	Acetate	-7.417816796730298e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_asn_L(e)	-0.005859381172984	0.0014396400674253	asn_L[e]	import	MV_FEM3	asn_L	asn L	-8.435399906945218e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_ca2(e)	-5.751649882325179e-06	0.0014396400674253	ca2[e]	import	MV_FEM3	ca2	ca2	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_cgly(e)	-0.0001299354639813	0.0014396400674253	cgly[e]	import	MV_FEM3	cgly	cgly	-1.8706030012697637e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_cl(e)	-5.751649882325179e-06	0.0014396400674253	cl[e]	import	MV_FEM3	cl	cl	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_co2(e)	0.055244104519201	0.0014396400674253	co2[e]	export	MV_FEM3	co2	Carbon dioxide	7.953162635487284e-05
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_cobalt2(e)	-5.751649882325179e-06	0.0014396400674253	cobalt2[e]	import	MV_FEM3	cobalt2	cobalt2	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_cu2(e)	-5.751649882325179e-06	0.0014396400674253	cu2[e]	import	MV_FEM3	cu2	cu2	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_cytd(e)	0.001026774915308	0.0014396400674253	cytd[e]	export	MV_FEM3	cytd	cytd	1.478186308304616e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_fe2(e)	-1.7254949646975536e-05	0.0014396400674253	fe2[e]	import	MV_FEM3	fe2	fe2	-2.4840916873192018e-08
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_fe3(e)	-5.751649882325179e-06	0.0014396400674253	fe3[e]	import	MV_FEM3	fe3	fe3	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_glu_L(e)	-0.0014393845140276	0.0014396400674253	glu_L[e]	import	MV_FEM3	glu_L	glu L	-2.0721956188256265e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_h(e)	-0.0660902813031816	0.0014396400674253	h[e]	import	MV_FEM3	h	h	-9.514621703146942e-05
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_h2o(e)	0.0691721287085571	0.0014396400674253	h2o[e]	export	MV_FEM3	h2o	h2o	9.958296803793868e-05
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_ile_L(e)	-0.0006073623397778	0.0014396400674253	ile_L[e]	import	MV_FEM3	ile_L	ile L	-8.743831597893e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_k(e)	-5.751649882325179e-06	0.0014396400674253	k[e]	import	MV_FEM3	k	k	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_leu_L(e)	-0.0008555014994032	0.0014396400674253	leu_L[e]	import	MV_FEM3	leu_L	leu L	-1.2316142362832681e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_lys_L(e)	-0.0005301956862299	0.0014396400674253	lys_L[e]	import	MV_FEM3	lys_L	lys L	-7.632909534726164e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_metsox_S_L(e)	-0.0002718943187873	0.0014396400674253	metsox_S_L[e]	import	MV_FEM3	metsox_S_L	metsox S L	-3.914299554315046e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_mg2(e)	-5.751649882325179e-06	0.0014396400674253	mg2[e]	import	MV_FEM3	mg2	mg2	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_mn2(e)	-5.751649882325179e-06	0.0014396400674253	mn2[e]	import	MV_FEM3	mn2	mn2	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_mqn8(e)	-1.1503299764653583e-05	0.0014396400674253	mqn8[e]	import	MV_FEM3	mqn8	mqn8	-1.6560611248799322e-08
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_na1(e)	-0.0003539275386816	0.0014396400674253	na1[e]	import	MV_FEM3	na1	na1	-5.095282656512491e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_nac(e)	-1.1503299764650116e-05	0.0014396400674253	nac[e]	import	MV_FEM3	nac	nac	-1.656061124879433e-08
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_nh4(e)	3.381520623532851e-06	0.0014396400674253	nh4[e]	export	MV_FEM3	nh4	Ammonium	4.868172578462876e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_o2(e)	-0.0435903705051195	0.0014396400674253	o2[e]	import	MV_FEM3	o2	Oxygen	-6.275444393308405e-05
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_ocdca(e)	-0.000158226560173	0.0014396400674253	ocdca[e]	import	MV_FEM3	ocdca	ocdca	-2.27789295755931e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_pi(e)	-0.0016944557444946	0.0014396400674253	pi[e]	import	MV_FEM3	pi	pi	-2.439406382253393e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_pnto_R(e)	-1.1503299764650116e-05	0.0014396400674253	pnto_R[e]	import	MV_FEM3	pnto_R	pnto R	-1.656061124879433e-08
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_pro_L(e)	-0.000342424238917	0.0014396400674253	pro_L[e]	import	MV_FEM3	pro_L	pro L	-4.929676544025269e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_pydx(e)	-5.751649882325179e-06	0.0014396400674253	pydx[e]	import	MV_FEM3	pydx	pydx	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_pyr(e)	0.0441474073015281	0.0014396400674253	pyr[e]	export	MV_FEM3	pyr	pyr	6.355637642422409e-05
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_ser_L(e)	-0.0019109919423573	0.0014396400674253	ser_L[e]	import	MV_FEM3	ser_L	ser L	-2.7511405687444683e-06
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_so4(e)	-5.751649882325179e-06	0.0014396400674253	so4[e]	import	MV_FEM3	so4	so4	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_spmd(e)	-5.751649882325179e-06	0.0014396400674253	spmd[e]	import	MV_FEM3	spmd	spmd	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_succ(e)	-0.0513248436384991	0.0014396400674253	succ[e]	import	MV_FEM3	succ	Succinate	-7.388930135632182e-05
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_thm(e)	-5.751649882325179e-06	0.0014396400674253	thm[e]	import	MV_FEM3	thm	thm	-8.28030562439734e-09
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_ttdca(e)	-4.6457133927606987e-05	0.0014396400674253	ttdca[e]	import	MV_FEM3	ttdca	ttdca	-6.688155141992631e-08
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_val_L(e)	-0.0006542559787022	0.0014396400674253	val_L[e]	import	MV_FEM3	val_L	val L	-9.418931212922408e-07
Campylobacter_hominis	MV_FEM3_t1Q14	1e-06	EX_zn2(e)	-5.751649882325179e-06	0.0014396400674253	zn2[e]	import	MV_FEM3	zn2	zn2	-8.28030562439734e-09
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_26dap_M(e)	-0.000506718953511	0.0149059818262923	26dap_M[e]	import	MV_FEM3	26dap_M	26dap M	-7.55314351207282e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ac(e)	0.114578615072395	0.0149059818262923	ac[e]	export	MV_FEM3	ac	Acetate	0.0017079067539508609
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_acnam(e)	-0.0028922608756302	0.0149059818262923	acnam[e]	import	MV_FEM3	acnam	acnam	-4.311198804904002e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ade(e)	-0.0029514053595644	0.0149059818262923	ade[e]	import	MV_FEM3	ade	ade	-4.3993594651688646e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ala_L(e)	-0.0118103689520708	0.0149059818262923	ala_L[e]	import	MV_FEM3	ala_L	ala L	-0.0001760451449613742
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_arg_L(e)	-0.0679040176769981	0.0149059818262923	arg_L[e]	import	MV_FEM3	arg_L	arg L	-0.0010121760534255648
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_asn_L(e)	-0.0041155753383715	0.0149059818262923	asn_L[e]	import	MV_FEM3	asn_L	asn L	-6.134669119850236e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_asp_L(e)	-0.0112035044694905	0.0149059818262923	asp_L[e]	import	MV_FEM3	asp_L	asp L	-0.00016699923401300996
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ca2(e)	-8.338386286772658e-05	0.0149059818262923	ca2[e]	import	MV_FEM3	ca2	ca2	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_cellb(e)	-0.0004699831998783	0.0149059818262923	cellb[e]	import	MV_FEM3	cellb	cellb	-7.005561036048642e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_cgly(e)	-6.040595109425593e-05	0.0149059818262923	cgly[e]	import	MV_FEM3	cgly	cgly	-9.004100092108805e-07
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_cl(e)	-8.338386286772658e-05	0.0149059818262923	cl[e]	import	MV_FEM3	cl	cl	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_co2(e)	0.087174642021283	0.0149059818262923	co2[e]	export	MV_FEM3	co2	Carbon dioxide	0.0012994236296827815
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_cobalt2(e)	-8.338386286772658e-05	0.0149059818262923	cobalt2[e]	import	MV_FEM3	cobalt2	cobalt2	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_cu2(e)	-8.338386286772658e-05	0.0149059818262923	cu2[e]	import	MV_FEM3	cu2	cu2	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_cys_L(e)	-0.0017281870588789	0.0149059818262923	cys_L[e]	import	MV_FEM3	cys_L	cys L	-2.5760324892082425e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_etoh(e)	0.0002802922192621	0.0149059818262923	etoh[e]	export	MV_FEM3	etoh	Ethanol	4.178030726371999e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_fe2(e)	-0.0001437898139619	0.0149059818262923	fe2[e]	import	MV_FEM3	fe2	fe2	-2.1433283537220326e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_fe3(e)	-8.338386286772658e-05	0.0149059818262923	fe3[e]	import	MV_FEM3	fe3	fe3	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_fol(e)	-0.0001812178532827	0.0149059818262923	fol[e]	import	MV_FEM3	fol	fol	-2.7012300276316306e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_for(e)	0.0243459758574488	0.0149059818262923	for[e]	export	MV_FEM3	for	Formate	0.0003629006736744829
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_glu_L(e)	-0.0154254184946341	0.0149059818262923	glu_L[e]	import	MV_FEM3	glu_L	glu L	-0.00022993100774396904
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_glyasp(e)	-0.0007638716448937	0.0149059818262923	glyasp[e]	import	MV_FEM3	glyasp	glyasp	-1.1386256856405498e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_glyleu(e)	-0.0094481950980376	0.0149059818262923	glyleu[e]	import	MV_FEM3	glyleu	glyleu	-0.00014083462442261247
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_gua(e)	-0.0031009465365812	0.0149059818262923	gua[e]	import	MV_FEM3	gua	gua	-4.622265271858342e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_h(e)	-0.0317131440290837	0.0149059818262923	h[e]	import	MV_FEM3	h	h	-0.0004727155485521118
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ile_L(e)	-0.0067394086709509	0.0149059818262923	ile_L[e]	import	MV_FEM3	ile_L	ile L	-0.00010045750316915087
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_inulin(e)	-0.0023149424733739	0.0149059818262923	inulin[e]	import	MV_FEM3	inulin	inulin	-3.45064904370235e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_k(e)	-8.338386286772658e-05	0.0149059818262923	k[e]	import	MV_FEM3	k	k	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_lys_L(e)	-0.0060000188529179	0.0149059818262923	lys_L[e]	import	MV_FEM3	lys_L	lys L	-8.94361719790054e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_met_L(e)	-0.002727851874308	0.0149059818262923	met_L[e]	import	MV_FEM3	met_L	met L	-4.066131046325244e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_mg2(e)	-8.338386286772658e-05	0.0149059818262923	mg2[e]	import	MV_FEM3	mg2	mg2	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_mn2(e)	-8.338386286772658e-05	0.0149059818262923	mn2[e]	import	MV_FEM3	mn2	mn2	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_mqn7(e)	-0.0001208119021885	0.0149059818262923	mqn7[e]	import	MV_FEM3	mqn7	mqn7	-1.8008200184215841e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_na1(e)	-0.0001667677257353	0.0149059818262923	na1[e]	import	MV_FEM3	na1	na1	-2.4858366890224807e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_nac(e)	-0.0001667677257354	0.0149059818262923	nac[e]	import	MV_FEM3	nac	nac	-2.4858366890239714e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_nh4(e)	0.1143746967673553	0.0149059818262923	nh4[e]	export	MV_FEM3	nh4	Ammonium	0.001704867151401891
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ocdca(e)	-0.004154384416287	0.0149059818262923	ocdca[e]	import	MV_FEM3	ocdca	ocdca	-6.192517860860597e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_orn(e)	0.0679040176769981	0.0149059818262923	orn[e]	export	MV_FEM3	orn	orn	0.0010121760534255648
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_pheme(e)	-6.040595109425593e-05	0.0149059818262923	pheme[e]	import	MV_FEM3	pheme	pheme	-9.004100092108805e-07
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_pi(e)	-0.0212179888263669	0.0149059818262923	pi[e]	import	MV_FEM3	pi	pi	-0.0003162749558362981
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_pnto_R(e)	-0.0001667677257353	0.0149059818262923	pnto_R[e]	import	MV_FEM3	pnto_R	pnto R	-2.4858366890224807e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_pro_L(e)	-0.0038110239108506	0.0149059818262923	pro_L[e]	import	MV_FEM3	pro_L	pro L	-5.6807053154704454e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_pydx(e)	-8.338386286772658e-05	0.0149059818262923	pydx[e]	import	MV_FEM3	pydx	pydx	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ribflv(e)	-0.0001667677257354	0.0149059818262923	ribflv[e]	import	MV_FEM3	ribflv	ribflv	-2.4858366890239714e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ser_L(e)	-0.004413101657229	0.0149059818262923	ser_L[e]	import	MV_FEM3	ser_L	ser L	-6.578161310023592e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_so4(e)	-8.338386286772658e-05	0.0149059818262923	so4[e]	import	MV_FEM3	so4	so4	-1.242918344512382e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_spmd(e)	-6.040595109425593e-05	0.0149059818262923	spmd[e]	import	MV_FEM3	spmd	spmd	-9.004100092108805e-07
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_succ(e)	0.0001812178532827	0.0149059818262923	succ[e]	export	MV_FEM3	succ	Succinate	2.7012300276316306e-06
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_thm(e)	-6.040595109425593e-05	0.0149059818262923	thm[e]	import	MV_FEM3	thm	thm	-9.004100092108805e-07
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_thr_L(e)	-0.0046469905207033	0.0149059818262923	thr_L[e]	import	MV_FEM3	thr_L	thr L	-6.926795624855599e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_trp_L(e)	-0.0009934871492268	0.0149059818262923	trp_L[e]	import	MV_FEM3	trp_L	trp L	-1.4808901391029627e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_ura(e)	-0.0041586502018057	0.0149059818262923	ura[e]	import	MV_FEM3	ura	ura	-6.198876433002256e-05
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_val_L(e)	-0.0072816249637948	0.0149059818262923	val_L[e]	import	MV_FEM3	val_L	val L	-0.00010853976937620161
Collinsella_aerofaciens	MV_FEM3_t1Q14	1e-06	EX_zn2(e)	-8.338386286772658e-05	0.0149059818262923	zn2[e]	import	MV_FEM3	zn2	zn2	-1.242918344512382e-06
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_12dgr180(e)	-4.553551650780093e-05	0.0011430047354503	12dgr180[e]	import	MV_FEM3	12dgr180	12dgr180	-5.204731099959177e-08
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_26dap_M(e)	-0.0003440706212728	0.0011430047354503	26dap_M[e]	import	MV_FEM3	26dap_M	26dap M	-3.9327434944413715e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_7a_czp(e)	-0.0006984186652346	0.0011430047354503	7a_czp[e]	import	MV_FEM3	7a_czp	7a czp	-7.982958416900255e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_acald(e)	-0.0008434077588853	0.0011430047354503	acald[e]	import	MV_FEM3	acald	acald	-9.640190623214227e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_acgam(e)	-0.0001710076008291	0.0011430047354503	acgam[e]	import	MV_FEM3	acgam	acgam	-1.9546249754565596e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_ala_D(e)	-0.0001873135907261	0.0011430047354503	ala_D[e]	import	MV_FEM3	ala_D	ala D	-2.141003212141317e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_ala_L(e)	-0.0003907883922465	0.0011430047354503	ala_L[e]	import	MV_FEM3	ala_L	ala L	-4.4667298289675884e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_ca2(e)	-5.970893619225528e-06	0.0011430047354503	ca2[e]	import	MV_FEM3	ca2	ca2	-6.824759681644759e-09
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_cgly(e)	-8.992405357768313e-05	0.0011430047354503	cgly[e]	import	MV_FEM3	cgly	cgly	-1.0278361907017832e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_cl(e)	-5.970893619225528e-06	0.0011430047354503	cl[e]	import	MV_FEM3	cl	cl	-6.824759681644759e-09
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_co2(e)	0.0014671204251944	0.0011430047354503	co2[e]	export	MV_FEM3	co2	Carbon dioxide	1.6769255934730569e-06
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_cobalt2(e)	-5.970893619225528e-06	0.0011430047354503	cobalt2[e]	import	MV_FEM3	cobalt2	cobalt2	-6.824759681644759e-09
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_cu2(e)	-5.970893619225528e-06	0.0011430047354503	cu2[e]	import	MV_FEM3	cu2	cu2	-6.824759681644759e-09
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_czp(e)	0.0006984186652346	0.0011430047354503	czp[e]	export	MV_FEM3	czp	czp	7.982958416900255e-07
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_fe2(e)	-5.970893619225528e-06	0.0011430047354503	fe2[e]	import	MV_FEM3	fe2	fe2	-6.824759681644759e-09
Coprococcus_catus	MV_FEM3_t1Q14	1e-06	EX_fe3(e)	-5.970893619225528e-06	0.0011430047354503	fe3[e]	import	MV_FEM3	fe3	fe3	-6.824759681644759e-09
